,Insect_Estimate,CultivationType,Soil_Type,Category_Pesticide,Doses_Week,Weeks_Using,Weeks_Without,Predicted_Damage_In_Plantation
7556,2267,0,0,2,80,30.0,26,0
7557,2267,0,0,2,10,18.0,33,0
7558,2267,0,0,2,10,60.0,1,0
7559,2267,0,0,2,20,36.0,19,0
7560,2401,0,0,2,5,5.0,40,0
7561,2401,0,0,2,5,7.0,30,0
7563,2401,0,0,2,20,26.0,21,0
7564,2402,0,0,2,20,28.0,20,0
7565,2401,0,0,2,20,31.0,18,0
7566,2402,0,0,2,20,37.0,15,0
7567,2401,0,0,2,20,38.0,16,0
7568,2401,0,0,2,20,48.0,2,0
7569,2401,0,0,2,20,55.0,3,0
7570,2401,0,0,2,30,22.0,32,0
7571,2401,0,0,2,30,34.0,15,0
7572,2401,0,0,2,30,39.0,15,0
7573,2401,0,0,2,30,44.0,8,0
7574,2402,0,0,2,30,45.0,5,0
7575,2402,0,0,2,30,50.0,3,0
7576,2402,0,0,2,40,19.0,31,0
7577,2402,0,0,2,40,42.0,13,0
7578,2401,0,0,2,40,48.0,10,0
7580,2402,0,0,2,45,22.0,32,0
7581,2401,0,0,2,80,40.0,15,0
7582,2401,0,0,2,80,44.0,10,0
7583,2401,0,0,2,20,40.0,12,0
7587,2542,0,0,2,10,18.0,35,0
7589,2541,0,0,2,15,25.0,24,0
7590,2541,0,0,2,20,10.0,31,0
7591,2541,0,0,2,20,35.0,23,0
7592,2542,0,0,2,25,40.0,14,0
7593,2542,0,0,2,30,33.0,21,0
7594,2542,0,0,2,30,34.0,20,0
7595,2542,0,0,2,40,10.0,39,0
7596,2542,0,0,2,40,32.0,15,0
7597,2542,0,0,2,40,43.0,10,0
7598,2541,0,0,2,40,47.0,7,0
7599,2541,0,0,2,20,35.0,7,0
7600,2542,0,0,2,20,23.0,30,0
7601,2542,0,0,2,40,14.0,41,0
7602,2542,0,0,2,40,29.0,26,0
7603,2541,0,0,2,25,42.0,13,0
7604,2688,0,0,2,5,30.0,20,0
7605,2688,0,0,2,10,20.0,22,0
7606,2687,0,0,2,20,29.0,29,0
7607,2687,0,0,2,20,40.0,17,0
7608,2688,0,0,2,20,41.0,5,0
7609,2688,0,0,2,30,35.0,15,0
7610,2688,0,0,2,30,42.0,4,0
7611,2687,0,0,2,30,50.0,8,0
7612,2687,0,0,2,40,38.0,13,0
7614,2688,0,0,2,15,40.0,16,0
7616,2688,0,0,2,40,37.0,22,0
7617,2688,0,0,2,20,20.0,37,0
7618,2687,0,0,2,35,53.0,3,0
7619,2688,0,0,2,20,14.0,37,0
7620,2688,0,0,2,20,27.0,29,0
7621,2688,0,0,2,30,47.0,10,0
7623,2840,0,0,2,5,19.0,37,0
7624,2840,0,0,2,5,40.0,13,0
7626,2840,0,0,2,35,23.0,37,0
7627,2840,0,0,2,40,18.0,35,0
7628,2840,0,0,2,40,46.0,8,0
7629,2840,0,0,2,40,27.0,18,0
7630,2840,0,0,2,20,20.0,20,0
7631,2840,0,0,2,20,56.0,7,1
7632,2840,0,0,2,40,45.0,6,0
7634,2999,0,0,2,10,30.0,24,0
7635,2999,0,0,2,10,46.0,7,0
7636,2999,0,0,2,10,48.0,6,0
7637,2999,0,0,2,15,56.0,2,0
7638,2999,0,0,2,20,11.0,43,0
7639,2999,0,0,2,20,26.0,29,0
7640,2999,0,0,2,20,26.0,32,0
7641,2999,0,0,2,20,34.0,27,0
7642,2999,0,0,2,20,40.0,20,0
7643,2999,0,0,2,40,43.0,13,0
7644,2999,0,0,2,30,56.0,2,0
7646,3164,0,0,2,10,40.0,15,0
7647,3164,0,0,2,15,35.0,22,0
7648,3164,0,0,2,20,25.0,25,0
7649,3164,0,0,2,20,32.0,21,0
7650,3164,0,0,2,20,45.0,15,0
7653,3165,0,0,2,30,44.0,10,0
7654,3164,0,0,2,30,53.0,5,0
7655,3165,0,0,2,40,30.0,15,0
7656,3165,0,0,2,40,32.0,30,0
7657,3164,0,0,2,20,49.0,10,0
7658,3164,0,0,2,20,50.0,8,1
7659,3337,0,0,2,10,18.0,38,0
7660,3337,0,0,2,10,33.0,18,0
7661,3336,0,0,2,20,33.0,15,0
7663,3337,0,0,2,20,39.0,20,0
7664,3337,0,0,2,20,48.0,8,0
7666,3336,0,0,2,25,60.0,6,0
7667,3516,0,0,2,10,37.0,22,0
7668,3516,0,0,2,15,30.0,10,0
7669,3516,0,0,2,20,22.0,32,0
7670,3515,0,0,2,20,23.0,35,0
7671,3516,0,0,2,20,26.0,31,0
7672,3516,0,0,2,20,33.0,20,0
7673,3516,0,0,2,20,44.0,16,0
7674,3515,0,0,2,15,40.0,19,0
7675,3516,0,0,2,20,26.0,34,0
7676,3516,0,0,2,15,50.0,12,0
7677,3515,0,0,2,40,42.0,17,0
7678,3702,0,0,2,10,17.0,37,0
7679,3702,0,0,2,10,33.0,27,0
7680,3702,0,0,2,20,19.0,38,0
7681,3702,0,0,2,20,30.0,25,0
7682,3702,0,0,2,20,37.0,22,0
7683,3702,0,0,2,20,45.0,18,0
7684,3702,0,0,2,20,55.0,5,1
7685,3702,0,0,2,20,60.0,4,1
7686,3702,0,0,2,20,27.0,33,0
7687,3702,0,0,2,15,33.0,20,0
7688,3702,0,0,2,20,45.0,17,0
7690,3895,0,0,2,20,41.0,19,0
7691,3895,0,0,2,25,25.0,34,0
7692,4096,0,0,2,5,21.0,38,0
7693,4096,0,0,2,20,32.0,20,0
7694,4096,0,0,2,20,40.0,28,0
7695,4096,0,0,2,20,49.0,17,1
7697,4096,0,0,2,10,35.0,25,0
7698,151,0,1,2,15,12.0,2,0
7699,150,0,1,2,20,20.0,0,0
7700,151,0,1,2,45,19.0,1,0
7701,168,0,1,2,20,19.0,3,0
7702,188,0,1,2,5,11.0,7,0
7704,188,0,1,2,30,25.0,0,0
7705,209,0,1,2,10,20.0,0,0
7706,209,0,1,2,60,13.0,6,0
7707,232,0,1,2,20,13.0,9,0
7708,231,0,1,2,20,16.0,9,0
7709,232,0,1,2,30,15.0,8,0
7710,232,0,1,2,40,15.0,7,0
7711,256,0,1,2,20,16.0,5,0
7712,256,0,1,2,25,15.0,7,0
7713,257,0,1,2,30,22.0,1,0
7714,256,0,1,2,40,25.0,3,0
7715,257,0,1,2,50,17.0,3,0
7716,257,0,1,2,70,15.0,5,0
7717,256,0,1,2,80,23.0,1,0
7718,283,0,1,2,15,20.0,3,0
7719,283,0,1,2,20,12.0,1,0
7720,283,0,1,2,20,15.0,6,0
7721,283,0,1,2,30,15.0,5,0
7722,283,0,1,2,40,20.0,0,0
7723,312,0,1,2,20,20.0,7,0
7724,312,0,1,2,20,22.0,0,0
7725,312,0,1,2,25,16.0,1,0
7726,312,0,1,2,30,13.0,9,0
7727,312,0,1,2,40,15.0,11,0
7730,342,0,1,2,30,13.0,8,0
7731,342,0,1,2,35,25.0,1,0
7732,342,0,1,2,40,17.0,7,0
7733,342,0,1,2,40,23.0,2,0
7734,375,0,1,2,5,6.0,13,0
7735,375,0,1,2,10,23.0,0,0
7736,375,0,1,2,20,7.0,14,0
7737,375,0,1,2,25,24.0,6,0
7738,375,0,1,2,30,15.0,14,0
7739,375,0,1,2,30,18.0,8,0
7740,375,0,1,2,40,22.0,1,0
7741,375,0,1,2,60,13.0,13,0
7742,410,0,1,2,10,14.0,15,0
7743,410,0,1,2,20,12.0,14,0
7744,410,0,1,2,20,13.0,15,0
7745,410,0,1,2,20,20.0,15,0
7746,411,0,1,2,20,23.0,6,0
7747,411,0,1,2,20,24.0,6,0
7748,410,0,1,2,25,22.0,4,0
7749,411,0,1,2,25,24.0,3,0
7750,411,0,1,2,30,21.0,6,0
7751,410,0,1,2,30,24.0,0,0
7752,411,0,1,2,30,26.0,3,0
7753,411,0,1,2,35,15.0,13,0
7754,410,0,1,2,40,16.0,2,0
7755,411,0,1,2,40,23.0,6,0
7756,410,0,1,2,60,17.0,13,0
7757,410,0,1,2,60,24.0,3,0
7758,410,0,1,2,10,12.0,13,0
7760,448,0,1,2,15,16.0,15,0
7761,448,0,1,2,15,23.0,1,0
7762,448,0,1,2,15,24.0,6,0
7763,448,0,1,2,20,15.0,6,0
7764,448,0,1,2,25,9.0,5,0
7765,448,0,1,2,25,19.0,6,0
7766,448,0,1,2,25,22.0,5,0
7767,448,0,1,2,25,32.0,4,0
7768,448,0,1,2,30,20.0,2,0
7769,448,0,1,2,30,31.0,1,0
7770,448,0,1,2,40,20.0,9,0
7771,448,0,1,2,40,20.0,12,0
7772,488,0,1,2,30,15.0,16,0
7773,488,0,1,2,10,17.0,14,0
7774,488,0,1,2,10,20.0,5,0
7775,488,0,1,2,15,10.0,17,0
7776,488,0,1,2,15,11.0,17,0
7777,488,0,1,2,15,12.0,11,0
7778,488,0,1,2,15,13.0,17,0
7779,489,0,1,2,15,15.0,14,0
7780,488,0,1,2,20,24.0,6,0
7781,488,0,1,2,30,16.0,11,0
7782,488,0,1,2,30,23.0,13,0
7783,488,0,1,2,30,35.0,2,0
7784,488,0,1,2,40,10.0,12,0
7785,488,0,1,2,40,18.0,17,0
7786,488,0,1,2,40,20.0,12,0
7787,488,0,1,2,40,28.0,7,0
7789,489,0,1,2,75,28.0,5,0
7791,531,0,1,2,10,10.0,18,0
7793,531,0,1,2,10,28.0,4,0
7796,531,0,1,2,25,14.0,13,0
7797,531,0,1,2,25,14.0,16,0
7798,531,0,1,2,25,31.0,3,0
7800,531,0,1,2,30,16.0,16,0
7802,531,0,1,2,40,10.0,7,0
7803,531,0,1,2,40,12.0,16,0
7804,531,0,1,2,40,15.0,13,0
7805,531,0,1,2,40,23.0,9,0
7806,531,0,1,2,40,24.0,6,0
7807,531,0,1,2,40,25.0,3,0
7808,531,0,1,2,60,21.0,9,0
7809,531,0,1,2,60,22.0,7,0
7811,531,0,1,2,60,23.0,14,0
7812,531,0,1,2,60,28.0,4,0
7813,577,0,1,2,5,18.0,14,0
7814,577,0,1,2,10,12.0,12,0
7815,577,0,1,2,10,14.0,16,0
7816,577,0,1,2,10,24.0,9,0
7817,577,0,1,2,10,24.0,14,0
7818,577,0,1,2,20,14.0,17,0
7819,577,0,1,2,20,23.0,3,0
7820,577,0,1,2,25,25.0,0,0
7821,577,0,1,2,25,29.0,6,0
7822,577,0,1,2,30,9.0,19,0
7823,577,0,1,2,30,10.0,17,0
7824,577,0,1,2,30,17.0,17,0
7825,577,0,1,2,35,15.0,15,0
7826,577,0,1,2,35,25.0,3,0
7827,577,0,1,2,40,15.0,13,0
7828,577,0,1,2,40,28.0,8,0
7829,577,0,1,2,45,20.0,15,0
7830,577,0,1,2,60,20.0,10,0
7831,577,0,1,2,80,10.0,14,0
7832,625,0,1,2,10,17.0,4,0
7833,625,0,1,2,10,24.0,10,0
7834,625,0,1,2,15,21.0,7,0
7835,625,0,1,2,15,22.0,13,0
7836,625,0,1,2,15,25.0,2,0
7837,626,0,1,2,15,26.0,6,0
7839,625,0,1,2,20,22.0,0,0
7840,625,0,1,2,20,22.0,8,0
7841,625,0,1,2,20,25.0,8,0
7842,626,0,1,2,25,22.0,11,0
7843,625,0,1,2,30,18.0,2,0
7844,625,0,1,2,30,20.0,12,0
7845,626,0,1,2,40,14.0,20,0
7846,626,0,1,2,40,20.0,9,0
7848,625,0,1,2,40,25.0,9,0
7849,625,0,1,2,45,25.0,4,0
7850,626,0,1,2,50,17.0,12,0
7851,625,0,1,2,50,25.0,0,0
7852,625,0,1,2,55,11.0,18,0
7853,625,0,1,2,60,16.0,15,0
7854,625,0,1,2,60,22.0,8,0
7855,625,0,1,2,80,31.0,4,0
7856,625,0,1,2,20,16.0,20,0
7857,677,0,1,2,30,30.0,7,0
7858,677,0,1,2,10,13.0,20,0
7859,677,0,1,2,10,27.0,1,0
7860,677,0,1,2,15,12.0,13,0
7861,677,0,1,2,15,15.0,19,0
7862,677,0,1,2,15,18.0,18,0
7863,677,0,1,2,15,20.0,0,0
7864,677,0,1,2,15,22.0,11,0
7865,677,0,1,2,20,11.0,20,0
7866,677,0,1,2,20,21.0,16,0
7867,677,0,1,2,20,25.0,2,0
7868,677,0,1,2,20,28.0,5,0
7869,677,0,1,2,25,24.0,9,0
7870,677,0,1,2,25,27.0,10,0
7871,677,0,1,2,30,7.0,18,0
7872,677,0,1,2,30,23.0,12,0
7873,677,0,1,2,30,31.0,6,0
7874,677,0,1,2,40,13.0,18,0
7875,677,0,1,2,40,16.0,14,0
7876,677,0,1,2,40,20.0,15,0
7877,677,0,1,2,40,21.0,14,0
7878,677,0,1,2,40,36.0,1,0
7879,677,0,1,2,50,24.0,8,0
7880,677,0,1,2,50,37.0,3,0
7881,677,0,1,2,55,16.0,14,0
7882,677,0,1,2,60,12.0,21,0
7883,677,0,1,2,60,20.0,3,0
7884,677,0,1,2,60,27.0,5,0
7885,677,0,1,2,80,10.0,21,0
7886,677,0,1,2,80,16.0,16,0
7888,731,0,1,2,5,22.0,10,0
7889,732,0,1,2,10,9.0,22,0
7890,731,0,1,2,10,15.0,22,0
7891,731,0,1,2,10,17.0,15,0
7892,732,0,1,2,15,22.0,10,0
7894,731,0,1,2,20,21.0,22,0
7895,732,0,1,2,20,23.0,11,0
7896,731,0,1,2,20,30.0,0,0
7897,732,0,1,2,20,32.0,12,0
7898,731,0,1,2,25,20.0,11,0
7899,731,0,1,2,30,21.0,3,0
7900,731,0,1,2,30,27.0,8,0
7901,731,0,1,2,35,30.0,7,0
7902,731,0,1,2,40,21.0,15,0
7903,732,0,1,2,40,32.0,5,0
7904,732,0,1,2,50,24.0,8,0
7905,731,0,1,2,50,26.0,5,0
7906,732,0,1,2,60,36.0,2,0
7907,732,0,1,2,80,31.0,6,0
7908,732,0,1,2,40,12.0,22,0
7909,789,0,1,2,5,5.0,23,0
7910,790,0,1,2,5,6.0,5,0
7911,789,0,1,2,10,8.0,22,0
7912,789,0,1,2,10,13.0,22,0
7913,789,0,1,2,10,16.0,9,0
7914,789,0,1,2,10,17.0,11,0
7915,789,0,1,2,15,16.0,20,0
7916,789,0,1,2,15,24.0,17,0
7917,789,0,1,2,15,27.0,9,0
7919,789,0,1,2,20,16.0,21,0
7921,790,0,1,2,20,31.0,1,0
7922,789,0,1,2,25,18.0,14,0
7923,789,0,1,2,25,32.0,5,0
7924,790,0,1,2,30,21.0,13,0
7925,789,0,1,2,30,28.0,3,0
7926,790,0,1,2,30,30.0,8,0
7927,790,0,1,2,30,38.0,1,0
7928,789,0,1,2,35,24.0,13,0
7929,789,0,1,2,40,15.0,13,0
7930,789,0,1,2,40,27.0,5,0
7931,790,0,1,2,55,12.0,23,0
7932,789,0,1,2,55,15.0,18,0
7933,789,0,1,2,60,30.0,10,0
7934,790,0,1,2,70,20.0,13,0
7935,789,0,1,2,20,25.0,3,0
7936,850,0,1,2,5,11.0,24,0
7937,851,0,1,2,5,28.0,9,0
7938,851,0,1,2,10,25.0,4,0
7939,851,0,1,2,10,25.0,6,0
7941,851,0,1,2,10,33.0,4,0
7943,851,0,1,2,15,20.0,17,0
7944,851,0,1,2,15,23.0,10,0
7945,851,0,1,2,20,28.0,3,0
7946,851,0,1,2,20,28.0,7,0
7947,851,0,1,2,20,36.0,1,0
7948,851,0,1,2,25,17.0,18,0
7949,851,0,1,2,25,27.0,10,0
7950,851,0,1,2,30,12.0,10,0
7951,850,0,1,2,30,13.0,24,0
7952,851,0,1,2,30,36.0,2,0
7953,851,0,1,2,40,11.0,23,0
7954,851,0,1,2,40,24.0,13,0
7955,851,0,1,2,40,27.0,4,0
7956,850,0,1,2,40,29.0,8,0
7957,850,0,1,2,60,20.0,16,0
7958,850,0,1,2,60,27.0,13,0
7959,915,0,1,2,20,17.0,5,0
7960,916,0,1,2,60,32.0,7,0
7961,915,0,1,2,5,18.0,20,0
7962,915,0,1,2,10,5.0,20,0
7963,915,0,1,2,10,10.0,23,0
7964,915,0,1,2,10,16.0,24,0
7965,916,0,1,2,10,24.0,11,0
7966,916,0,1,2,15,17.0,18,0
7967,916,0,1,2,15,27.0,4,0
7969,915,0,1,2,15,30.0,10,0
7970,916,0,1,2,15,31.0,7,0
7971,915,0,1,2,20,20.0,8,0
7973,915,0,1,2,20,27.0,11,0
7974,915,0,1,2,20,30.0,10,0
7975,915,0,1,2,20,31.0,7,0
7976,915,0,1,2,20,32.0,4,0
7977,916,0,1,2,25,23.0,15,0
7978,915,0,1,2,25,25.0,10,0
7979,915,0,1,2,25,26.0,8,0
7980,915,0,1,2,25,40.0,0,0
7981,915,0,1,2,30,18.0,19,0
7982,916,0,1,2,40,10.0,13,0
7983,916,0,1,2,40,15.0,23,0
7984,916,0,1,2,40,28.0,9,0
7987,915,0,1,2,60,20.0,12,0
7988,916,0,1,2,60,26.0,11,0
7989,915,0,1,2,60,34.0,5,0
7990,916,0,1,2,25,18.0,21,0
7992,984,0,1,2,5,39.0,1,0
7995,984,0,1,2,10,20.0,21,0
7996,984,0,1,2,15,18.0,22,0
7997,984,0,1,2,15,19.0,16,0
7999,984,0,1,2,15,31.0,13,0
8001,984,0,1,2,20,20.0,17,0
8002,984,0,1,2,20,22.0,14,0
8003,984,0,1,2,20,28.0,15,0
8005,984,0,1,2,30,16.0,19,0
8006,984,0,1,2,30,22.0,20,0
8007,984,0,1,2,30,36.0,5,0
8008,984,0,1,2,40,17.0,20,0
8010,984,0,1,2,40,23.0,19,0
8011,984,0,1,2,40,30.0,0,0
8012,984,0,1,2,40,31.0,4,0
8013,984,0,1,2,50,18.0,20,0
8014,984,0,1,2,50,34.0,4,0
8015,984,0,1,2,55,29.0,8,0
8016,984,0,1,2,60,33.0,6,0
8017,984,0,1,2,70,34.0,2,0
8018,984,0,1,2,60,16.0,20,0
8020,1056,0,1,2,5,30.0,3,0
8021,1056,0,1,2,10,16.0,22,0
8022,1056,0,1,2,15,37.0,3,0
8023,1056,0,1,2,20,18.0,18,0
8024,1056,0,1,2,20,24.0,9,0
8025,1056,0,1,2,25,22.0,15,0
8026,1056,0,1,2,25,25.0,19,0
8027,1056,0,1,2,30,15.0,26,0
8028,1056,0,1,2,30,22.0,10,0
8029,1056,0,1,2,30,32.0,1,0
8030,1056,0,1,2,35,27.0,13,0
8031,1056,0,1,2,40,8.0,5,0
8032,1056,0,1,2,40,11.0,16,0
8033,1056,0,1,2,40,17.0,18,0
8035,1056,0,1,2,40,40.0,2,0
8036,1056,0,1,2,40,43.0,5,0
8037,1056,0,1,2,50,37.0,2,0
8038,1056,0,1,2,50,38.0,5,0
8040,1056,0,1,2,60,39.0,1,0
8041,1056,0,1,2,20,31.0,7,0
8042,1056,0,1,2,30,31.0,7,0
8043,1132,0,1,2,5,28.0,10,0
8045,1132,0,1,2,15,17.0,23,0
8046,1132,0,1,2,15,23.0,21,0
8047,1132,0,1,2,15,30.0,3,0
8049,1132,0,1,2,20,18.0,26,0
8050,1132,0,1,2,20,26.0,13,0
8051,1132,0,1,2,20,27.0,8,0
8052,1132,0,1,2,20,36.0,3,0
8053,1132,0,1,2,25,12.0,21,0
8054,1132,0,1,2,25,15.0,28,0
8055,1132,0,1,2,25,25.0,15,0
8056,1132,0,1,2,30,19.0,20,0
8057,1132,0,1,2,35,18.0,19,0
8058,1132,0,1,2,35,20.0,9,0
8059,1132,0,1,2,35,34.0,2,0
8060,1132,0,1,2,40,12.0,5,0
8061,1132,0,1,2,45,24.0,12,0
8062,1132,0,1,2,45,33.0,7,0
8063,1132,0,1,2,50,19.0,14,0
8064,1132,0,1,2,50,20.0,19,0
8065,1132,0,1,2,50,39.0,1,0
8066,1132,0,1,2,60,25.0,13,0
8067,1132,0,1,2,60,27.0,12,0
8068,1132,0,1,2,10,27.0,12,0
8069,1132,0,1,2,20,25.0,15,0
8070,1132,0,1,2,30,29.0,4,0
8072,1212,0,1,2,15,25.0,15,0
8073,1212,0,1,2,10,17.0,21,0
8074,1212,0,1,2,10,18.0,14,0
8075,1212,0,1,2,10,35.0,12,0
8076,1212,0,1,2,15,13.0,27,0
8077,1212,0,1,2,15,15.0,27,0
8078,1212,0,1,2,20,12.0,28,0
8079,1212,0,1,2,20,16.0,21,0
8080,1212,0,1,2,20,17.0,22,0
8081,1212,0,1,2,20,18.0,18,0
8082,1212,0,1,2,20,25.0,24,0
8083,1212,0,1,2,20,26.0,18,0
8084,1212,0,1,2,20,28.0,11,0
8085,1212,0,1,2,20,33.0,5,0
8086,1212,0,1,2,20,37.0,8,0
8088,1212,0,1,2,30,26.0,19,0
8089,1212,0,1,2,30,31.0,14,0
8090,1212,0,1,2,35,41.0,6,0
8091,1212,0,1,2,40,6.0,28,0
8092,1212,0,1,2,40,8.0,29,0
8093,1212,0,1,2,40,12.0,19,0
8094,1212,0,1,2,40,20.0,22,0
8095,1212,0,1,2,40,28.0,10,0
8096,1212,0,1,2,40,30.0,9,0
8099,1212,0,1,2,50,20.0,25,0
8100,1212,0,1,2,60,34.0,2,0
8101,1212,0,1,2,60,37.0,5,0
8102,1212,0,1,2,75,20.0,19,0
8103,1212,0,1,2,40,21.0,19,0
8104,1212,0,1,2,30,37.0,4,0
8105,1212,0,1,2,60,35.0,7,0
8106,1212,0,1,2,60,25.0,10,0
8108,1297,0,1,2,5,22.0,20,0
8109,1297,0,1,2,10,18.0,26,0
8110,1296,0,1,2,10,25.0,18,0
8111,1296,0,1,2,15,35.0,6,0
8112,1297,0,1,2,15,35.0,10,0
8113,1296,0,1,2,20,8.0,26,0
8114,1297,0,1,2,20,20.0,10,0
8115,1297,0,1,2,20,24.0,16,0
8116,1296,0,1,2,20,30.0,20,0
8117,1296,0,1,2,20,35.0,3,0
8118,1296,0,1,2,20,38.0,1,0
8119,1297,0,1,2,20,38.0,8,0
8120,1296,0,1,2,20,46.0,1,0
8121,1297,0,1,2,25,15.0,22,0
8122,1296,0,1,2,30,15.0,15,0
8123,1296,0,1,2,30,18.0,20,0
8124,1296,0,1,2,30,19.0,15,0
8125,1296,0,1,2,30,21.0,24,0
8127,1296,0,1,2,30,34.0,2,0
8128,1297,0,1,2,30,41.0,0,0
8129,1296,0,1,2,40,24.0,14,0
8130,1297,0,1,2,40,25.0,17,0
8131,1296,0,1,2,60,14.0,27,0
8132,1296,0,1,2,60,34.0,5,0
8133,1296,0,1,2,80,38.0,4,0
8134,1385,0,1,2,10,37.0,6,0
8135,1385,0,1,2,15,12.0,31,0
8136,1385,0,1,2,15,41.0,4,0
8137,1385,0,1,2,20,10.0,30,0
8138,1385,0,1,2,20,12.0,21,0
8139,1385,0,1,2,20,20.0,26,0
8140,1385,0,1,2,20,22.0,23,0
8141,1385,0,1,2,20,30.0,21,0
8143,1385,0,1,2,20,37.0,9,0
8144,1385,0,1,2,30,35.0,12,0
8145,1385,0,1,2,30,39.0,3,0
8146,1385,0,1,2,30,41.0,4,0
8148,1385,0,1,2,40,23.0,20,0
8149,1385,0,1,2,40,25.0,25,0
8150,1385,0,1,2,40,30.0,5,0
8151,1385,0,1,2,40,30.0,9,0
8152,1385,0,1,2,40,33.0,7,0
8153,1385,0,1,2,40,38.0,8,0
8154,1385,0,1,2,40,44.0,3,0
8155,1385,0,1,2,45,45.0,3,0
8156,1385,0,1,2,50,21.0,24,0
8157,1385,0,1,2,60,13.0,27,0
8158,1385,0,1,2,60,31.0,16,0
8159,1385,0,1,2,60,50.0,1,0
8160,1385,0,1,2,65,36.0,15,0
8161,1385,0,1,2,30,23.0,13,0
8162,1478,0,1,2,5,29.0,17,0
8163,1478,0,1,2,10,33.0,10,0
8164,1478,0,1,2,15,15.0,21,0
8165,1478,0,1,2,15,28.0,19,0
8166,1478,0,1,2,15,46.0,3,0
8167,1478,0,1,2,20,9.0,31,0
8168,1478,0,1,2,20,10.0,29,0
8169,1478,0,1,2,20,27.0,19,0
8170,1478,0,1,2,20,28.0,24,0
8171,1478,0,1,2,20,39.0,7,0
8172,1478,0,1,2,20,40.0,1,0
8173,1478,0,1,2,25,22.0,22,0
8174,1478,0,1,2,30,19.0,20,0
8175,1478,0,1,2,40,21.0,20,0
8176,1478,0,1,2,40,25.0,10,0
8177,1478,0,1,2,40,27.0,13,0
8178,1478,0,1,2,40,31.0,15,0
8180,1478,0,1,2,40,35.0,5,0
8181,1478,0,1,2,40,35.0,15,0
8183,1478,0,1,2,50,12.0,29,0
8184,1478,0,1,2,60,24.0,18,0
8186,1478,0,1,2,60,44.0,3,0
8187,1478,0,1,2,20,33.0,12,0
8188,1478,0,1,2,30,28.0,19,0
8189,1478,0,1,2,25,18.0,23,0
8190,1576,0,1,2,20,12.0,28,0
8191,1576,0,1,2,10,8.0,30,0
8192,1575,0,1,2,10,14.0,25,0
8193,1575,0,1,2,10,26.0,23,0
8194,1576,0,1,2,15,24.0,23,0
8195,1576,0,1,2,15,38.0,4,0
8196,1575,0,1,2,15,40.0,0,0
8197,1576,0,1,2,15,40.0,1,0
8198,1576,0,1,2,20,25.0,12,0
8199,1576,0,1,2,20,27.0,14,0
8200,1576,0,1,2,20,29.0,7,0
8201,1575,0,1,2,20,38.0,10,0
8203,1576,0,1,2,20,40.0,5,0
8204,1576,0,1,2,20,41.0,5,0
8205,1576,0,1,2,25,31.0,15,0
8206,1575,0,1,2,25,41.0,8,0
8207,1576,0,1,2,25,45.0,4,0
8208,1576,0,1,2,30,23.0,19,0
8209,1576,0,1,2,30,40.0,2,0
8210,1575,0,1,2,40,20.0,28,0
8211,1576,0,1,2,40,20.0,29,0
8212,1576,0,1,2,40,28.0,13,0
8214,1576,0,1,2,50,10.0,33,0
8215,1576,0,1,2,50,26.0,11,0
8216,1576,0,1,2,60,34.0,11,0
8217,1576,0,1,2,60,43.0,8,0
8218,1576,0,1,2,80,50.0,0,0
8219,1576,0,1,2,30,22.0,21,0
8220,1575,0,1,2,40,18.0,29,0
8221,1575,0,1,2,5,8.0,33,0
8222,1678,0,1,2,15,37.0,9,0
8223,1678,0,1,2,5,5.0,29,0
8225,1678,0,1,2,10,15.0,9,0
8226,1678,0,1,2,10,18.0,34,0
8227,1678,0,1,2,20,11.0,34,0
8229,1678,0,1,2,20,25.0,12,0
8230,1678,0,1,2,20,30.0,10,0
8231,1678,0,1,2,25,40.0,5,0
8233,1678,0,1,2,40,20.0,18,0
8234,1678,0,1,2,40,27.0,10,0
8235,1678,0,1,2,40,28.0,23,0
8236,1678,0,1,2,40,31.0,3,0
8237,1678,0,1,2,40,32.0,16,0
8238,1678,0,1,2,40,35.0,14,0
8240,1678,0,1,2,40,38.0,11,0
8241,1678,0,1,2,40,50.0,1,0
8242,1678,0,1,2,45,15.0,25,0
8243,1678,0,1,2,60,39.0,9,0
8244,1678,0,1,2,70,27.0,15,0
8245,1785,0,1,2,5,10.0,34,0
8246,1785,0,1,2,5,11.0,19,0
8247,1785,0,1,2,5,12.0,35,0
8250,1785,0,1,2,10,20.0,23,0
8251,1785,0,1,2,10,30.0,15,0
8252,1785,0,1,2,15,17.0,33,0
8253,1785,0,1,2,15,18.0,29,0
8254,1786,0,1,2,15,33.0,18,0
8255,1785,0,1,2,20,13.0,34,0
8256,1785,0,1,2,20,15.0,29,0
8257,1785,0,1,2,20,21.0,27,0
8258,1785,0,1,2,20,22.0,19,0
8259,1785,0,1,2,20,30.0,14,0
8260,1785,0,1,2,20,34.0,15,0
8261,1786,0,1,2,20,39.0,7,0
8262,1785,0,1,2,20,42.0,7,0
8263,1785,0,1,2,25,30.0,10,0
8264,1786,0,1,2,30,26.0,15,0
8265,1785,0,1,2,30,35.0,14,0
8266,1785,0,1,2,30,39.0,12,0
8267,1785,0,1,2,40,25.0,21,0
8269,1785,0,1,2,60,21.0,23,0
8270,1785,0,1,2,60,36.0,11,0
8272,1785,0,1,2,40,33.0,15,0
8273,1786,0,1,2,20,29.0,19,0
8274,1785,0,1,2,30,31.0,17,0
8275,1785,0,1,2,30,37.0,14,0
8276,1898,0,1,2,5,37.0,11,0
