,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,previsao_dano_na_plantacao
87111,SCROP87112,448,0,0,2,30,12.0,14,3,0
87112,SCROP87113,489,0,0,2,5,,9,1,0
87113,SCROP87114,488,0,0,2,10,18.0,17,1,0
87114,SCROP87115,488,0,0,2,20,22.0,15,2,0
87115,SCROP87116,488,0,0,2,20,25.0,13,2,0
87116,SCROP87117,488,0,0,2,20,30.0,1,1,0
87117,SCROP87118,488,0,0,2,25,12.0,15,2,0
87118,SCROP87119,488,0,0,2,40,20.0,10,3,0
87119,SCROP87120,488,0,0,2,40,32.0,1,2,0
87120,SCROP87121,531,0,0,2,10,25.0,0,2,0
87121,SCROP87122,531,0,0,2,10,27.0,0,1,0
87122,SCROP87123,531,0,0,2,20,12.0,15,2,0
87123,SCROP87124,531,0,0,2,20,,16,1,0
87124,SCROP87125,531,0,0,2,20,30.0,4,1,0
87125,SCROP87126,531,0,0,2,30,14.0,17,3,0
87126,SCROP87127,531,0,0,2,30,15.0,3,3,0
87127,SCROP87128,531,0,0,2,30,34.0,6,2,0
87128,SCROP87129,531,0,0,2,40,24.0,2,2,0
87129,SCROP87130,531,0,0,2,50,,7,1,0
87130,SCROP87131,531,0,0,2,60,19.0,14,3,0
87131,SCROP87132,577,0,0,2,5,10.0,19,2,0
87132,SCROP87133,577,0,0,2,10,15.0,19,2,0
87133,SCROP87134,577,0,0,2,15,18.0,17,1,0
87134,SCROP87135,577,0,0,2,15,24.0,9,2,0
87135,SCROP87136,577,0,0,2,15,25.0,8,3,0
87136,SCROP87137,577,0,0,2,20,15.0,18,1,0
87137,SCROP87138,577,0,0,2,20,27.0,7,2,0
87138,SCROP87139,577,0,0,2,20,29.0,6,2,0
87139,SCROP87140,577,0,0,2,25,24.0,9,1,0
87140,SCROP87141,577,0,0,2,25,24.0,10,3,0
87141,SCROP87142,577,0,0,2,35,28.0,8,2,0
87142,SCROP87143,577,0,0,2,60,27.0,5,1,0
87143,SCROP87144,577,0,0,2,80,35.0,0,1,0
87144,SCROP87145,577,0,0,2,50,28.0,6,1,0
87145,SCROP87146,625,0,0,2,20,30.0,5,2,0
87146,SCROP87147,626,0,0,2,5,33.0,7,2,0
87147,SCROP87148,625,0,0,2,20,12.0,20,2,0
87148,SCROP87149,625,0,0,2,20,,16,2,0
87149,SCROP87150,626,0,0,2,20,25.0,17,2,0
87150,SCROP87151,625,0,0,2,20,28.0,0,1,0
87151,SCROP87152,626,0,0,2,30,12.0,1,2,0
87152,SCROP87153,625,0,0,2,40,,18,2,0
87153,SCROP87154,626,0,0,2,40,21.0,14,2,0
87154,SCROP87155,626,0,0,2,50,33.0,0,2,0
87155,SCROP87156,626,0,0,2,60,11.0,14,2,0
87156,SCROP87157,626,0,0,2,20,20.0,14,1,0
87157,SCROP87158,677,0,0,2,50,22.0,12,3,0
87158,SCROP87159,677,0,0,2,10,17.0,18,3,0
87159,SCROP87160,677,0,0,2,10,30.0,6,3,0
87160,SCROP87161,677,0,0,2,15,13.0,20,2,0
87161,SCROP87162,677,0,0,2,20,22.0,13,3,0
87162,SCROP87163,677,0,0,2,20,26.0,12,2,0
87163,SCROP87164,677,0,0,2,20,28.0,2,1,0
87164,SCROP87165,677,0,0,2,25,15.0,16,2,0
87165,SCROP87166,677,0,0,2,30,18.0,17,1,0
87166,SCROP87167,677,0,0,2,30,19.0,2,1,0
87167,SCROP87168,677,0,0,2,30,26.0,13,2,0
87168,SCROP87169,677,0,0,2,35,19.0,14,2,0
87169,SCROP87170,677,0,0,2,50,20.0,16,2,0
87170,SCROP87171,677,0,0,2,85,11.0,20,1,0
87171,SCROP87172,677,0,0,2,20,23.0,11,2,0
87172,SCROP87173,732,0,0,2,40,25.0,12,1,0
87173,SCROP87174,731,0,0,2,5,15.0,17,1,0
87174,SCROP87175,732,0,0,2,10,22.0,15,3,0
87175,SCROP87176,731,0,0,2,15,12.0,22,1,0
87176,SCROP87177,732,0,0,2,15,,4,3,0
87177,SCROP87178,731,0,0,2,20,20.0,13,2,0
87178,SCROP87179,732,0,0,2,20,21.0,11,2,0
87179,SCROP87180,732,0,0,2,20,22.0,6,2,0
87180,SCROP87181,732,0,0,2,20,26.0,14,2,0
87181,SCROP87182,731,0,0,2,20,30.0,5,3,0
87182,SCROP87183,731,0,0,2,25,,20,2,0
87183,SCROP87184,732,0,0,2,25,26.0,10,1,0
87184,SCROP87185,731,0,0,2,30,,19,2,0
87185,SCROP87186,731,0,0,2,30,18.0,21,1,0
87186,SCROP87187,732,0,0,2,30,,6,3,0
87187,SCROP87188,731,0,0,2,40,14.0,17,3,0
87188,SCROP87189,732,0,0,2,40,18.0,16,1,0
87189,SCROP87190,731,0,0,2,60,18.0,18,1,0
87190,SCROP87191,731,0,0,2,60,26.0,7,2,0
87191,SCROP87192,731,0,0,2,30,14.0,22,2,0
87192,SCROP87193,790,0,0,2,20,18.0,15,2,0
87193,SCROP87194,790,0,0,2,20,23.0,1,2,0
87194,SCROP87195,789,0,0,2,25,17.0,14,2,0
87195,SCROP87196,790,0,0,2,30,24.0,10,2,0
87196,SCROP87197,789,0,0,2,30,24.0,11,1,0
87197,SCROP87198,789,0,0,2,40,15.0,22,2,0
87198,SCROP87199,789,0,0,2,40,28.0,11,2,0
87199,SCROP87200,790,0,0,2,40,37.0,2,1,0
87200,SCROP87201,789,0,0,2,45,34.0,7,3,0
87201,SCROP87202,789,0,0,2,50,32.0,6,2,0
87202,SCROP87203,790,0,0,2,35,25.0,8,2,0
87203,SCROP87204,851,0,0,2,5,,2,1,0
87204,SCROP87205,851,0,0,2,15,20.0,17,2,0
87205,SCROP87206,851,0,0,2,20,19.0,16,2,0
87206,SCROP87207,851,0,0,2,20,21.0,17,1,0
87207,SCROP87208,851,0,0,2,20,27.0,10,1,0
87208,SCROP87209,851,0,0,2,20,28.0,10,2,0
87209,SCROP87210,851,0,0,2,25,17.0,22,1,0
87210,SCROP87211,851,0,0,2,30,22.0,16,1,0
87211,SCROP87212,850,0,0,2,30,24.0,12,1,0
87212,SCROP87213,851,0,0,2,40,21.0,16,1,0
87213,SCROP87214,851,0,0,2,40,,17,1,0
87214,SCROP87215,850,0,0,2,40,,13,2,0
87215,SCROP87216,851,0,0,2,40,34.0,8,2,0
87216,SCROP87217,851,0,0,2,60,20.0,19,2,0
87217,SCROP87218,851,0,0,2,60,29.0,10,1,0
87218,SCROP87219,851,0,0,2,60,,12,1,0
87219,SCROP87220,851,0,0,2,40,32.0,6,2,0
87220,SCROP87221,915,0,0,2,10,32.0,5,2,0
87221,SCROP87222,916,0,0,2,20,14.0,21,2,0
87222,SCROP87223,915,0,0,2,20,15.0,22,2,0
87223,SCROP87224,915,0,0,2,20,24.0,13,2,0
87224,SCROP87225,915,0,0,2,20,24.0,19,2,0
87225,SCROP87226,916,0,0,2,20,28.0,12,1,0
87226,SCROP87227,916,0,0,2,25,17.0,20,1,0
87227,SCROP87228,915,0,0,2,30,20.0,18,2,0
87228,SCROP87229,915,0,0,2,30,36.0,3,1,0
87229,SCROP87230,916,0,0,2,35,26.0,21,1,0
87230,SCROP87231,915,0,0,2,35,35.0,5,1,0
87231,SCROP87232,916,0,0,2,40,18.0,20,2,0
87232,SCROP87233,915,0,0,2,40,21.0,16,2,0
87233,SCROP87234,916,0,0,2,40,23.0,5,2,0
87234,SCROP87235,915,0,0,2,40,33.0,5,3,0
87235,SCROP87236,916,0,0,2,40,37.0,3,1,0
87236,SCROP87237,915,0,0,2,20,40.0,5,3,0
87237,SCROP87238,915,0,0,2,50,40.0,0,2,0
87238,SCROP87239,984,0,0,2,20,,16,1,0
87239,SCROP87240,984,0,0,2,5,23.0,16,2,0
87240,SCROP87241,984,0,0,2,10,25.0,8,1,0
87241,SCROP87242,984,0,0,2,15,34.0,3,1,0
87242,SCROP87243,984,0,0,2,20,25.0,9,1,0
87243,SCROP87244,984,0,0,2,20,31.0,16,1,0
87244,SCROP87245,984,0,0,2,20,37.0,1,2,0
87245,SCROP87246,984,0,0,2,30,22.0,16,3,0
87246,SCROP87247,984,0,0,2,30,,8,2,0
87247,SCROP87248,984,0,0,2,30,32.0,7,2,0
87248,SCROP87249,984,0,0,2,40,21.0,20,2,0
87249,SCROP87250,984,0,0,2,40,30.0,4,1,0
87250,SCROP87251,984,0,0,2,40,31.0,12,2,0
87251,SCROP87252,984,0,0,2,50,35.0,10,1,0
87252,SCROP87253,984,0,0,2,60,,1,2,0
87253,SCROP87254,984,0,0,2,60,,8,1,0
87254,SCROP87255,984,0,0,2,20,23.0,16,1,0
87255,SCROP87256,984,0,0,2,20,34.0,2,3,0
87256,SCROP87257,1056,0,0,2,5,13.0,27,2,0
87257,SCROP87258,1056,0,0,2,10,35.0,7,3,0
87258,SCROP87259,1056,0,0,2,10,39.0,5,2,0
87259,SCROP87260,1056,0,0,2,15,,18,1,0
87260,SCROP87261,1056,0,0,2,20,25.0,14,1,0
87261,SCROP87262,1056,0,0,2,20,41.0,8,1,0
87262,SCROP87263,1056,0,0,2,20,43.0,1,3,0
87263,SCROP87264,1056,0,0,2,25,27.0,14,3,0
87264,SCROP87265,1056,0,0,2,30,19.0,19,1,0
87265,SCROP87266,1056,0,0,2,30,,3,2,0
87266,SCROP87267,1056,0,0,2,30,42.0,3,3,0
87267,SCROP87268,1056,0,0,2,35,24.0,3,2,0
87268,SCROP87269,1056,0,0,2,40,25.0,20,2,0
87269,SCROP87270,1056,0,0,2,40,27.0,15,2,0
87270,SCROP87271,1056,0,0,2,40,35.0,12,2,0
87271,SCROP87272,1056,0,0,2,40,40.0,2,2,0
87272,SCROP87273,1056,0,0,2,40,44.0,0,1,0
87273,SCROP87274,1056,0,0,2,60,30.0,2,2,0
87274,SCROP87275,1056,0,0,2,60,40.0,1,3,0
87275,SCROP87276,1132,0,0,2,10,13.0,28,3,0
87276,SCROP87277,1132,0,0,2,10,,25,2,0
87277,SCROP87278,1132,0,0,2,10,14.0,26,2,0
87278,SCROP87279,1132,0,0,2,10,17.0,21,2,0
87279,SCROP87280,1132,0,0,2,10,21.0,20,2,0
87280,SCROP87281,1132,0,0,2,10,22.0,19,2,0
87281,SCROP87282,1132,0,0,2,10,36.0,4,2,0
87282,SCROP87283,1132,0,0,2,15,17.0,22,2,0
87283,SCROP87284,1132,0,0,2,15,20.0,14,2,0
87284,SCROP87285,1132,0,0,2,20,16.0,22,3,0
87285,SCROP87286,1132,0,0,2,20,,2,3,0
87286,SCROP87287,1132,0,0,2,20,30.0,11,1,0
87287,SCROP87288,1132,0,0,2,20,31.0,4,2,0
87288,SCROP87289,1132,0,0,2,40,13.0,27,1,0
87289,SCROP87290,1132,0,0,2,40,18.0,16,3,0
87290,SCROP87291,1132,0,0,2,40,,15,2,0
87291,SCROP87292,1132,0,0,2,40,,7,1,0
87292,SCROP87293,1132,0,0,2,40,35.0,11,2,0
87293,SCROP87294,1132,0,0,2,40,36.0,6,2,0
87294,SCROP87295,1132,0,0,2,60,25.0,13,1,0
87295,SCROP87296,1132,0,0,2,60,,15,2,0
87296,SCROP87297,1132,0,0,2,20,36.0,3,2,0
87297,SCROP87298,1132,0,0,2,30,,13,1,0
87298,SCROP87299,1132,0,0,2,40,50.0,0,3,0
87299,SCROP87300,1212,0,0,2,5,17.0,24,2,0
87300,SCROP87301,1212,0,0,2,5,29.0,14,2,0
87301,SCROP87302,1212,0,0,2,10,,3,3,0
87302,SCROP87303,1212,0,0,2,10,,12,2,0
87303,SCROP87304,1212,0,0,2,10,28.0,14,1,0
87304,SCROP87305,1212,0,0,2,10,40.0,5,3,0
87305,SCROP87306,1212,0,0,2,15,24.0,18,1,0
87306,SCROP87307,1212,0,0,2,15,30.0,6,2,0
87307,SCROP87308,1212,0,0,2,20,14.0,17,2,0
87308,SCROP87309,1212,0,0,2,20,20.0,13,2,0
87309,SCROP87310,1212,0,0,2,20,23.0,14,2,0
87310,SCROP87311,1212,0,0,2,20,26.0,13,1,0
87311,SCROP87312,1212,0,0,2,30,17.0,20,1,0
87312,SCROP87313,1212,0,0,2,30,31.0,1,2,0
87313,SCROP87314,1212,0,0,2,30,32.0,9,2,0
87314,SCROP87315,1212,0,0,2,40,21.0,18,2,0
87315,SCROP87316,1212,0,0,2,40,25.0,4,2,0
87316,SCROP87317,1212,0,0,2,40,30.0,7,3,0
87317,SCROP87318,1212,0,0,2,80,41.0,2,3,0
87318,SCROP87319,1212,0,0,2,20,12.0,26,2,0
87319,SCROP87320,1212,0,0,2,30,,21,1,0
87320,SCROP87321,1212,0,0,2,40,32.0,6,2,0
87321,SCROP87322,1296,0,0,2,10,,13,2,0
87322,SCROP87323,1297,0,0,2,10,37.0,2,3,0
87323,SCROP87324,1296,0,0,2,10,41.0,3,2,0
87324,SCROP87325,1297,0,0,2,20,13.0,28,3,0
87325,SCROP87326,1297,0,0,2,20,15.0,12,1,0
87326,SCROP87327,1297,0,0,2,20,15.0,30,2,0
87327,SCROP87328,1296,0,0,2,20,17.0,27,1,0
87328,SCROP87329,1297,0,0,2,20,20.0,22,2,0
87329,SCROP87330,1296,0,0,2,20,23.0,9,2,0
87330,SCROP87331,1297,0,0,2,20,25.0,6,3,0
87331,SCROP87332,1297,0,0,2,20,38.0,3,2,0
87332,SCROP87333,1296,0,0,2,30,16.0,20,2,0
87333,SCROP87334,1296,0,0,2,30,25.0,5,1,0
87334,SCROP87335,1297,0,0,2,30,34.0,7,2,0
87335,SCROP87336,1296,0,0,2,40,27.0,13,2,0
87336,SCROP87337,1296,0,0,2,40,28.0,5,1,0
87337,SCROP87338,1297,0,0,2,40,29.0,12,3,0
87338,SCROP87339,1296,0,0,2,40,33.0,12,1,0
87339,SCROP87340,1297,0,0,2,50,22.0,20,1,0
87340,SCROP87341,1296,0,0,2,55,16.0,30,2,0
87341,SCROP87342,1297,0,0,2,55,,1,3,0
87342,SCROP87343,1296,0,0,2,60,,19,2,0
87343,SCROP87344,1296,0,0,2,60,28.0,20,2,0
87344,SCROP87345,1296,0,0,2,60,,12,1,0
87345,SCROP87346,1296,0,0,2,60,35.0,8,3,0
87346,SCROP87347,1296,0,0,2,60,48.0,2,1,0
87347,SCROP87348,1296,0,0,2,75,33.0,1,3,0
87348,SCROP87349,1296,0,0,2,40,33.0,11,2,0
87349,SCROP87350,1385,0,0,2,10,5.0,24,1,0
87350,SCROP87351,1385,0,0,2,15,20.0,21,2,0
87351,SCROP87352,1385,0,0,2,15,38.0,2,3,0
87352,SCROP87353,1385,0,0,2,20,16.0,30,1,0
87353,SCROP87354,1385,0,0,2,20,18.0,17,3,0
87354,SCROP87355,1385,0,0,2,20,,1,1,0
87355,SCROP87356,1385,0,0,2,20,22.0,21,2,0
87356,SCROP87357,1385,0,0,2,20,23.0,24,1,0
87357,SCROP87358,1385,0,0,2,20,24.0,4,2,0
87358,SCROP87359,1385,0,0,2,20,30.0,20,1,0
87359,SCROP87360,1385,0,0,2,20,31.0,7,2,0
87360,SCROP87361,1385,0,0,2,20,32.0,21,1,0
87361,SCROP87362,1385,0,0,2,25,12.0,31,2,0
87362,SCROP87363,1385,0,0,2,25,,3,1,0
87363,SCROP87364,1385,0,0,2,30,34.0,12,2,0
87364,SCROP87365,1385,0,0,2,40,35.0,11,1,0
87365,SCROP87366,1385,0,0,2,40,45.0,4,1,0
87366,SCROP87367,1385,0,0,2,40,46.0,2,2,0
87367,SCROP87368,1385,0,0,2,50,24.0,21,2,0
87368,SCROP87369,1385,0,0,2,50,,3,2,0
87369,SCROP87370,1385,0,0,2,55,47.0,2,3,0
87370,SCROP87371,1385,0,0,2,60,22.0,8,2,0
87371,SCROP87372,1385,0,0,2,60,35.0,7,2,0
87372,SCROP87373,1385,0,0,2,40,38.0,9,2,0
87373,SCROP87374,1478,0,0,2,10,15.0,22,1,0
87374,SCROP87375,1478,0,0,2,15,35.0,7,2,0
87375,SCROP87376,1478,0,0,2,20,25.0,28,1,0
87376,SCROP87377,1478,0,0,2,20,36.0,13,3,0
87377,SCROP87378,1478,0,0,2,20,52.0,0,1,0
87378,SCROP87379,1478,0,0,2,25,27.0,19,2,0
87379,SCROP87380,1478,0,0,2,30,23.0,13,2,0
87380,SCROP87381,1478,0,0,2,30,27.0,14,2,0
87381,SCROP87382,1478,0,0,2,35,27.0,22,1,0
87382,SCROP87383,1478,0,0,2,40,22.0,18,2,0
87383,SCROP87384,1478,0,0,2,40,,16,2,0
87384,SCROP87385,1478,0,0,2,40,32.0,22,1,0
87385,SCROP87386,1478,0,0,2,40,,6,1,0
87386,SCROP87387,1478,0,0,2,40,37.0,15,2,0
87387,SCROP87388,1478,0,0,2,40,42.0,6,2,0
87388,SCROP87389,1478,0,0,2,40,44.0,6,2,0
87389,SCROP87390,1478,0,0,2,50,34.0,12,2,0
87390,SCROP87391,1478,0,0,2,50,43.0,1,2,0
87391,SCROP87392,1478,0,0,2,60,26.0,6,1,0
87392,SCROP87393,1478,0,0,2,70,30.0,22,2,0
87393,SCROP87394,1478,0,0,2,20,31.0,14,2,0
87394,SCROP87395,1478,0,0,2,40,28.0,18,3,0
87395,SCROP87396,1478,0,0,2,20,39.0,0,1,0
87396,SCROP87397,1478,0,0,2,40,33.0,17,3,0
87397,SCROP87398,1576,0,0,2,10,23.0,26,1,0
87398,SCROP87399,1576,0,0,2,10,26.0,12,2,0
87399,SCROP87400,1576,0,0,2,20,19.0,26,2,0
87400,SCROP87401,1576,0,0,2,20,21.0,17,1,0
87401,SCROP87402,1576,0,0,2,20,,6,1,0
87402,SCROP87403,1575,0,0,2,20,31.0,14,2,0
87403,SCROP87404,1575,0,0,2,20,37.0,8,1,0
87404,SCROP87405,1576,0,0,2,20,41.0,5,2,0
87405,SCROP87406,1576,0,0,2,20,42.0,1,1,0
87406,SCROP87407,1575,0,0,2,20,44.0,4,3,2
87407,SCROP87408,1575,0,0,2,40,21.0,21,2,0
87408,SCROP87409,1575,0,0,2,40,37.0,5,2,0
87409,SCROP87410,1576,0,0,2,40,42.0,7,1,0
87410,SCROP87411,1575,0,0,2,40,50.0,2,2,0
87411,SCROP87412,1575,0,0,2,50,31.0,18,1,0
87412,SCROP87413,1575,0,0,2,50,42.0,1,1,0
87413,SCROP87414,1575,0,0,2,50,45.0,6,2,0
87414,SCROP87415,1575,0,0,2,60,35.0,13,3,0
87415,SCROP87416,1575,0,0,2,20,24.0,25,2,0
87416,SCROP87417,1575,0,0,2,20,20.0,23,2,0
87417,SCROP87418,1576,0,0,2,15,20.0,23,1,0
87418,SCROP87419,1678,0,0,2,10,,6,2,0
87419,SCROP87420,1678,0,0,2,15,23.0,21,2,0
87420,SCROP87421,1678,0,0,2,15,24.0,24,2,0
87421,SCROP87422,1678,0,0,2,20,11.0,28,2,0
87422,SCROP87423,1678,0,0,2,20,25.0,24,2,0
87423,SCROP87424,1678,0,0,2,20,25.0,27,2,0
87424,SCROP87425,1678,0,0,2,20,44.0,10,3,0
87425,SCROP87426,1678,0,0,2,30,38.0,8,3,0
87426,SCROP87427,1678,0,0,2,35,38.0,8,2,0
87427,SCROP87428,1678,0,0,2,35,47.0,1,1,0
87428,SCROP87429,1678,0,0,2,40,7.0,32,2,0
87429,SCROP87430,1678,0,0,2,40,13.0,33,1,0
87430,SCROP87431,1678,0,0,2,40,25.0,21,2,0
87431,SCROP87432,1678,0,0,2,40,,14,3,0
87432,SCROP87433,1678,0,0,2,40,37.0,12,2,0
87433,SCROP87434,1678,0,0,2,40,47.0,2,2,0
87434,SCROP87435,1678,0,0,2,40,,0,1,0
87435,SCROP87436,1678,0,0,2,50,29.0,19,2,0
87436,SCROP87437,1678,0,0,2,50,40.0,4,2,0
87437,SCROP87438,1678,0,0,2,20,16.0,29,2,0
87438,SCROP87439,1678,0,0,2,20,39.0,7,2,0
87439,SCROP87440,1678,0,0,2,40,,19,2,0
87440,SCROP87441,1785,0,0,2,5,20.0,20,2,0
87441,SCROP87442,1785,0,0,2,10,19.0,26,3,0
87442,SCROP87443,1785,0,0,2,10,25.0,15,2,0
87443,SCROP87444,1785,0,0,2,20,21.0,35,2,0
87444,SCROP87445,1785,0,0,2,20,24.0,14,2,0
87445,SCROP87446,1785,0,0,2,20,30.0,10,1,0
87446,SCROP87447,1786,0,0,2,20,32.0,15,2,0
87447,SCROP87448,1785,0,0,2,25,35.0,15,1,0
87448,SCROP87449,1785,0,0,2,30,15.0,35,1,0
87449,SCROP87450,1786,0,0,2,30,29.0,16,2,0
87450,SCROP87451,1785,0,0,2,30,40.0,4,2,0
87451,SCROP87452,1786,0,0,2,40,7.0,25,3,0
87452,SCROP87453,1785,0,0,2,40,32.0,17,2,0
87453,SCROP87454,1785,0,0,2,40,34.0,15,2,0
87454,SCROP87455,1785,0,0,2,30,,18,2,0
87455,SCROP87456,1785,0,0,2,20,48.0,3,3,0
87456,SCROP87457,1785,0,0,2,20,22.0,25,3,0
87457,SCROP87458,1786,0,0,2,20,40.0,7,3,0
87458,SCROP87459,1785,0,0,2,80,23.0,26,1,0
87459,SCROP87460,1898,0,0,2,10,14.0,24,2,0
87460,SCROP87461,1898,0,0,2,10,17.0,32,3,0
87461,SCROP87462,1898,0,0,2,10,35.0,8,1,0
87462,SCROP87463,1898,0,0,2,15,34.0,16,1,0
87463,SCROP87464,1898,0,0,2,20,,16,2,0
87464,SCROP87465,1898,0,0,2,20,16.0,31,1,0
87465,SCROP87466,1898,0,0,2,20,,15,2,0
87466,SCROP87467,1898,0,0,2,20,40.0,10,2,0
87467,SCROP87468,1898,0,0,2,20,40.0,11,1,0
87468,SCROP87469,1898,0,0,2,20,51.0,0,3,0
87469,SCROP87470,1898,0,0,2,30,40.0,1,3,0
87470,SCROP87471,1898,0,0,2,30,43.0,4,1,0
87471,SCROP87472,1898,0,0,2,30,44.0,2,1,0
87472,SCROP87473,1898,0,0,2,30,55.0,1,2,0
87473,SCROP87474,1898,0,0,2,35,45.0,0,1,0
87474,SCROP87475,1898,0,0,2,40,5.0,36,1,0
87475,SCROP87476,1898,0,0,2,40,25.0,15,1,0
87476,SCROP87477,1898,0,0,2,40,26.0,16,1,0
87477,SCROP87478,1898,0,0,2,40,33.0,21,3,0
87478,SCROP87479,1898,0,0,2,50,,15,1,0
87479,SCROP87480,1898,0,0,2,50,41.0,5,2,0
87480,SCROP87481,1898,0,0,2,40,40.0,10,3,2
87481,SCROP87482,1898,0,0,2,20,43.0,10,2,0
87482,SCROP87483,1898,0,0,2,60,37.0,14,2,0
87483,SCROP87484,1898,0,0,2,20,30.0,16,3,0
87484,SCROP87485,1898,0,0,2,20,17.0,31,2,0
87485,SCROP87486,2016,0,0,2,5,,27,2,0
87486,SCROP87487,2015,0,0,2,10,15.0,34,2,0
87487,SCROP87488,2016,0,0,2,10,22.0,27,2,0
87488,SCROP87489,2015,0,0,2,10,32.0,14,3,0
87489,SCROP87490,2016,0,0,2,15,15.0,35,1,0
87490,SCROP87491,2016,0,0,2,15,22.0,26,2,0
87491,SCROP87492,2015,0,0,2,20,20.0,23,2,0
87492,SCROP87493,2016,0,0,2,20,23.0,27,2,0
87493,SCROP87494,2016,0,0,2,20,28.0,22,1,0
87494,SCROP87495,2015,0,0,2,20,31.0,15,2,0
87495,SCROP87496,2016,0,0,2,20,,2,2,0
87496,SCROP87497,2015,0,0,2,30,19.0,31,2,0
87497,SCROP87498,2016,0,0,2,30,29.0,21,1,0
87498,SCROP87499,2016,0,0,2,30,33.0,17,2,0
87499,SCROP87500,2016,0,0,2,30,36.0,13,2,0
87500,SCROP87501,2015,0,0,2,30,37.0,14,2,0
87501,SCROP87502,2016,0,0,2,30,49.0,4,2,0
87502,SCROP87503,2016,0,0,2,40,18.0,27,3,0
87503,SCROP87504,2015,0,0,2,40,,12,3,0
87504,SCROP87505,2016,0,0,2,60,33.0,21,2,0
87505,SCROP87506,2016,0,0,2,10,34.0,18,2,0
87506,SCROP87507,2016,0,0,2,50,47.0,5,2,0
87507,SCROP87508,2016,0,0,2,50,22.0,29,2,0
87508,SCROP87509,2015,0,0,2,20,,29,3,0
87509,SCROP87510,2015,0,0,2,20,30.0,7,2,0
87510,SCROP87511,2015,0,0,2,20,34.0,15,2,0
87511,SCROP87512,2016,0,0,2,40,32.0,14,1,0
87512,SCROP87513,2016,0,0,2,15,41.0,10,1,0
87513,SCROP87514,2138,0,0,2,40,34.0,13,2,0
87514,SCROP87515,2138,0,0,2,10,,10,1,0
87515,SCROP87516,2139,0,0,2,10,54.0,4,2,0
87516,SCROP87517,2139,0,0,2,15,32.0,21,2,0
87517,SCROP87518,2138,0,0,2,15,38.0,18,2,0
87518,SCROP87519,2138,0,0,2,15,45.0,11,2,0
87519,SCROP87520,2139,0,0,2,20,22.0,27,2,0
87520,SCROP87521,2138,0,0,2,20,22.0,32,1,0
87521,SCROP87522,2138,0,0,2,20,36.0,11,1,0
87522,SCROP87523,2139,0,0,2,20,,9,2,0
87523,SCROP87524,2138,0,0,2,20,46.0,14,2,0
87524,SCROP87525,2138,0,0,2,25,33.0,15,2,0
87525,SCROP87526,2139,0,0,2,30,27.0,23,3,0
87526,SCROP87527,2139,0,0,2,30,44.0,2,3,0
87527,SCROP87528,2138,0,0,2,40,32.0,19,1,0
87528,SCROP87529,2138,0,0,2,40,36.0,17,2,0
87529,SCROP87530,2139,0,0,2,50,,12,2,0
87530,SCROP87531,2139,0,0,2,50,53.0,1,2,0
87531,SCROP87532,2138,0,0,2,75,50.0,1,2,0
87532,SCROP87533,2139,0,0,2,20,32.0,20,3,0
87533,SCROP87534,2139,0,0,2,20,20.0,19,1,0
87534,SCROP87535,2138,0,0,2,20,44.0,6,2,0
87535,SCROP87536,2138,0,0,2,20,37.0,13,3,0
87536,SCROP87537,2138,0,0,2,30,37.0,14,2,0
87537,SCROP87538,2139,0,0,2,20,47.0,6,2,0
87538,SCROP87539,2138,0,0,2,20,,1,3,0
87539,SCROP87540,2138,0,0,2,40,31.0,20,3,0
87540,SCROP87541,2267,0,0,2,10,6.0,31,1,0
87541,SCROP87542,2267,0,0,2,10,8.0,36,2,0
87542,SCROP87543,2267,0,0,2,10,20.0,9,2,0
87543,SCROP87544,2267,0,0,2,10,20.0,24,2,0
87544,SCROP87545,2267,0,0,2,20,6.0,37,2,0
87545,SCROP87546,2267,0,0,2,20,30.0,23,1,0
87546,SCROP87547,2267,0,0,2,20,31.0,13,2,0
87547,SCROP87548,2267,0,0,2,20,37.0,14,2,0
87548,SCROP87549,2267,0,0,2,30,43.0,7,2,0
87549,SCROP87550,2267,0,0,2,30,50.0,7,1,0
87550,SCROP87551,2267,0,0,2,40,13.0,29,1,0
87551,SCROP87552,2267,0,0,2,40,17.0,39,1,0
87552,SCROP87553,2267,0,0,2,50,33.0,20,1,0
87553,SCROP87554,2267,0,0,2,50,44.0,4,2,0
87554,SCROP87555,2267,0,0,2,50,45.0,3,2,0
87555,SCROP87556,2267,0,0,2,60,34.0,21,1,0
87556,SCROP87557,2267,0,0,2,80,30.0,26,1,0
87557,SCROP87558,2267,0,0,2,10,18.0,33,2,0
87558,SCROP87559,2267,0,0,2,10,60.0,1,1,0
87559,SCROP87560,2267,0,0,2,20,36.0,19,2,0
87560,SCROP87561,2401,0,0,2,5,5.0,40,3,0
87561,SCROP87562,2401,0,0,2,5,7.0,30,2,0
87562,SCROP87563,2401,0,0,2,20,,12,2,0
87563,SCROP87564,2401,0,0,2,20,26.0,21,3,0
87564,SCROP87565,2402,0,0,2,20,28.0,20,1,0
87565,SCROP87566,2401,0,0,2,20,31.0,18,1,0
87566,SCROP87567,2402,0,0,2,20,37.0,15,2,0
87567,SCROP87568,2401,0,0,2,20,38.0,16,3,0
87568,SCROP87569,2401,0,0,2,20,48.0,2,1,0
