,Estimativa_de_Insetos,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,dano_na_plantacao
7648,3164,2,20,25.0,25,1
7649,3164,2,20,32.0,21,1
7650,3164,2,20,45.0,15,1
7653,3165,2,30,44.0,10,1
7654,3164,2,30,53.0,5,1
7655,3165,2,40,30.0,15,0
7656,3165,2,40,32.0,30,0
7657,3164,2,20,49.0,10,2
7658,3164,2,20,50.0,8,1
7659,3337,2,10,18.0,38,0
7660,3337,2,10,33.0,18,1
7661,3336,2,20,33.0,15,1
7663,3337,2,20,39.0,20,1
7664,3337,2,20,48.0,8,1
7666,3336,2,25,60.0,6,1
7667,3516,2,10,37.0,22,0
7668,3516,2,15,30.0,10,0
7669,3516,2,20,22.0,32,1
7670,3515,2,20,23.0,35,0
7671,3516,2,20,26.0,31,0
7672,3516,2,20,33.0,20,1
7673,3516,2,20,44.0,16,2
7674,3515,2,15,40.0,19,1
7675,3516,2,20,26.0,34,0
7676,3516,2,15,50.0,12,1
7677,3515,2,40,42.0,17,1
7678,3702,2,10,17.0,37,1
7679,3702,2,10,33.0,27,1
7680,3702,2,20,19.0,38,1
7681,3702,2,20,30.0,25,0
7682,3702,2,20,37.0,22,1
7683,3702,2,20,45.0,18,1
7684,3702,2,20,55.0,5,2
7685,3702,2,20,60.0,4,2
7686,3702,2,20,27.0,33,0
7687,3702,2,15,33.0,20,1
7688,3702,2,20,45.0,17,1
7690,3895,2,20,41.0,19,1
7691,3895,2,25,25.0,34,0
7692,4096,2,5,21.0,38,1
7693,4096,2,20,32.0,20,1
7694,4096,2,20,40.0,28,1
7695,4096,2,20,49.0,17,1
7697,4096,2,10,35.0,25,1
7698,151,2,15,12.0,2,0
7699,150,2,20,20.0,0,0
7700,151,2,45,19.0,1,0
7701,168,2,20,19.0,3,0
7702,188,2,5,11.0,7,0
7704,188,2,30,25.0,0,0
7705,209,2,10,20.0,0,0
7706,209,2,60,13.0,6,0
7707,232,2,20,13.0,9,0
7708,231,2,20,16.0,9,0
7709,232,2,30,15.0,8,0
7710,232,2,40,15.0,7,0
7711,256,2,20,16.0,5,0
7712,256,2,25,15.0,7,0
7713,257,2,30,22.0,1,0
7714,256,2,40,25.0,3,0
7715,257,2,50,17.0,3,0
7716,257,2,70,15.0,5,0
7717,256,2,80,23.0,1,0
7718,283,2,15,20.0,3,0
7719,283,2,20,12.0,1,0
7720,283,2,20,15.0,6,0
7721,283,2,30,15.0,5,0
7722,283,2,40,20.0,0,0
7723,312,2,20,20.0,7,0
7724,312,2,20,22.0,0,0
7725,312,2,25,16.0,1,0
7726,312,2,30,13.0,9,0
7727,312,2,40,15.0,11,0
7730,342,2,30,13.0,8,0
7731,342,2,35,25.0,1,0
7732,342,2,40,17.0,7,0
7733,342,2,40,23.0,2,0
7734,375,2,5,6.0,13,0
7735,375,2,10,23.0,0,0
7736,375,2,20,7.0,14,0
7737,375,2,25,24.0,6,0
7738,375,2,30,15.0,14,0
7739,375,2,30,18.0,8,0
7740,375,2,40,22.0,1,0
7741,375,2,60,13.0,13,0
7742,410,2,10,14.0,15,0
7743,410,2,20,12.0,14,0
7744,410,2,20,13.0,15,0
7745,410,2,20,20.0,15,0
7746,411,2,20,23.0,6,0
7747,411,2,20,24.0,6,0
7748,410,2,25,22.0,4,0
7749,411,2,25,24.0,3,0
7750,411,2,30,21.0,6,0
7751,410,2,30,24.0,0,0
7752,411,2,30,26.0,3,0
7753,411,2,35,15.0,13,0
7754,410,2,40,16.0,2,0
7755,411,2,40,23.0,6,0
7756,410,2,60,17.0,13,0
7757,410,2,60,24.0,3,0
7758,410,2,10,12.0,13,0
7760,448,2,15,16.0,15,0
7761,448,2,15,23.0,1,0
7762,448,2,15,24.0,6,0
7763,448,2,20,15.0,6,0
7764,448,2,25,9.0,5,0
7765,448,2,25,19.0,6,0
7766,448,2,25,22.0,5,0
7767,448,2,25,32.0,4,0
7768,448,2,30,20.0,2,0
7769,448,2,30,31.0,1,0
7770,448,2,40,20.0,9,0
7771,448,2,40,20.0,12,0
7772,488,2,30,15.0,16,0
7773,488,2,10,17.0,14,0
7774,488,2,10,20.0,5,0
7775,488,2,15,10.0,17,0
7776,488,2,15,11.0,17,0
7777,488,2,15,12.0,11,0
7778,488,2,15,13.0,17,0
7779,489,2,15,15.0,14,0
7780,488,2,20,24.0,6,0
7781,488,2,30,16.0,11,0
7782,488,2,30,23.0,13,0
7783,488,2,30,35.0,2,0
7784,488,2,40,10.0,12,0
7785,488,2,40,18.0,17,0
7786,488,2,40,20.0,12,0
7787,488,2,40,28.0,7,0
7789,489,2,75,28.0,5,0
7791,531,2,10,10.0,18,0
7793,531,2,10,28.0,4,0
7796,531,2,25,14.0,13,0
7797,531,2,25,14.0,16,0
7798,531,2,25,31.0,3,0
7800,531,2,30,16.0,16,0
7802,531,2,40,10.0,7,0
7803,531,2,40,12.0,16,0
7804,531,2,40,15.0,13,0
7805,531,2,40,23.0,9,0
7806,531,2,40,24.0,6,0
7807,531,2,40,25.0,3,0
7808,531,2,60,21.0,9,0
7809,531,2,60,22.0,7,0
7811,531,2,60,23.0,14,0
7812,531,2,60,28.0,4,0
7813,577,2,5,18.0,14,0
7814,577,2,10,12.0,12,0
7815,577,2,10,14.0,16,0
7816,577,2,10,24.0,9,0
7817,577,2,10,24.0,14,0
7818,577,2,20,14.0,17,0
7819,577,2,20,23.0,3,0
7820,577,2,25,25.0,0,0
7821,577,2,25,29.0,6,0
7822,577,2,30,9.0,19,0
7823,577,2,30,10.0,17,0
7824,577,2,30,17.0,17,0
7825,577,2,35,15.0,15,0
7826,577,2,35,25.0,3,0
7827,577,2,40,15.0,13,0
7828,577,2,40,28.0,8,0
7829,577,2,45,20.0,15,0
7830,577,2,60,20.0,10,0
7831,577,2,80,10.0,14,0
7832,625,2,10,17.0,4,0
7833,625,2,10,24.0,10,0
7834,625,2,15,21.0,7,0
7835,625,2,15,22.0,13,0
7836,625,2,15,25.0,2,0
7837,626,2,15,26.0,6,0
7839,625,2,20,22.0,0,0
7840,625,2,20,22.0,8,0
7841,625,2,20,25.0,8,0
7842,626,2,25,22.0,11,0
7843,625,2,30,18.0,2,0
7844,625,2,30,20.0,12,0
7845,626,2,40,14.0,20,0
7846,626,2,40,20.0,9,0
7848,625,2,40,25.0,9,0
7849,625,2,45,25.0,4,0
7850,626,2,50,17.0,12,0
7851,625,2,50,25.0,0,0
7852,625,2,55,11.0,18,0
7853,625,2,60,16.0,15,0
7854,625,2,60,22.0,8,0
7855,625,2,80,31.0,4,0
7856,625,2,20,16.0,20,0
7857,677,2,30,30.0,7,0
7858,677,2,10,13.0,20,0
7859,677,2,10,27.0,1,0
7860,677,2,15,12.0,13,0
7861,677,2,15,15.0,19,0
7862,677,2,15,18.0,18,0
7863,677,2,15,20.0,0,0
7864,677,2,15,22.0,11,0
7865,677,2,20,11.0,20,0
7866,677,2,20,21.0,16,0
7867,677,2,20,25.0,2,0
7868,677,2,20,28.0,5,0
7869,677,2,25,24.0,9,0
7870,677,2,25,27.0,10,0
7871,677,2,30,7.0,18,0
7872,677,2,30,23.0,12,0
7873,677,2,30,31.0,6,0
7874,677,2,40,13.0,18,0
7875,677,2,40,16.0,14,0
7876,677,2,40,20.0,15,0
7877,677,2,40,21.0,14,0
7878,677,2,40,36.0,1,0
7879,677,2,50,24.0,8,0
7880,677,2,50,37.0,3,0
7881,677,2,55,16.0,14,0
7882,677,2,60,12.0,21,0
7883,677,2,60,20.0,3,0
7884,677,2,60,27.0,5,0
7885,677,2,80,10.0,21,0
7886,677,2,80,16.0,16,0
7888,731,2,5,22.0,10,0
7889,732,2,10,9.0,22,0
7890,731,2,10,15.0,22,0
7891,731,2,10,17.0,15,0
7892,732,2,15,22.0,10,0
7894,731,2,20,21.0,22,0
7895,732,2,20,23.0,11,0
7896,731,2,20,30.0,0,0
7897,732,2,20,32.0,12,0
7898,731,2,25,20.0,11,0
7899,731,2,30,21.0,3,0
7900,731,2,30,27.0,8,0
7901,731,2,35,30.0,7,0
7902,731,2,40,21.0,15,0
7903,732,2,40,32.0,5,0
7904,732,2,50,24.0,8,0
7905,731,2,50,26.0,5,0
7906,732,2,60,36.0,2,0
7907,732,2,80,31.0,6,0
7908,732,2,40,12.0,22,0
7909,789,2,5,5.0,23,0
7910,790,2,5,6.0,5,0
7911,789,2,10,8.0,22,0
7912,789,2,10,13.0,22,0
7913,789,2,10,16.0,9,0
7914,789,2,10,17.0,11,0
7915,789,2,15,16.0,20,0
7916,789,2,15,24.0,17,0
7917,789,2,15,27.0,9,0
7919,789,2,20,16.0,21,0
7921,790,2,20,31.0,1,0
7922,789,2,25,18.0,14,0
7923,789,2,25,32.0,5,0
7924,790,2,30,21.0,13,0
7925,789,2,30,28.0,3,0
7926,790,2,30,30.0,8,0
7927,790,2,30,38.0,1,0
7928,789,2,35,24.0,13,0
7929,789,2,40,15.0,13,0
7930,789,2,40,27.0,5,0
7931,790,2,55,12.0,23,0
7932,789,2,55,15.0,18,0
7933,789,2,60,30.0,10,0
7934,790,2,70,20.0,13,0
7935,789,2,20,25.0,3,0
7936,850,2,5,11.0,24,0
7937,851,2,5,28.0,9,0
7938,851,2,10,25.0,4,0
7939,851,2,10,25.0,6,0
7941,851,2,10,33.0,4,0
7943,851,2,15,20.0,17,0
7944,851,2,15,23.0,10,0
7945,851,2,20,28.0,3,0
7946,851,2,20,28.0,7,0
7947,851,2,20,36.0,1,0
7948,851,2,25,17.0,18,0
7949,851,2,25,27.0,10,0
7950,851,2,30,12.0,10,0
7951,850,2,30,13.0,24,0
7952,851,2,30,36.0,2,0
7953,851,2,40,11.0,23,0
7954,851,2,40,24.0,13,0
7955,851,2,40,27.0,4,0
7956,850,2,40,29.0,8,0
7957,850,2,60,20.0,16,0
7958,850,2,60,27.0,13,0
7959,915,2,20,17.0,5,0
7960,916,2,60,32.0,7,0
7961,915,2,5,18.0,20,0
7962,915,2,10,5.0,20,0
7963,915,2,10,10.0,23,0
7964,915,2,10,16.0,24,0
7965,916,2,10,24.0,11,0
7966,916,2,15,17.0,18,0
7967,916,2,15,27.0,4,0
7969,915,2,15,30.0,10,0
7970,916,2,15,31.0,7,0
7971,915,2,20,20.0,8,0
7973,915,2,20,27.0,11,0
7974,915,2,20,30.0,10,0
7975,915,2,20,31.0,7,0
7976,915,2,20,32.0,4,0
7977,916,2,25,23.0,15,0
7978,915,2,25,25.0,10,0
7979,915,2,25,26.0,8,0
7980,915,2,25,40.0,0,0
7981,915,2,30,18.0,19,0
7982,916,2,40,10.0,13,0
7983,916,2,40,15.0,23,0
7984,916,2,40,28.0,9,0
7987,915,2,60,20.0,12,0
7988,916,2,60,26.0,11,0
7989,915,2,60,34.0,5,0
7990,916,2,25,18.0,21,0
7992,984,2,5,39.0,1,0
7995,984,2,10,20.0,21,0
7996,984,2,15,18.0,22,0
7997,984,2,15,19.0,16,0
7999,984,2,15,31.0,13,0
8001,984,2,20,20.0,17,0
8002,984,2,20,22.0,14,0
8003,984,2,20,28.0,15,0
8005,984,2,30,16.0,19,0
8006,984,2,30,22.0,20,0
8007,984,2,30,36.0,5,0
8008,984,2,40,17.0,20,0
8010,984,2,40,23.0,19,0
8011,984,2,40,30.0,0,0
8012,984,2,40,31.0,4,0
8013,984,2,50,18.0,20,0
8014,984,2,50,34.0,4,0
8015,984,2,55,29.0,8,0
8016,984,2,60,33.0,6,0
8017,984,2,70,34.0,2,0
8018,984,2,60,16.0,20,0
8020,1056,2,5,30.0,3,0
8021,1056,2,10,16.0,22,0
8022,1056,2,15,37.0,3,0
8023,1056,2,20,18.0,18,0
8024,1056,2,20,24.0,9,0
8025,1056,2,25,22.0,15,0
8026,1056,2,25,25.0,19,0
8027,1056,2,30,15.0,26,0
8028,1056,2,30,22.0,10,0
8029,1056,2,30,32.0,1,0
8030,1056,2,35,27.0,13,0
8031,1056,2,40,8.0,5,0
8032,1056,2,40,11.0,16,0
8033,1056,2,40,17.0,18,0
8035,1056,2,40,40.0,2,0
8036,1056,2,40,43.0,5,0
8037,1056,2,50,37.0,2,0
8038,1056,2,50,38.0,5,0
8040,1056,2,60,39.0,1,0
8041,1056,2,20,31.0,7,0
8042,1056,2,30,31.0,7,0
8043,1132,2,5,28.0,10,0
8045,1132,2,15,17.0,23,0
8046,1132,2,15,23.0,21,0
8047,1132,2,15,30.0,3,0
8049,1132,2,20,18.0,26,0
8050,1132,2,20,26.0,13,0
8051,1132,2,20,27.0,8,0
8052,1132,2,20,36.0,3,0
8053,1132,2,25,12.0,21,0
8054,1132,2,25,15.0,28,0
8055,1132,2,25,25.0,15,0
8056,1132,2,30,19.0,20,0
8057,1132,2,35,18.0,19,0
8058,1132,2,35,20.0,9,0
8059,1132,2,35,34.0,2,0
8060,1132,2,40,12.0,5,0
8061,1132,2,45,24.0,12,0
8062,1132,2,45,33.0,7,0
8063,1132,2,50,19.0,14,0
8064,1132,2,50,20.0,19,0
8065,1132,2,50,39.0,1,0
8066,1132,2,60,25.0,13,0
8067,1132,2,60,27.0,12,0
8068,1132,2,10,27.0,12,0
8069,1132,2,20,25.0,15,0
8070,1132,2,30,29.0,4,0
8072,1212,2,15,25.0,15,0
8073,1212,2,10,17.0,21,0
8074,1212,2,10,18.0,14,0
8075,1212,2,10,35.0,12,0
8076,1212,2,15,13.0,27,0
8077,1212,2,15,15.0,27,0
8078,1212,2,20,12.0,28,0
8079,1212,2,20,16.0,21,0
8080,1212,2,20,17.0,22,0
8081,1212,2,20,18.0,18,0
8082,1212,2,20,25.0,24,0
8083,1212,2,20,26.0,18,0
8084,1212,2,20,28.0,11,0
8085,1212,2,20,33.0,5,0
8086,1212,2,20,37.0,8,0
8088,1212,2,30,26.0,19,0
8089,1212,2,30,31.0,14,0
8090,1212,2,35,41.0,6,0
8091,1212,2,40,6.0,28,0
8092,1212,2,40,8.0,29,0
8093,1212,2,40,12.0,19,0
8094,1212,2,40,20.0,22,0
8095,1212,2,40,28.0,10,0
8096,1212,2,40,30.0,9,0
8099,1212,2,50,20.0,25,0
8100,1212,2,60,34.0,2,0
8101,1212,2,60,37.0,5,0
8102,1212,2,75,20.0,19,0
8103,1212,2,40,21.0,19,0
8104,1212,2,30,37.0,4,0
8105,1212,2,60,35.0,7,0
8106,1212,2,60,25.0,10,0
8108,1297,2,5,22.0,20,0
8109,1297,2,10,18.0,26,0
8110,1296,2,10,25.0,18,0
8111,1296,2,15,35.0,6,0
8112,1297,2,15,35.0,10,0
8113,1296,2,20,8.0,26,0
8114,1297,2,20,20.0,10,0
8115,1297,2,20,24.0,16,0
8116,1296,2,20,30.0,20,0
8117,1296,2,20,35.0,3,0
8118,1296,2,20,38.0,1,0
8119,1297,2,20,38.0,8,0
8120,1296,2,20,46.0,1,0
8121,1297,2,25,15.0,22,0
8122,1296,2,30,15.0,15,0
8123,1296,2,30,18.0,20,0
8124,1296,2,30,19.0,15,0
8125,1296,2,30,21.0,24,0
8127,1296,2,30,34.0,2,0
8128,1297,2,30,41.0,0,0
8129,1296,2,40,24.0,14,0
8130,1297,2,40,25.0,17,0
8131,1296,2,60,14.0,27,0
8132,1296,2,60,34.0,5,0
8133,1296,2,80,38.0,4,0
8134,1385,2,10,37.0,6,0
8135,1385,2,15,12.0,31,0
8136,1385,2,15,41.0,4,0
8137,1385,2,20,10.0,30,0
8138,1385,2,20,12.0,21,0
8139,1385,2,20,20.0,26,0
8140,1385,2,20,22.0,23,0
8141,1385,2,20,30.0,21,0
8143,1385,2,20,37.0,9,0
8144,1385,2,30,35.0,12,0
8145,1385,2,30,39.0,3,0
8146,1385,2,30,41.0,4,0
8148,1385,2,40,23.0,20,0
8149,1385,2,40,25.0,25,0
8150,1385,2,40,30.0,5,0
8151,1385,2,40,30.0,9,0
8152,1385,2,40,33.0,7,0
8153,1385,2,40,38.0,8,0
8154,1385,2,40,44.0,3,0
8155,1385,2,45,45.0,3,0
8156,1385,2,50,21.0,24,0
8157,1385,2,60,13.0,27,0
8158,1385,2,60,31.0,16,0
8159,1385,2,60,50.0,1,0
8160,1385,2,65,36.0,15,0
8161,1385,2,30,23.0,13,0
8162,1478,2,5,29.0,17,0
8163,1478,2,10,33.0,10,0
8164,1478,2,15,15.0,21,0
8165,1478,2,15,28.0,19,0
8166,1478,2,15,46.0,3,0
8167,1478,2,20,9.0,31,0
8168,1478,2,20,10.0,29,0
8169,1478,2,20,27.0,19,0
8170,1478,2,20,28.0,24,0
8171,1478,2,20,39.0,7,0
8172,1478,2,20,40.0,1,0
8173,1478,2,25,22.0,22,0
8174,1478,2,30,19.0,20,0
8175,1478,2,40,21.0,20,0
8176,1478,2,40,25.0,10,0
8177,1478,2,40,27.0,13,0
8178,1478,2,40,31.0,15,0
8180,1478,2,40,35.0,5,0
8181,1478,2,40,35.0,15,0
8183,1478,2,50,12.0,29,0
8184,1478,2,60,24.0,18,0
8186,1478,2,60,44.0,3,0
8187,1478,2,20,33.0,12,0
8188,1478,2,30,28.0,19,0
8189,1478,2,25,18.0,23,0
8190,1576,2,20,12.0,28,0
8191,1576,2,10,8.0,30,0
8192,1575,2,10,14.0,25,0
8193,1575,2,10,26.0,23,0
8194,1576,2,15,24.0,23,0
8195,1576,2,15,38.0,4,0
8196,1575,2,15,40.0,0,2
8197,1576,2,15,40.0,1,0
8198,1576,2,20,25.0,12,0
8199,1576,2,20,27.0,14,0
8200,1576,2,20,29.0,7,0
8201,1575,2,20,38.0,10,0
8203,1576,2,20,40.0,5,0
8204,1576,2,20,41.0,5,0
8205,1576,2,25,31.0,15,0
8206,1575,2,25,41.0,8,0
8207,1576,2,25,45.0,4,0
8208,1576,2,30,23.0,19,0
8209,1576,2,30,40.0,2,0
8210,1575,2,40,20.0,28,0
8211,1576,2,40,20.0,29,0
8212,1576,2,40,28.0,13,0
8214,1576,2,50,10.0,33,0
8215,1576,2,50,26.0,11,0
8216,1576,2,60,34.0,11,0
8217,1576,2,60,43.0,8,0
8218,1576,2,80,50.0,0,0
8219,1576,2,30,22.0,21,0
8220,1575,2,40,18.0,29,0
8221,1575,2,5,8.0,33,0
8222,1678,2,15,37.0,9,0
8223,1678,2,5,5.0,29,0
8225,1678,2,10,15.0,9,0
8226,1678,2,10,18.0,34,0
8227,1678,2,20,11.0,34,0
8229,1678,2,20,25.0,12,0
8230,1678,2,20,30.0,10,0
8231,1678,2,25,40.0,5,0
8233,1678,2,40,20.0,18,0
8234,1678,2,40,27.0,10,0
8235,1678,2,40,28.0,23,0
8236,1678,2,40,31.0,3,1
8237,1678,2,40,32.0,16,0
8238,1678,2,40,35.0,14,0
8240,1678,2,40,38.0,11,0
8241,1678,2,40,50.0,1,0
8242,1678,2,45,15.0,25,0
8243,1678,2,60,39.0,9,1
8244,1678,2,70,27.0,15,0
8245,1785,2,5,10.0,34,0
8246,1785,2,5,11.0,19,0
8247,1785,2,5,12.0,35,0
8250,1785,2,10,20.0,23,0
8251,1785,2,10,30.0,15,0
8252,1785,2,15,17.0,33,0
8253,1785,2,15,18.0,29,0
8254,1786,2,15,33.0,18,0
8255,1785,2,20,13.0,34,0
8256,1785,2,20,15.0,29,0
8257,1785,2,20,21.0,27,0
8258,1785,2,20,22.0,19,0
8259,1785,2,20,30.0,14,0
8260,1785,2,20,34.0,15,0
8261,1786,2,20,39.0,7,0
8262,1785,2,20,42.0,7,2
8263,1785,2,25,30.0,10,0
8264,1786,2,30,26.0,15,0
8265,1785,2,30,35.0,14,1
8266,1785,2,30,39.0,12,0
8267,1785,2,40,25.0,21,0
8269,1785,2,60,21.0,23,0
8270,1785,2,60,36.0,11,1
8272,1785,2,40,33.0,15,0
8273,1786,2,20,29.0,19,0
8274,1785,2,30,31.0,17,0
8275,1785,2,30,37.0,14,0
8276,1898,2,5,37.0,11,0
8277,1898,2,10,14.0,32,0
8278,1898,2,10,27.0,3,0
8279,1898,2,15,35.0,12,0
8281,1898,2,20,17.0,28,0
8282,1898,2,20,20.0,6,0
8283,1898,2,20,25.0,16,0
8284,1898,2,20,35.0,7,0
8285,1898,2,20,38.0,16,0
8286,1898,2,20,40.0,1,0
8287,1898,2,20,40.0,4,0
8288,1898,2,20,45.0,2,0
8289,1898,2,20,45.0,10,0
8290,1898,2,30,33.0,13,2
8291,1898,2,30,36.0,16,1
8292,1898,2,30,42.0,8,0
8293,1898,2,30,46.0,6,0
8294,1898,2,40,20.0,27,0
8295,1898,2,40,25.0,5,0
8296,1898,2,50,15.0,32,0
8297,1898,2,50,31.0,18,0
8298,1898,2,60,25.0,13,0
8299,1898,2,80,50.0,0,0
8300,1898,2,35,33.0,14,2
8301,1898,2,45,17.0,31,0
8304,2016,2,10,10.0,31,0
8305,2016,2,10,21.0,26,0
8308,2016,2,20,12.0,31,0
8309,2016,2,20,13.0,35,0
8310,2016,2,20,25.0,19,0
8311,2015,2,20,26.0,26,0
8312,2016,2,20,33.0,15,0
8313,2016,2,20,37.0,8,0
8314,2015,2,20,39.0,10,1
8315,2016,2,20,47.0,6,1
8317,2015,2,30,28.0,17,0
8318,2015,2,30,37.0,12,0
8319,2016,2,40,36.0,13,2
8320,2015,2,80,46.0,9,1
8321,2015,2,10,35.0,11,2
8322,2015,2,40,37.0,4,0
8323,2016,2,40,51.0,1,0
8324,2015,2,40,32.0,19,1
8325,2016,2,35,44.0,5,1
8326,2016,2,40,29.0,12,0
8327,2139,2,60,35.0,17,1
8328,2138,2,5,20.0,31,0
8329,2139,2,10,10.0,28,0
8330,2138,2,10,30.0,20,0
8331,2138,2,15,20.0,12,0
8332,2139,2,15,37.0,14,1
8333,2138,2,15,48.0,5,0
8334,2139,2,20,21.0,21,0
8335,2139,2,20,22.0,36,0
8336,2139,2,20,24.0,26,0
8337,2138,2,20,33.0,18,0
8338,2138,2,20,35.0,9,0
8339,2138,2,20,40.0,16,0
8340,2139,2,20,41.0,13,0
8341,2138,2,25,40.0,8,1
8342,2139,2,25,49.0,3,1
8343,2139,2,30,30.0,22,0
8344,2138,2,30,49.0,3,0
8345,2139,2,40,19.0,28,0
8346,2138,2,40,38.0,15,0
8347,2139,2,40,41.0,13,0
8348,2139,2,10,37.0,14,0
8349,2138,2,30,39.0,13,0
8351,2139,2,20,24.0,20,0
8352,2267,2,15,42.0,13,0
8353,2267,2,5,23.0,26,0
8354,2267,2,15,27.0,17,0
8355,2267,2,20,23.0,24,0
8356,2267,2,20,27.0,20,0
8357,2267,2,20,34.0,20,0
8358,2267,2,40,19.0,35,0
8359,2267,2,40,50.0,0,2
8361,2267,2,60,31.0,14,0
8362,2267,2,80,23.0,24,0
8363,2267,2,80,36.0,15,0
8364,2267,2,80,37.0,14,0
8366,2267,2,40,40.0,11,2
8367,2267,2,20,35.0,12,0
8368,2267,2,15,38.0,6,0
8370,2401,2,10,9.0,40,0
8371,2402,2,10,17.0,35,1
8372,2401,2,10,25.0,20,0
8373,2401,2,10,29.0,17,0
8374,2402,2,10,30.0,5,1
8375,2401,2,10,38.0,10,0
8376,2402,2,10,48.0,2,0
8377,2401,2,15,51.0,2,0
8378,2401,2,20,12.0,40,0
8379,2402,2,20,28.0,11,0
8380,2402,2,20,30.0,18,1
8382,2402,2,30,5.0,40,0
8383,2402,2,30,29.0,16,0
8384,2401,2,30,44.0,10,1
8385,2402,2,35,40.0,8,2
8387,2402,2,40,37.0,13,1
8388,2401,2,50,49.0,3,2
8389,2401,2,50,60.0,2,1
8390,2401,2,60,38.0,11,1
8392,2401,2,10,31.0,20,0
8394,2402,2,20,43.0,10,1
8395,2402,2,40,38.0,14,1
8396,2542,2,15,51.0,5,0
8397,2542,2,20,23.0,29,0
8399,2542,2,20,26.0,28,1
8400,2542,2,20,27.0,24,0
8401,2542,2,20,39.0,15,2
8402,2542,2,20,44.0,10,1
8403,2542,2,20,45.0,12,1
8404,2541,2,30,23.0,27,0
8405,2542,2,40,20.0,16,0
8406,2542,2,40,53.0,2,0
8407,2542,2,40,18.0,33,1
8408,2541,2,20,21.0,31,0
8409,2688,2,40,25.0,6,0
8410,2688,2,5,38.0,25,0
8411,2688,2,10,15.0,37,1
8412,2688,2,10,17.0,40,1
8413,2688,2,10,45.0,9,1
8414,2687,2,10,55.0,2,0
8415,2688,2,15,25.0,27,0
8416,2688,2,20,26.0,22,0
8417,2688,2,20,30.0,20,1
8418,2688,2,20,34.0,10,1
8419,2688,2,20,38.0,4,0
8420,2688,2,30,16.0,31,1
8421,2688,2,30,46.0,16,0
8422,2688,2,30,54.0,3,0
8423,2687,2,40,42.0,10,2
8424,2688,2,50,43.0,5,2
8425,2688,2,60,28.0,27,0
8426,2688,2,20,37.0,17,0
8427,2688,2,20,29.0,21,0
8428,2688,2,40,25.0,28,0
8429,2688,2,50,35.0,22,1
8430,2688,2,40,40.0,15,1
8431,2840,2,5,20.0,33,0
8432,2840,2,10,10.0,29,0
8433,2840,2,10,15.0,36,1
8434,2840,2,10,20.0,36,1
8435,2840,2,10,34.0,18,0
8436,2840,2,15,10.0,28,0
8437,2840,2,20,47.0,3,2
8438,2840,2,40,45.0,11,1
8439,2840,2,50,46.0,12,1
8440,2840,2,60,27.0,28,0
8441,2999,2,5,32.0,10,0
8442,2999,2,5,33.0,24,0
8443,2999,2,10,20.0,9,0
8444,2999,2,20,15.0,29,1
8445,2999,2,20,19.0,34,1
8446,2999,2,20,24.0,29,0
8447,2999,2,20,35.0,25,1
8448,2999,2,20,36.0,22,1
8449,2999,2,30,17.0,37,1
8450,2999,2,30,38.0,24,1
8451,2999,2,30,47.0,11,1
8452,2999,2,40,37.0,19,1
8453,2999,2,45,48.0,5,2
8454,2999,2,45,48.0,9,2
8455,2999,2,60,33.0,22,1
8456,2999,2,20,26.0,30,0
8457,2999,2,20,32.0,27,1
8458,2999,2,60,38.0,14,1
8459,2999,2,30,24.0,28,0
8460,3164,2,5,18.0,36,0
8461,3164,2,10,10.0,45,1
8462,3164,2,10,31.0,23,0
8463,3165,2,10,42.0,11,1
8464,3164,2,20,27.0,30,0
8465,3165,2,25,15.0,42,1
8466,3165,2,30,22.0,35,1
8467,3164,2,30,36.0,19,1
8468,3164,2,40,42.0,17,1
8469,3164,2,45,52.0,5,2
8470,3165,2,40,40.0,18,1
8472,3337,2,15,29.0,17,0
8473,3336,2,20,25.0,30,1
8474,3337,2,20,30.0,26,1
8475,3337,2,20,38.0,20,1
8476,3337,2,30,42.0,13,1
8477,3337,2,50,51.0,8,2
8478,3516,2,20,37.0,19,1
8479,3516,2,25,50.0,4,1
8480,3702,2,10,56.0,6,1
8481,3702,2,15,31.0,27,1
8482,3702,2,15,40.0,20,1
8483,3702,2,30,26.0,30,0
8484,3702,2,40,29.0,23,0
8485,3702,2,40,30.0,24,1
8486,3702,2,20,40.0,15,1
8487,3702,2,40,50.0,8,2
8488,3895,2,10,23.0,39,0
8489,3895,2,40,32.0,30,0
8491,3895,2,20,18.0,31,1
8493,3896,2,60,48.0,10,1
8494,4096,2,10,16.0,45,0
8495,4096,2,20,31.0,25,1
8496,4096,2,60,30.0,34,0
8497,169,2,10,9.0,4,0
8498,168,2,10,15.0,3,0
8499,168,2,40,18.0,4,0
8500,188,2,40,10.0,2,0
8501,209,2,10,19.0,1,0
8502,209,2,20,21.0,3,0
8505,256,2,10,15.0,10,0
8506,257,2,10,20.0,0,0
8507,283,2,10,18.0,6,0
8508,283,2,20,22.0,3,0
8509,311,2,10,18.0,7,0
8510,312,2,20,16.0,8,0
8511,311,2,20,20.0,7,0
8512,311,2,20,23.0,0,0
8513,342,2,5,14.0,9,0
8514,342,2,5,25.0,2,0
8515,342,2,10,21.0,5,0
8516,342,2,10,25.0,3,0
8517,342,2,15,24.0,1,0
8518,342,2,20,9.0,13,0
8519,342,2,20,17.0,13,0
8520,342,2,30,20.0,0,0
8521,375,2,10,10.0,10,0
