,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
78000,1576,0,1,2,35,29.0,8,2,0
78001,1576,0,1,2,40,19.0,8,1,0
78002,1576,0,1,2,40,25.0,17,3,0
78004,1575,0,1,2,40,44.0,3,2,0
78005,1576,0,1,2,40,50.0,1,2,0
78006,1576,0,1,2,50,17.0,27,2,0
78007,1575,0,1,2,50,20.0,21,2,0
78008,1575,0,1,2,50,24.0,17,1,0
78009,1576,0,1,2,55,19.0,14,1,0
78010,1576,0,1,2,60,28.0,13,2,0
78011,1576,0,1,2,40,20.0,9,1,1
78012,1575,0,1,2,10,25.0,23,2,1
78013,1575,0,1,2,20,32.0,11,1,1
78015,1576,0,1,2,20,40.0,3,2,1
78016,1576,0,1,2,25,31.0,14,3,2
78017,1576,0,1,2,40,20.0,28,2,2
78018,1678,0,1,2,5,23.0,6,2,0
78022,1678,0,1,2,20,10.0,33,1,0
78023,1678,0,1,2,20,13.0,30,2,0
78025,1678,0,1,2,20,22.0,28,2,0
78026,1678,0,1,2,20,23.0,14,1,0
78027,1678,0,1,2,20,23.0,24,1,0
78028,1678,0,1,2,20,28.0,16,2,0
78029,1678,0,1,2,25,26.0,20,2,0
78030,1678,0,1,2,25,49.0,1,2,0
78032,1678,0,1,2,30,41.0,7,3,0
78033,1678,0,1,2,30,44.0,7,3,0
78034,1678,0,1,2,30,50.0,1,1,0
78035,1678,0,1,2,40,37.0,6,2,0
78036,1678,0,1,2,45,34.0,12,2,0
78037,1678,0,1,2,50,19.0,29,3,0
78038,1678,0,1,2,50,24.0,25,1,0
78039,1678,0,1,2,60,23.0,23,2,0
78040,1678,0,1,2,60,36.0,14,1,0
78041,1678,0,1,2,40,21.0,23,3,1
78042,1678,0,1,2,20,34.0,14,2,1
78043,1678,0,1,2,30,29.0,20,1,1
78044,1678,0,1,2,10,34.0,10,2,2
78046,1785,0,1,2,10,20.0,35,1,0
78047,1785,0,1,2,10,23.0,25,3,0
78048,1785,0,1,2,15,9.0,35,1,0
78049,1786,0,1,2,15,15.0,11,1,0
78051,1785,0,1,2,15,36.0,15,3,0
78052,1785,0,1,2,15,43.0,9,3,0
78053,1786,0,1,2,15,46.0,3,2,0
78054,1785,0,1,2,20,8.0,35,3,0
78055,1785,0,1,2,20,11.0,30,2,0
78056,1785,0,1,2,20,15.0,28,2,0
78057,1785,0,1,2,20,17.0,30,2,0
78058,1785,0,1,2,25,27.0,26,1,0
78059,1785,0,1,2,25,34.0,13,2,0
78061,1785,0,1,2,40,15.0,25,3,0
78062,1785,0,1,2,60,29.0,15,2,0
78064,1785,0,1,2,15,37.0,18,1,1
78065,1785,0,1,2,20,28.0,19,2,1
78066,1786,0,1,2,10,28.0,19,2,1
78067,1785,0,1,2,20,20.0,30,2,1
78068,1785,0,1,2,10,7.0,33,1,1
78069,1898,0,1,2,5,25.0,16,1,0
78070,1898,0,1,2,10,21.0,25,3,0
78071,1898,0,1,2,10,26.0,16,2,0
78072,1898,0,1,2,10,30.0,6,1,0
78074,1898,0,1,2,15,44.0,4,2,0
78075,1898,0,1,2,20,15.0,16,2,0
78076,1898,0,1,2,20,22.0,24,2,0
78077,1898,0,1,2,20,23.0,25,1,0
78078,1898,0,1,2,25,25.0,13,1,0
78080,1898,0,1,2,25,45.0,1,2,0
78081,1898,0,1,2,30,15.0,34,2,0
78082,1898,0,1,2,30,17.0,31,1,0
78083,1898,0,1,2,30,53.0,1,2,0
78084,1898,0,1,2,30,54.0,4,2,0
78085,1898,0,1,2,40,10.0,34,1,0
78086,1898,0,1,2,40,38.0,12,2,0
78088,1898,0,1,2,50,29.0,21,3,0
78089,1898,0,1,2,60,37.0,13,1,0
78090,1898,0,1,2,20,30.0,18,2,1
78091,1898,0,1,2,20,38.0,10,1,1
78093,1898,0,1,2,20,32.0,4,1,1
78094,2016,0,1,2,5,20.0,24,2,0
78095,2016,0,1,2,5,21.0,30,1,0
78096,2016,0,1,2,5,40.0,14,2,0
78097,2015,0,1,2,10,10.0,35,3,0
78099,2016,0,1,2,20,23.0,10,1,0
78101,2016,0,1,2,20,29.0,17,1,0
78102,2015,0,1,2,25,11.0,31,2,0
78103,2015,0,1,2,30,25.0,27,1,0
78104,2016,0,1,2,30,27.0,20,2,0
78105,2016,0,1,2,30,48.0,1,2,0
78106,2015,0,1,2,35,35.0,18,3,0
78107,2015,0,1,2,40,6.0,33,2,0
78108,2015,0,1,2,40,20.0,24,2,0
78109,2016,0,1,2,40,23.0,27,2,0
78110,2015,0,1,2,40,28.0,20,1,0
78111,2016,0,1,2,40,29.0,19,1,0
78112,2015,0,1,2,40,40.0,11,2,0
78113,2016,0,1,2,40,50.0,3,2,0
78114,2016,0,1,2,80,50.0,7,1,0
78115,2015,0,1,2,25,42.0,9,1,1
78116,2016,0,1,2,30,25.0,25,3,1
78117,2015,0,1,2,40,24.0,28,1,1
78118,2016,0,1,2,40,30.0,17,1,1
78119,2015,0,1,2,20,17.0,23,3,1
78120,2138,0,1,2,10,7.0,38,1,0
78121,2139,0,1,2,10,10.0,33,1,0
78122,2139,0,1,2,10,18.0,36,2,0
78123,2138,0,1,2,10,21.0,30,3,0
78124,2139,0,1,2,10,25.0,20,2,0
78126,2139,0,1,2,20,16.0,36,1,0
78127,2138,0,1,2,20,17.0,27,2,0
78128,2138,0,1,2,20,18.0,33,3,0
78129,2139,0,1,2,20,25.0,28,2,0
78130,2138,0,1,2,20,48.0,5,2,0
78131,2138,0,1,2,20,54.0,0,2,0
78132,2138,0,1,2,30,15.0,38,2,0
78133,2139,0,1,2,30,38.0,14,3,0
78134,2139,0,1,2,30,50.0,0,1,0
78135,2138,0,1,2,40,22.0,30,1,0
78136,2138,0,1,2,40,50.0,2,3,0
78137,2139,0,1,2,50,40.0,2,2,0
78138,2138,0,1,2,20,21.0,25,2,1
78139,2139,0,1,2,30,44.0,9,2,1
78140,2139,0,1,2,20,33.0,6,3,1
78141,2138,0,1,2,40,37.0,11,2,1
78142,2138,0,1,2,15,34.0,6,1,1
78143,2138,0,1,2,10,14.0,33,1,2
78144,2267,0,1,2,20,34.0,17,3,0
78145,2267,0,1,2,10,39.0,12,3,0
78146,2267,0,1,2,10,48.0,3,2,0
78147,2267,0,1,2,15,25.0,29,2,0
78148,2267,0,1,2,15,41.0,8,2,0
78149,2267,0,1,2,15,43.0,5,2,0
78150,2267,0,1,2,20,20.0,24,2,0
78151,2267,0,1,2,20,22.0,32,3,0
78152,2267,0,1,2,20,24.0,23,2,0
78153,2267,0,1,2,20,29.0,19,2,0
78154,2267,0,1,2,20,41.0,10,3,0
78156,2267,0,1,2,25,22.0,23,1,0
78157,2267,0,1,2,30,28.0,25,3,0
78158,2267,0,1,2,30,33.0,19,2,0
78159,2267,0,1,2,30,51.0,0,3,0
78160,2267,0,1,2,40,10.0,31,1,0
78161,2267,0,1,2,40,29.0,23,3,0
78162,2267,0,1,2,50,39.0,10,1,0
78163,2267,0,1,2,60,36.0,15,2,0
78164,2267,0,1,2,20,33.0,19,2,1
78165,2267,0,1,2,50,42.0,10,2,1
78166,2267,0,1,2,40,20.0,31,1,1
78167,2402,0,1,2,10,20.0,12,1,0
78168,2402,0,1,2,15,10.0,36,2,0
78169,2402,0,1,2,20,17.0,32,2,0
78170,2401,0,1,2,20,17.0,33,1,0
78172,2401,0,1,2,20,24.0,17,2,0
78174,2401,0,1,2,20,33.0,17,1,0
78175,2401,0,1,2,20,44.0,8,2,0
78176,2402,0,1,2,25,38.0,15,2,0
78177,2402,0,1,2,30,33.0,18,3,0
78178,2401,0,1,2,30,37.0,15,2,0
78179,2401,0,1,2,30,42.0,1,3,0
78180,2401,0,1,2,40,15.0,5,2,0
78181,2401,0,1,2,40,25.0,15,1,0
78182,2402,0,1,2,40,27.0,22,1,0
78183,2402,0,1,2,40,42.0,0,3,0
78184,2401,0,1,2,60,36.0,20,2,0
78185,2401,0,1,2,60,39.0,12,2,0
78186,2401,0,1,2,40,35.0,10,2,1
78187,2401,0,1,2,20,44.0,6,2,1
78188,2401,0,1,2,40,35.0,11,2,1
78189,2401,0,1,2,20,26.0,26,3,1
78190,2402,0,1,2,35,24.0,29,2,2
78191,2542,0,1,2,20,25.0,21,2,0
78192,2542,0,1,2,30,22.0,27,2,0
78193,2542,0,1,2,5,30.0,11,2,0
78194,2542,0,1,2,15,26.0,29,2,0
78195,2541,0,1,2,20,11.0,41,3,0
78197,2542,0,1,2,20,48.0,4,2,0
78198,2541,0,1,2,20,52.0,2,1,0
78199,2542,0,1,2,30,30.0,9,2,0
78200,2542,0,1,2,30,54.0,1,1,0
78201,2541,0,1,2,40,40.0,15,2,0
78202,2542,0,1,2,40,54.0,5,3,0
78203,2542,0,1,2,60,22.0,33,2,0
78204,2542,0,1,2,60,27.0,26,2,0
78205,2541,0,1,2,10,41.0,11,1,1
78206,2688,0,1,2,10,34.0,16,2,0
78207,2688,0,1,2,20,16.0,40,1,0
78208,2688,0,1,2,20,17.0,36,2,0
78209,2688,0,1,2,20,30.0,23,2,0
78210,2688,0,1,2,20,40.0,7,2,0
78211,2688,0,1,2,20,50.0,4,2,0
78212,2687,0,1,2,30,14.0,40,2,0
78214,2688,0,1,2,40,28.0,20,2,0
78215,2688,0,1,2,40,42.0,16,3,0
78216,2688,0,1,2,45,16.0,31,2,0
78217,2688,0,1,2,50,42.0,16,2,0
78218,2688,0,1,2,40,37.0,25,1,1
78219,2688,0,1,2,40,21.0,26,2,1
78220,2840,0,1,2,10,13.0,13,3,0
78221,2840,0,1,2,15,39.0,9,2,0
78223,2840,0,1,2,20,20.0,28,1,0
78224,2840,0,1,2,20,42.0,13,3,0
78225,2840,0,1,2,20,50.0,4,3,0
78226,2840,0,1,2,25,54.0,1,1,0
78227,2840,0,1,2,30,27.0,30,2,0
78229,2840,0,1,2,40,28.0,33,2,0
78230,2840,0,1,2,30,45.0,8,1,1
78231,2840,0,1,2,30,27.0,30,2,1
78232,2999,0,1,2,10,14.0,40,3,0
78233,2999,0,1,2,15,27.0,26,2,0
78234,2999,0,1,2,15,47.0,10,2,0
78235,2999,0,1,2,20,20.0,36,1,0
78236,2999,0,1,2,20,35.0,10,1,0
78237,2999,0,1,2,30,23.0,34,2,0
78239,2999,0,1,2,40,44.0,12,3,0
78240,2999,0,1,2,60,24.0,32,3,0
78241,2999,0,1,2,20,30.0,19,2,1
78243,2999,0,1,2,20,46.0,3,2,1
78244,2999,0,1,2,10,24.0,34,2,1
78245,2999,0,1,2,20,36.0,13,3,1
78246,3164,0,1,2,20,35.0,20,3,0
78247,3165,0,1,2,5,19.0,18,1,0
78248,3164,0,1,2,10,13.0,32,2,0
78249,3165,0,1,2,10,35.0,17,2,0
78250,3164,0,1,2,10,40.0,3,3,0
78251,3164,0,1,2,15,30.0,27,2,0
78252,3164,0,1,2,20,37.0,19,3,0
78253,3165,0,1,2,20,40.0,15,2,0
78254,3164,0,1,2,20,47.0,12,1,0
78255,3164,0,1,2,25,42.0,17,2,0
78256,3164,0,1,2,40,60.0,2,2,0
78257,3164,0,1,2,50,32.0,24,3,0
78258,3164,0,1,2,5,40.0,15,1,1
78259,3164,0,1,2,40,38.0,21,1,1
78260,3164,0,1,2,25,52.0,5,1,1
78261,3164,0,1,2,10,8.0,40,3,1
78262,3164,0,1,2,20,25.0,20,3,1
78263,3164,0,1,2,20,22.0,37,2,1
78264,3164,0,1,2,20,48.0,9,3,1
78265,3164,0,1,2,40,41.0,10,1,2
78266,3337,0,1,2,5,10.0,32,2,0
78267,3337,0,1,2,5,19.0,36,2,0
78268,3336,0,1,2,10,28.0,24,2,0
78269,3336,0,1,2,10,45.0,6,2,0
78270,3337,0,1,2,10,45.0,19,2,0
78271,3337,0,1,2,20,20.0,33,2,0
78272,3336,0,1,2,20,33.0,32,1,0
78273,3336,0,1,2,20,58.0,2,2,0
78274,3337,0,1,2,40,40.0,26,2,0
78275,3336,0,1,2,55,29.0,31,2,0
78276,3337,0,1,2,15,29.0,29,1,1
78277,3337,0,1,2,15,40.0,21,2,1
78278,3337,0,1,2,20,35.0,21,2,2
78279,3516,0,1,2,10,23.0,32,1,0
78280,3516,0,1,2,15,36.0,18,3,0
78281,3516,0,1,2,15,36.0,20,2,0
78282,3516,0,1,2,20,12.0,47,3,0
78283,3516,0,1,2,20,21.0,37,1,0
78284,3516,0,1,2,20,52.0,10,3,0
78285,3516,0,1,2,30,16.0,47,3,0
78286,3516,0,1,2,30,27.0,30,2,0
78287,3516,0,1,2,30,34.0,27,2,0
78288,3516,0,1,2,40,40.0,19,2,2
78289,3702,0,1,2,20,20.0,23,2,1
78290,3896,0,1,2,20,40.0,19,2,0
78291,3895,0,1,2,60,46.0,17,2,1
78292,3895,0,1,2,10,35.0,19,3,1
78293,4097,0,1,2,10,27.0,37,1,1
78294,150,1,0,2,20,14.0,3,3,0
78295,188,1,0,2,20,20.0,1,2,0
78296,188,1,0,2,30,8.0,4,2,0
78297,209,1,0,2,10,9.0,8,3,0
78298,209,1,0,2,10,13.0,4,2,0
78300,256,1,0,2,15,14.0,5,1,0
78301,283,1,0,2,15,14.0,7,1,0
78302,283,1,0,2,15,16.0,7,3,0
78303,283,1,0,2,30,26.0,1,2,0
78304,311,1,0,2,10,21.0,2,3,0
78305,312,1,0,2,20,9.0,4,2,0
78306,312,1,0,2,20,20.0,0,2,0
78308,312,1,0,2,40,17.0,10,3,0
78309,312,1,0,2,40,20.0,1,3,0
78310,342,1,0,2,5,12.0,3,1,0
78311,342,1,0,2,5,21.0,4,2,0
78312,342,1,0,2,20,18.0,1,2,0
78313,342,1,0,2,20,20.0,4,2,0
78314,342,1,0,2,20,28.0,1,2,0
78315,375,1,0,2,10,11.0,13,2,0
78316,375,1,0,2,20,11.0,3,3,0
78317,375,1,0,2,20,21.0,10,1,0
78319,375,1,0,2,30,15.0,14,2,0
78320,375,1,0,2,30,17.0,1,1,0
78321,375,1,0,2,20,23.0,8,3,1
78322,411,1,0,2,5,18.0,11,3,0
78323,410,1,0,2,5,30.0,0,3,0
78324,410,1,0,2,20,30.0,0,1,0
78325,410,1,0,2,25,27.0,2,2,0
78326,411,1,0,2,30,18.0,12,2,0
78328,410,1,0,2,20,18.0,12,3,1
78329,410,1,0,2,40,23.0,2,3,1
78330,448,1,0,2,10,5.0,15,3,0
78332,448,1,0,2,30,7.0,14,1,0
78333,448,1,0,2,40,24.0,5,3,0
78334,488,1,0,2,40,16.0,15,1,0
78335,488,1,0,2,15,26.0,1,3,0
78336,488,1,0,2,15,26.0,5,2,0
78337,489,1,0,2,20,10.0,17,3,0
78338,488,1,0,2,20,30.0,1,2,0
78339,488,1,0,2,30,23.0,0,3,0
78340,488,1,0,2,40,27.0,2,1,0
78341,488,1,0,2,50,25.0,2,2,0
78342,488,1,0,2,50,28.0,3,3,0
78343,489,1,0,2,10,26.0,4,1,1
78345,531,1,0,2,15,18.0,1,3,0
78347,531,1,0,2,15,20.0,6,1,0
78348,531,1,0,2,15,26.0,2,3,0
78349,531,1,0,2,35,30.0,3,1,0
78350,531,1,0,2,40,21.0,11,2,0
78351,531,1,0,2,50,13.0,17,2,0
78353,577,1,0,2,20,24.0,11,3,0
78354,577,1,0,2,5,19.0,15,3,0
78355,577,1,0,2,10,10.0,18,1,0
78356,577,1,0,2,10,20.0,13,3,0
78357,577,1,0,2,40,28.0,5,3,0
78358,577,1,0,2,50,27.0,3,3,0
78359,577,1,0,2,50,33.0,2,3,0
78360,625,1,0,2,5,10.0,15,3,0
78361,626,1,0,2,5,16.0,16,2,0
78362,626,1,0,2,10,5.0,0,2,0
78364,625,1,0,2,10,28.0,2,1,0
78365,625,1,0,2,10,30.0,1,1,0
78366,625,1,0,2,20,23.0,6,2,0
78367,626,1,0,2,60,31.0,0,2,0
78368,625,1,0,2,20,28.0,5,2,1
78369,677,1,0,2,5,8.0,18,2,0
78371,677,1,0,2,5,29.0,4,2,0
78372,677,1,0,2,10,11.0,19,2,0
78373,677,1,0,2,10,16.0,19,2,0
78374,677,1,0,2,10,20.0,10,2,0
78375,677,1,0,2,10,23.0,9,1,0
78376,677,1,0,2,15,7.0,12,3,0
78377,677,1,0,2,15,14.0,16,1,0
78378,677,1,0,2,20,8.0,0,1,0
78379,677,1,0,2,20,29.0,6,2,0
78380,677,1,0,2,20,38.0,5,3,0
78381,677,1,0,2,30,21.0,11,2,0
78382,677,1,0,2,40,21.0,13,1,0
78383,677,1,0,2,20,18.0,7,2,1
78384,732,1,0,2,5,11.0,20,2,0
78385,732,1,0,2,5,20.0,14,1,0
78386,732,1,0,2,10,13.0,1,2,0
78387,731,1,0,2,10,22.0,14,1,0
78388,731,1,0,2,10,33.0,0,1,0
78389,732,1,0,2,15,22.0,9,3,0
78391,731,1,0,2,15,22.0,14,3,0
78393,731,1,0,2,20,16.0,16,3,0
78394,731,1,0,2,20,20.0,7,2,0
78395,732,1,0,2,20,23.0,7,2,0
78397,731,1,0,2,20,29.0,3,2,0
78398,732,1,0,2,20,32.0,7,3,0
78399,731,1,0,2,25,17.0,18,2,0
78400,732,1,0,2,30,20.0,12,3,0
78402,731,1,0,2,40,25.0,8,1,0
78403,732,1,0,2,45,36.0,1,1,0
78404,732,1,0,2,50,33.0,5,3,0
78405,731,1,0,2,10,25.0,2,2,1
78406,789,1,0,2,5,8.0,18,2,0
78408,789,1,0,2,10,18.0,10,2,0
78409,789,1,0,2,10,23.0,14,2,0
78410,790,1,0,2,20,22.0,11,3,0
78411,789,1,0,2,20,25.0,1,3,0
78412,790,1,0,2,20,32.0,4,1,0
78413,790,1,0,2,25,24.0,5,3,0
78414,851,1,0,2,5,13.0,11,2,0
78415,851,1,0,2,10,10.0,16,3,0
78416,851,1,0,2,15,20.0,11,2,0
78417,851,1,0,2,15,23.0,13,1,0
78418,851,1,0,2,15,34.0,2,2,0
78419,850,1,0,2,20,25.0,14,1,0
78420,851,1,0,2,20,27.0,6,2,0
78421,851,1,0,2,20,28.0,6,2,0
78422,851,1,0,2,20,31.0,4,2,0
78423,850,1,0,2,20,35.0,2,3,0
78424,851,1,0,2,30,37.0,1,1,0
78425,850,1,0,2,40,30.0,5,3,0
78426,851,1,0,2,60,37.0,1,2,0
78427,916,1,0,2,10,13.0,25,2,0
78428,915,1,0,2,10,16.0,20,3,0
78429,915,1,0,2,10,33.0,5,2,0
78430,915,1,0,2,15,20.0,15,2,0
78431,915,1,0,2,15,32.0,5,2,0
78432,915,1,0,2,20,26.0,15,2,0
78433,915,1,0,2,30,29.0,1,3,0
78434,915,1,0,2,50,21.0,13,1,0
78435,916,1,0,2,60,10.0,17,3,0
78436,915,1,0,2,60,26.0,11,3,0
78437,984,1,0,2,5,34.0,5,2,0
78438,984,1,0,2,10,8.0,18,2,0
78439,984,1,0,2,10,11.0,13,1,0
78440,984,1,0,2,10,14.0,22,2,0
78441,984,1,0,2,10,15.0,23,2,0
78442,984,1,0,2,10,19.0,21,1,0
78443,984,1,0,2,10,22.0,11,3,0
78444,984,1,0,2,10,27.0,9,3,0
78445,984,1,0,2,10,28.0,9,3,0
78446,984,1,0,2,15,17.0,0,1,0
78447,984,1,0,2,15,24.0,9,3,0
78448,984,1,0,2,15,40.0,1,2,0
78449,984,1,0,2,20,10.0,21,3,0
78450,984,1,0,2,20,17.0,18,3,0
78451,984,1,0,2,20,21.0,6,1,0
78452,984,1,0,2,20,27.0,8,2,0
78453,984,1,0,2,20,31.0,3,1,0
78454,984,1,0,2,20,33.0,8,2,0
78455,984,1,0,2,20,39.0,1,3,0
78456,984,1,0,2,30,23.0,12,2,0
78457,984,1,0,2,50,18.0,17,1,0
78458,984,1,0,2,60,32.0,8,1,0
78459,1056,1,0,2,15,31.0,9,2,0
78460,1056,1,0,2,15,34.0,5,3,0
78461,1056,1,0,2,20,39.0,1,1,0
78462,1056,1,0,2,30,35.0,0,3,0
78464,1056,1,0,2,40,20.0,12,3,0
78465,1056,1,0,2,40,29.0,14,2,0
78466,1056,1,0,2,50,30.0,6,1,0
78467,1056,1,0,2,60,25.0,3,1,0
78468,1056,1,0,2,10,27.0,12,2,2
78470,1132,1,0,2,5,10.0,23,2,0
78471,1132,1,0,2,5,18.0,23,2,0
78472,1132,1,0,2,5,25.0,13,1,0
78473,1132,1,0,2,5,30.0,12,1,0
78474,1132,1,0,2,10,15.0,25,1,0
78475,1132,1,0,2,10,23.0,17,2,0
78476,1132,1,0,2,10,35.0,4,1,0
78478,1132,1,0,2,20,15.0,23,2,0
78479,1132,1,0,2,20,28.0,15,3,0
78480,1132,1,0,2,20,32.0,3,2,0
78481,1132,1,0,2,30,33.0,5,2,0
78482,1132,1,0,2,35,34.0,4,1,0
78483,1132,1,0,2,35,38.0,8,2,0
78484,1132,1,0,2,40,25.0,17,1,0
78485,1132,1,0,2,5,23.0,17,3,1
78486,1132,1,0,2,50,24.0,11,2,1
78487,1212,1,0,2,10,18.0,19,2,0
78489,1212,1,0,2,15,40.0,2,1,0
78490,1212,1,0,2,20,8.0,24,2,0
78491,1212,1,0,2,20,25.0,8,1,0
78492,1212,1,0,2,40,16.0,20,1,0
78493,1212,1,0,2,40,26.0,1,1,0
78495,1212,1,0,2,40,34.0,9,1,0
78496,1212,1,0,2,60,34.0,10,1,0
78497,1297,1,0,2,5,31.0,14,1,0
78499,1296,1,0,2,15,30.0,15,2,0
78500,1297,1,0,2,15,35.0,10,1,0
78501,1296,1,0,2,15,38.0,1,3,0
78502,1296,1,0,2,20,21.0,18,3,0
78503,1297,1,0,2,20,39.0,2,1,0
78504,1296,1,0,2,20,40.0,1,2,0
78505,1296,1,0,2,30,35.0,4,3,0
78506,1297,1,0,2,40,30.0,22,2,0
78507,1296,1,0,2,40,40.0,5,2,0
78508,1385,1,0,2,45,33.0,15,2,0
78509,1385,1,0,2,5,25.0,6,2,0
78510,1385,1,0,2,5,35.0,1,2,0
78511,1385,1,0,2,10,14.0,7,2,0
78512,1385,1,0,2,10,15.0,24,1,0
78513,1385,1,0,2,15,32.0,8,3,0
78514,1385,1,0,2,15,35.0,7,2,0
78515,1385,1,0,2,15,37.0,6,2,0
78516,1385,1,0,2,20,8.0,13,2,0
78518,1385,1,0,2,20,32.0,12,3,0
78519,1385,1,0,2,20,33.0,8,3,0
78521,1385,1,0,2,20,39.0,2,1,0
78523,1385,1,0,2,30,33.0,10,3,0
78524,1385,1,0,2,40,44.0,1,3,0
78525,1385,1,0,2,10,38.0,3,2,1
78526,1385,1,0,2,30,30.0,11,2,1
78527,1478,1,0,2,20,31.0,12,2,0
78528,1478,1,0,2,5,10.0,7,3,0
78529,1478,1,0,2,5,14.0,25,3,0
78530,1478,1,0,2,5,25.0,12,2,0
78531,1478,1,0,2,5,41.0,3,2,0
78532,1478,1,0,2,10,26.0,22,3,0
78533,1478,1,0,2,20,10.0,17,2,0
78534,1478,1,0,2,20,18.0,32,1,0
78535,1478,1,0,2,20,31.0,4,3,0
78536,1478,1,0,2,20,36.0,12,2,0
78538,1478,1,0,2,30,35.0,9,3,0
78539,1478,1,0,2,40,37.0,6,3,0
78540,1478,1,0,2,20,33.0,1,1,1
78541,1576,1,0,2,40,30.0,15,2,0
78542,1576,1,0,2,10,12.0,21,1,0
78544,1576,1,0,2,10,34.0,12,2,0
78545,1576,1,0,2,20,24.0,10,1,0
78547,1576,1,0,2,20,45.0,0,2,0
78548,1575,1,0,2,30,27.0,5,1,0
78549,1576,1,0,2,30,42.0,0,2,0
78550,1576,1,0,2,35,30.0,13,2,0
78551,1576,1,0,2,40,23.0,18,3,0
78552,1576,1,0,2,40,45.0,4,1,0
78554,1678,1,0,2,5,14.0,16,1,0
78556,1678,1,0,2,10,12.0,32,1,0
78557,1678,1,0,2,10,15.0,14,1,0
78558,1678,1,0,2,10,30.0,7,1,0
78559,1678,1,0,2,10,32.0,15,1,0
78560,1678,1,0,2,15,22.0,19,2,0
78562,1678,1,0,2,20,26.0,8,3,0
78563,1678,1,0,2,20,34.0,12,1,0
78564,1678,1,0,2,20,45.0,1,1,0
78565,1678,1,0,2,40,34.0,14,1,0
78566,1678,1,0,2,45,41.0,6,3,0
78568,1678,1,0,2,60,34.0,16,1,0
78569,1785,1,0,2,20,30.0,19,2,0
78570,1786,1,0,2,5,24.0,25,1,0
78571,1785,1,0,2,10,10.0,3,2,0
78572,1786,1,0,2,10,12.0,25,3,0
78573,1786,1,0,2,10,21.0,19,1,0
78574,1786,1,0,2,10,27.0,10,2,0
78575,1785,1,0,2,15,30.0,10,1,0
78576,1786,1,0,2,15,39.0,13,1,0
78577,1786,1,0,2,15,41.0,5,1,0
78578,1785,1,0,2,20,16.0,4,2,0
78579,1785,1,0,2,20,20.0,23,2,0
78580,1785,1,0,2,20,39.0,5,2,0
78581,1785,1,0,2,20,41.0,4,2,0
78582,1785,1,0,2,30,46.0,4,2,0
78584,1898,1,0,2,10,15.0,22,2,0
78585,1898,1,0,2,10,37.0,10,3,0
78586,1898,1,0,2,15,35.0,4,2,0
78587,1898,1,0,2,15,35.0,13,2,0
78589,1898,1,0,2,40,38.0,10,2,0
78590,1898,1,0,2,40,45.0,5,2,0
78591,1898,1,0,2,60,42.0,4,3,0
78592,1898,1,0,2,10,10.0,26,1,1
78593,1898,1,0,2,20,44.0,2,1,1
78594,2015,1,0,2,10,10.0,32,1,0
78595,2015,1,0,2,10,35.0,22,1,0
78596,2015,1,0,2,10,45.0,5,2,0
78597,2015,1,0,2,15,25.0,26,1,0
78598,2015,1,0,2,20,21.0,18,2,0
78599,2015,1,0,2,20,40.0,0,1,0
78600,2016,1,0,2,25,26.0,0,1,0
78602,2015,1,0,2,60,31.0,21,2,0
78603,2015,1,0,2,20,39.0,14,2,1
78604,2139,1,0,2,5,50.0,1,1,0
78605,2139,1,0,2,10,20.0,8,1,0
78606,2139,1,0,2,10,48.0,2,2,0
78607,2139,1,0,2,40,36.0,13,1,0
78608,2138,1,0,2,40,30.0,18,1,1
78609,2267,1,0,2,5,20.0,25,1,0
78610,2267,1,0,2,10,20.0,19,2,0
78611,2267,1,0,2,15,25.0,2,1,0
78612,2267,1,0,2,60,23.0,25,3,0
78613,2401,1,0,2,10,36.0,13,2,0
78614,2401,1,0,2,5,30.0,10,2,0
78615,2401,1,0,2,15,15.0,25,1,0
78616,2401,1,0,2,15,25.0,20,1,0
78618,2401,1,0,2,20,27.0,27,1,0
78619,2401,1,0,2,20,43.0,12,2,0
78620,2402,1,0,2,30,30.0,15,2,0
78621,2541,1,0,2,10,11.0,38,3,0
78622,2542,1,0,2,40,50.0,6,3,0
78623,2688,1,0,2,5,10.0,22,1,0
78624,2688,1,0,2,5,20.0,14,3,0
78625,2687,1,0,2,5,28.0,24,3,0
78626,2688,1,0,2,10,10.0,12,1,0
78627,2688,1,0,2,10,36.0,22,3,0
78628,2688,1,0,2,20,40.0,12,3,0
78629,2688,1,0,2,20,45.0,2,1,0
78630,2840,1,0,2,10,47.0,10,2,0
78631,2999,1,0,2,10,20.0,32,2,0
78632,2999,1,0,2,10,29.0,14,3,0
78633,2999,1,0,2,20,25.0,19,1,1
78634,3164,1,0,2,20,46.0,10,1,0
78635,3516,1,0,2,10,33.0,22,3,0
78636,3516,1,0,2,15,29.0,22,2,0
78637,3702,1,0,2,20,22.0,36,3,0
78638,3896,1,0,2,10,30.0,19,2,0
78639,3895,1,0,2,5,34.0,20,1,1
78640,4096,1,0,2,20,10.0,40,2,0
78641,4097,1,0,2,20,28.0,25,1,0
78642,256,1,1,1,0,0.0,0,2,1
78643,375,0,1,1,0,0.0,0,1,1
78644,410,0,1,1,0,0.0,0,1,1
78645,677,0,1,1,0,0.0,0,2,1
78646,850,1,0,1,0,0.0,0,2,2
