,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
7194,SCROP88054,1132,0,1,2,25,12.0,21,2,0
7195,SCROP88055,1132,0,1,2,25,15.0,28,1,0
7196,SCROP88056,1132,0,1,2,25,25.0,15,1,0
7197,SCROP88057,1132,0,1,2,30,19.0,20,2,0
7198,SCROP88058,1132,0,1,2,35,18.0,19,2,0
7199,SCROP88059,1132,0,1,2,35,20.0,9,1,0
7200,SCROP88060,1132,0,1,2,35,34.0,2,2,0
7201,SCROP88061,1132,0,1,2,40,12.0,5,2,0
7202,SCROP88062,1132,0,1,2,45,24.0,12,1,0
7203,SCROP88063,1132,0,1,2,45,33.0,7,3,0
7204,SCROP88064,1132,0,1,2,50,19.0,14,2,0
7205,SCROP88065,1132,0,1,2,50,20.0,19,1,0
7206,SCROP88066,1132,0,1,2,50,39.0,1,3,0
7207,SCROP88067,1132,0,1,2,60,25.0,13,2,0
7208,SCROP88068,1132,0,1,2,60,27.0,12,1,0
7209,SCROP88069,1132,0,1,2,10,27.0,12,2,0
7210,SCROP88070,1132,0,1,2,20,25.0,15,2,0
7211,SCROP88071,1132,0,1,2,30,29.0,4,3,0
7212,SCROP88073,1212,0,1,2,15,25.0,15,2,0
7213,SCROP88074,1212,0,1,2,10,17.0,21,1,0
7214,SCROP88075,1212,0,1,2,10,18.0,14,1,0
7215,SCROP88076,1212,0,1,2,10,35.0,12,3,0
7216,SCROP88077,1212,0,1,2,15,13.0,27,2,0
7217,SCROP88078,1212,0,1,2,15,15.0,27,1,0
7218,SCROP88079,1212,0,1,2,20,12.0,28,2,0
7219,SCROP88080,1212,0,1,2,20,16.0,21,2,0
7220,SCROP88081,1212,0,1,2,20,17.0,22,3,0
7221,SCROP88082,1212,0,1,2,20,18.0,18,1,0
7222,SCROP88083,1212,0,1,2,20,25.0,24,2,0
7223,SCROP88084,1212,0,1,2,20,26.0,18,2,0
7224,SCROP88085,1212,0,1,2,20,28.0,11,1,0
7225,SCROP88086,1212,0,1,2,20,33.0,5,2,0
7226,SCROP88087,1212,0,1,2,20,37.0,8,2,0
7227,SCROP88089,1212,0,1,2,30,26.0,19,2,0
7228,SCROP88090,1212,0,1,2,30,31.0,14,2,0
7229,SCROP88091,1212,0,1,2,35,41.0,6,1,0
7230,SCROP88092,1212,0,1,2,40,6.0,28,1,0
7231,SCROP88093,1212,0,1,2,40,8.0,29,1,0
7232,SCROP88094,1212,0,1,2,40,12.0,19,2,0
7233,SCROP88095,1212,0,1,2,40,20.0,22,2,0
7234,SCROP88096,1212,0,1,2,40,28.0,10,1,0
7235,SCROP88097,1212,0,1,2,40,30.0,9,2,0
7236,SCROP88100,1212,0,1,2,50,20.0,25,2,0
7237,SCROP88101,1212,0,1,2,60,34.0,2,2,0
7238,SCROP88102,1212,0,1,2,60,37.0,5,3,0
7239,SCROP88103,1212,0,1,2,75,20.0,19,3,0
7240,SCROP88104,1212,0,1,2,40,21.0,19,1,0
7241,SCROP88105,1212,0,1,2,30,37.0,4,1,0
7242,SCROP88106,1212,0,1,2,60,35.0,7,2,0
7243,SCROP88107,1212,0,1,2,60,25.0,10,1,0
7244,SCROP88109,1297,0,1,2,5,22.0,20,2,0
7245,SCROP88110,1297,0,1,2,10,18.0,26,2,0
7246,SCROP88111,1296,0,1,2,10,25.0,18,2,0
7247,SCROP88112,1296,0,1,2,15,35.0,6,1,0
7248,SCROP88113,1297,0,1,2,15,35.0,10,2,0
7249,SCROP88114,1296,0,1,2,20,8.0,26,3,0
7250,SCROP88115,1297,0,1,2,20,20.0,10,1,0
7251,SCROP88116,1297,0,1,2,20,24.0,16,2,0
7252,SCROP88117,1296,0,1,2,20,30.0,20,1,0
7253,SCROP88118,1296,0,1,2,20,35.0,3,1,0
7254,SCROP88119,1296,0,1,2,20,38.0,1,3,0
7255,SCROP88120,1297,0,1,2,20,38.0,8,3,0
7256,SCROP88121,1296,0,1,2,20,46.0,1,2,0
7257,SCROP88122,1297,0,1,2,25,15.0,22,2,0
7258,SCROP88123,1296,0,1,2,30,15.0,15,2,0
7259,SCROP88124,1296,0,1,2,30,18.0,20,3,0
7260,SCROP88125,1296,0,1,2,30,19.0,15,1,0
7261,SCROP88126,1296,0,1,2,30,21.0,24,1,0
7262,SCROP88128,1296,0,1,2,30,34.0,2,3,0
7263,SCROP88129,1297,0,1,2,30,41.0,0,3,0
7264,SCROP88130,1296,0,1,2,40,24.0,14,2,0
7265,SCROP88131,1297,0,1,2,40,25.0,17,2,0
7266,SCROP88132,1296,0,1,2,60,14.0,27,1,0
7267,SCROP88133,1296,0,1,2,60,34.0,5,2,0
7268,SCROP88134,1296,0,1,2,80,38.0,4,3,0
7269,SCROP88135,1385,0,1,2,10,37.0,6,2,0
7270,SCROP88136,1385,0,1,2,15,12.0,31,2,0
7271,SCROP88137,1385,0,1,2,15,41.0,4,2,0
7272,SCROP88138,1385,0,1,2,20,10.0,30,2,0
7273,SCROP88139,1385,0,1,2,20,12.0,21,2,0
7274,SCROP88140,1385,0,1,2,20,20.0,26,1,0
7275,SCROP88141,1385,0,1,2,20,22.0,23,1,0
7276,SCROP88142,1385,0,1,2,20,30.0,21,1,0
7277,SCROP88144,1385,0,1,2,20,37.0,9,2,0
7278,SCROP88145,1385,0,1,2,30,35.0,12,2,0
7279,SCROP88146,1385,0,1,2,30,39.0,3,2,0
7280,SCROP88147,1385,0,1,2,30,41.0,4,2,0
7281,SCROP88149,1385,0,1,2,40,23.0,20,1,0
7282,SCROP88150,1385,0,1,2,40,25.0,25,1,0
7283,SCROP88151,1385,0,1,2,40,30.0,5,1,0
7284,SCROP88152,1385,0,1,2,40,30.0,9,2,0
7285,SCROP88153,1385,0,1,2,40,33.0,7,2,0
7286,SCROP88154,1385,0,1,2,40,38.0,8,2,0
7287,SCROP88155,1385,0,1,2,40,44.0,3,1,0
7288,SCROP88156,1385,0,1,2,45,45.0,3,1,0
7289,SCROP88157,1385,0,1,2,50,21.0,24,1,0
7290,SCROP88158,1385,0,1,2,60,13.0,27,2,0
7291,SCROP88159,1385,0,1,2,60,31.0,16,1,0
7292,SCROP88160,1385,0,1,2,60,50.0,1,2,0
7293,SCROP88161,1385,0,1,2,65,36.0,15,2,0
7294,SCROP88162,1385,0,1,2,30,23.0,13,1,0
7295,SCROP88163,1478,0,1,2,5,29.0,17,2,0
7296,SCROP88164,1478,0,1,2,10,33.0,10,1,0
7297,SCROP88165,1478,0,1,2,15,15.0,21,3,0
7298,SCROP88166,1478,0,1,2,15,28.0,19,3,0
7299,SCROP88167,1478,0,1,2,15,46.0,3,1,0
7300,SCROP88168,1478,0,1,2,20,9.0,31,2,0
7301,SCROP88169,1478,0,1,2,20,10.0,29,2,0
7302,SCROP88170,1478,0,1,2,20,27.0,19,2,0
7303,SCROP88171,1478,0,1,2,20,28.0,24,2,0
7304,SCROP88172,1478,0,1,2,20,39.0,7,2,0
7305,SCROP88173,1478,0,1,2,20,40.0,1,2,0
7306,SCROP88174,1478,0,1,2,25,22.0,22,2,0
7307,SCROP88175,1478,0,1,2,30,19.0,20,2,0
7308,SCROP88176,1478,0,1,2,40,21.0,20,3,0
7309,SCROP88177,1478,0,1,2,40,25.0,10,1,0
7310,SCROP88178,1478,0,1,2,40,27.0,13,1,0
7311,SCROP88179,1478,0,1,2,40,31.0,15,2,0
7312,SCROP88181,1478,0,1,2,40,35.0,5,2,0
7313,SCROP88182,1478,0,1,2,40,35.0,15,1,0
7314,SCROP88184,1478,0,1,2,50,12.0,29,2,0
7315,SCROP88185,1478,0,1,2,60,24.0,18,2,0
7316,SCROP88187,1478,0,1,2,60,44.0,3,2,0
7317,SCROP88188,1478,0,1,2,20,33.0,12,3,0
7318,SCROP88189,1478,0,1,2,30,28.0,19,1,0
7319,SCROP88190,1478,0,1,2,25,18.0,23,2,0
7320,SCROP88191,1576,0,1,2,20,12.0,28,2,0
7321,SCROP88192,1576,0,1,2,10,8.0,30,2,0
7322,SCROP88193,1575,0,1,2,10,14.0,25,2,0
7323,SCROP88194,1575,0,1,2,10,26.0,23,2,0
7324,SCROP88195,1576,0,1,2,15,24.0,23,1,0
7325,SCROP88196,1576,0,1,2,15,38.0,4,1,0
7326,SCROP88197,1575,0,1,2,15,40.0,0,2,0
7327,SCROP88198,1576,0,1,2,15,40.0,1,2,0
7328,SCROP88199,1576,0,1,2,20,25.0,12,1,0
7329,SCROP88200,1576,0,1,2,20,27.0,14,2,0
7330,SCROP88201,1576,0,1,2,20,29.0,7,1,0
7331,SCROP88202,1575,0,1,2,20,38.0,10,2,0
7332,SCROP88204,1576,0,1,2,20,40.0,5,1,0
7333,SCROP88205,1576,0,1,2,20,41.0,5,3,0
7334,SCROP88206,1576,0,1,2,25,31.0,15,2,0
7335,SCROP88207,1575,0,1,2,25,41.0,8,1,0
7336,SCROP88208,1576,0,1,2,25,45.0,4,1,0
7337,SCROP88209,1576,0,1,2,30,23.0,19,2,0
7338,SCROP88210,1576,0,1,2,30,40.0,2,2,0
7339,SCROP88211,1575,0,1,2,40,20.0,28,1,0
7340,SCROP88212,1576,0,1,2,40,20.0,29,1,0
7341,SCROP88213,1576,0,1,2,40,28.0,13,2,0
7342,SCROP88215,1576,0,1,2,50,10.0,33,2,0
7343,SCROP88216,1576,0,1,2,50,26.0,11,2,0
7344,SCROP88217,1576,0,1,2,60,34.0,11,2,0
7345,SCROP88218,1576,0,1,2,60,43.0,8,1,0
7346,SCROP88219,1576,0,1,2,80,50.0,0,3,0
7347,SCROP88220,1576,0,1,2,30,22.0,21,2,0
7348,SCROP88221,1575,0,1,2,40,18.0,29,1,0
7349,SCROP88222,1575,0,1,2,5,8.0,33,2,0
7350,SCROP88223,1678,0,1,2,15,37.0,9,1,0
7351,SCROP88224,1678,0,1,2,5,5.0,29,2,0
7352,SCROP88226,1678,0,1,2,10,15.0,9,1,0
7353,SCROP88227,1678,0,1,2,10,18.0,34,3,0
7354,SCROP88228,1678,0,1,2,20,11.0,34,1,0
7355,SCROP88230,1678,0,1,2,20,25.0,12,1,0
7356,SCROP88231,1678,0,1,2,20,30.0,10,2,0
7357,SCROP88232,1678,0,1,2,25,40.0,5,1,0
7358,SCROP88234,1678,0,1,2,40,20.0,18,2,0
7359,SCROP88235,1678,0,1,2,40,27.0,10,2,0
7360,SCROP88236,1678,0,1,2,40,28.0,23,3,0
7361,SCROP88237,1678,0,1,2,40,31.0,3,3,0
7362,SCROP88238,1678,0,1,2,40,32.0,16,2,0
7363,SCROP88239,1678,0,1,2,40,35.0,14,1,0
7364,SCROP88241,1678,0,1,2,40,38.0,11,2,0
7365,SCROP88242,1678,0,1,2,40,50.0,1,2,0
7366,SCROP88243,1678,0,1,2,45,15.0,25,3,0
7367,SCROP88244,1678,0,1,2,60,39.0,9,2,0
7368,SCROP88245,1678,0,1,2,70,27.0,15,2,0
7369,SCROP88246,1785,0,1,2,5,10.0,34,3,0
7370,SCROP88247,1785,0,1,2,5,11.0,19,2,0
7371,SCROP88248,1785,0,1,2,5,12.0,35,3,0
7372,SCROP88251,1785,0,1,2,10,20.0,23,2,0
7373,SCROP88252,1785,0,1,2,10,30.0,15,3,0
7374,SCROP88253,1785,0,1,2,15,17.0,33,2,0
7375,SCROP88254,1785,0,1,2,15,18.0,29,1,0
7376,SCROP88255,1786,0,1,2,15,33.0,18,2,0
7377,SCROP88256,1785,0,1,2,20,13.0,34,2,0
7378,SCROP88257,1785,0,1,2,20,15.0,29,1,0
7379,SCROP88258,1785,0,1,2,20,21.0,27,2,0
7380,SCROP88259,1785,0,1,2,20,22.0,19,2,0
7381,SCROP88260,1785,0,1,2,20,30.0,14,2,0
7382,SCROP88261,1785,0,1,2,20,34.0,15,3,0
7383,SCROP88262,1786,0,1,2,20,39.0,7,3,0
7384,SCROP88263,1785,0,1,2,20,42.0,7,1,0
7385,SCROP88264,1785,0,1,2,25,30.0,10,3,0
7386,SCROP88265,1786,0,1,2,30,26.0,15,1,0
7387,SCROP88266,1785,0,1,2,30,35.0,14,2,0
7388,SCROP88267,1785,0,1,2,30,39.0,12,1,0
7389,SCROP88268,1785,0,1,2,40,25.0,21,3,0
7390,SCROP88270,1785,0,1,2,60,21.0,23,2,0
7391,SCROP88271,1785,0,1,2,60,36.0,11,2,0
7392,SCROP88273,1785,0,1,2,40,33.0,15,2,0
7393,SCROP88274,1786,0,1,2,20,29.0,19,1,0
7394,SCROP88275,1785,0,1,2,30,31.0,17,2,0
7395,SCROP88276,1785,0,1,2,30,37.0,14,1,0
7396,SCROP88277,1898,0,1,2,5,37.0,11,3,0
7397,SCROP88278,1898,0,1,2,10,14.0,32,2,0
7398,SCROP88279,1898,0,1,2,10,27.0,3,1,0
7399,SCROP88280,1898,0,1,2,15,35.0,12,2,0
7400,SCROP88282,1898,0,1,2,20,17.0,28,2,0
7401,SCROP88283,1898,0,1,2,20,20.0,6,2,0
7402,SCROP88284,1898,0,1,2,20,25.0,16,2,0
7403,SCROP88285,1898,0,1,2,20,35.0,7,1,0
7404,SCROP88286,1898,0,1,2,20,38.0,16,2,0
7405,SCROP88287,1898,0,1,2,20,40.0,1,2,0
7406,SCROP88288,1898,0,1,2,20,40.0,4,3,0
7407,SCROP88289,1898,0,1,2,20,45.0,2,3,0
7408,SCROP88290,1898,0,1,2,20,45.0,10,1,0
7409,SCROP88291,1898,0,1,2,30,33.0,13,1,0
7410,SCROP88292,1898,0,1,2,30,36.0,16,2,0
7411,SCROP88293,1898,0,1,2,30,42.0,8,1,0
7412,SCROP88294,1898,0,1,2,30,46.0,6,3,0
7413,SCROP88295,1898,0,1,2,40,20.0,27,1,0
7414,SCROP88296,1898,0,1,2,40,25.0,5,3,0
7415,SCROP88297,1898,0,1,2,50,15.0,32,1,0
7416,SCROP88298,1898,0,1,2,50,31.0,18,3,0
7417,SCROP88299,1898,0,1,2,60,25.0,13,2,0
7418,SCROP88300,1898,0,1,2,80,50.0,0,2,0
7419,SCROP88301,1898,0,1,2,35,33.0,14,2,0
7420,SCROP88302,1898,0,1,2,45,17.0,31,2,0
7421,SCROP88305,2016,0,1,2,10,10.0,31,1,0
7422,SCROP88306,2016,0,1,2,10,21.0,26,2,0
7423,SCROP88309,2016,0,1,2,20,12.0,31,1,0
7424,SCROP88310,2016,0,1,2,20,13.0,35,2,0
7425,SCROP88311,2016,0,1,2,20,25.0,19,2,0
7426,SCROP88312,2015,0,1,2,20,26.0,26,2,0
7427,SCROP88313,2016,0,1,2,20,33.0,15,1,0
7428,SCROP88314,2016,0,1,2,20,37.0,8,3,0
7429,SCROP88315,2015,0,1,2,20,39.0,10,1,0
7430,SCROP88316,2016,0,1,2,20,47.0,6,2,0
7431,SCROP88318,2015,0,1,2,30,28.0,17,2,0
7432,SCROP88319,2015,0,1,2,30,37.0,12,2,0
7433,SCROP88320,2016,0,1,2,40,36.0,13,2,0
7434,SCROP88321,2015,0,1,2,80,46.0,9,1,0
7435,SCROP88322,2015,0,1,2,10,35.0,11,1,0
7436,SCROP88323,2015,0,1,2,40,37.0,4,2,0
7437,SCROP88324,2016,0,1,2,40,51.0,1,2,0
7438,SCROP88325,2015,0,1,2,40,32.0,19,2,0
7439,SCROP88326,2016,0,1,2,35,44.0,5,1,0
7440,SCROP88327,2016,0,1,2,40,29.0,12,2,0
7441,SCROP88328,2139,0,1,2,60,35.0,17,3,0
7442,SCROP88329,2138,0,1,2,5,20.0,31,3,0
7443,SCROP88330,2139,0,1,2,10,10.0,28,3,0
7444,SCROP88331,2138,0,1,2,10,30.0,20,2,0
7445,SCROP88332,2138,0,1,2,15,20.0,12,2,0
7446,SCROP88333,2139,0,1,2,15,37.0,14,2,0
7447,SCROP88334,2138,0,1,2,15,48.0,5,1,0
7448,SCROP88335,2139,0,1,2,20,21.0,21,3,0
7449,SCROP88336,2139,0,1,2,20,22.0,36,1,0
7450,SCROP88337,2139,0,1,2,20,24.0,26,2,0
7451,SCROP88338,2138,0,1,2,20,33.0,18,3,0
7452,SCROP88339,2138,0,1,2,20,35.0,9,1,0
7453,SCROP88340,2138,0,1,2,20,40.0,16,2,0
7454,SCROP88341,2139,0,1,2,20,41.0,13,3,0
7455,SCROP88342,2138,0,1,2,25,40.0,8,1,0
7456,SCROP88343,2139,0,1,2,25,49.0,3,2,0
7457,SCROP88344,2139,0,1,2,30,30.0,22,1,0
7458,SCROP88345,2138,0,1,2,30,49.0,3,2,0
7459,SCROP88346,2139,0,1,2,40,19.0,28,3,0
7460,SCROP88347,2138,0,1,2,40,38.0,15,1,0
7461,SCROP88348,2139,0,1,2,40,41.0,13,2,0
7462,SCROP88349,2139,0,1,2,10,37.0,14,2,0
7463,SCROP88350,2138,0,1,2,30,39.0,13,1,0
7464,SCROP88352,2139,0,1,2,20,24.0,20,2,0
7465,SCROP88353,2267,0,1,2,15,42.0,13,3,0
7466,SCROP88354,2267,0,1,2,5,23.0,26,1,0
7467,SCROP88355,2267,0,1,2,15,27.0,17,2,0
7468,SCROP88356,2267,0,1,2,20,23.0,24,2,0
7469,SCROP88357,2267,0,1,2,20,27.0,20,1,0
7470,SCROP88358,2267,0,1,2,20,34.0,20,2,0
7471,SCROP88359,2267,0,1,2,40,19.0,35,1,0
7472,SCROP88360,2267,0,1,2,40,50.0,0,3,0
7473,SCROP88362,2267,0,1,2,60,31.0,14,1,0
7474,SCROP88363,2267,0,1,2,80,23.0,24,2,0
7475,SCROP88364,2267,0,1,2,80,36.0,15,2,0
7476,SCROP88365,2267,0,1,2,80,37.0,14,1,0
7477,SCROP88367,2267,0,1,2,40,40.0,11,1,0
7478,SCROP88368,2267,0,1,2,20,35.0,12,2,0
7479,SCROP88369,2267,0,1,2,15,38.0,6,2,0
7480,SCROP88371,2401,0,1,2,10,9.0,40,2,0
7481,SCROP88372,2402,0,1,2,10,17.0,35,2,0
7482,SCROP88373,2401,0,1,2,10,25.0,20,3,0
7483,SCROP88374,2401,0,1,2,10,29.0,17,2,0
7484,SCROP88375,2402,0,1,2,10,30.0,5,3,0
7485,SCROP88376,2401,0,1,2,10,38.0,10,1,0
7486,SCROP88377,2402,0,1,2,10,48.0,2,1,0
7487,SCROP88378,2401,0,1,2,15,51.0,2,1,0
7488,SCROP88379,2401,0,1,2,20,12.0,40,2,0
7489,SCROP88380,2402,0,1,2,20,28.0,11,2,0
7490,SCROP88381,2402,0,1,2,20,30.0,18,1,0
7491,SCROP88383,2402,0,1,2,30,5.0,40,1,0
7492,SCROP88384,2402,0,1,2,30,29.0,16,2,0
7493,SCROP88385,2401,0,1,2,30,44.0,10,2,0
7494,SCROP88386,2402,0,1,2,35,40.0,8,2,0
7495,SCROP88388,2402,0,1,2,40,37.0,13,3,0
7496,SCROP88389,2401,0,1,2,50,49.0,3,1,0
7497,SCROP88390,2401,0,1,2,50,60.0,2,1,0
7498,SCROP88391,2401,0,1,2,60,38.0,11,3,0
7499,SCROP88393,2401,0,1,2,10,31.0,20,3,0
7500,SCROP88395,2402,0,1,2,20,43.0,10,2,0
7501,SCROP88396,2402,0,1,2,40,38.0,14,2,0
7502,SCROP88397,2542,0,1,2,15,51.0,5,1,0
7503,SCROP88398,2542,0,1,2,20,23.0,29,2,0
7504,SCROP88400,2542,0,1,2,20,26.0,28,2,0
7505,SCROP88401,2542,0,1,2,20,27.0,24,3,0
7506,SCROP88402,2542,0,1,2,20,39.0,15,2,0
7507,SCROP88403,2542,0,1,2,20,44.0,10,1,0
7508,SCROP88404,2542,0,1,2,20,45.0,12,1,0
7509,SCROP88405,2541,0,1,2,30,23.0,27,3,0
7510,SCROP88406,2542,0,1,2,40,20.0,16,3,0
7511,SCROP88407,2542,0,1,2,40,53.0,2,1,0
7512,SCROP88408,2542,0,1,2,40,18.0,33,2,0
7513,SCROP88409,2541,0,1,2,20,21.0,31,1,0
7514,SCROP88410,2688,0,1,2,40,25.0,6,1,0
7515,SCROP88411,2688,0,1,2,5,38.0,25,2,0
7516,SCROP88412,2688,0,1,2,10,15.0,37,1,0
7517,SCROP88413,2688,0,1,2,10,17.0,40,2,0
7518,SCROP88414,2688,0,1,2,10,45.0,9,2,0
7519,SCROP88415,2687,0,1,2,10,55.0,2,2,0
7520,SCROP88416,2688,0,1,2,15,25.0,27,2,0
7521,SCROP88417,2688,0,1,2,20,26.0,22,3,0
7522,SCROP88418,2688,0,1,2,20,30.0,20,1,0
7523,SCROP88419,2688,0,1,2,20,34.0,10,2,0
7524,SCROP88420,2688,0,1,2,20,38.0,4,1,0
7525,SCROP88421,2688,0,1,2,30,16.0,31,3,0
7526,SCROP88422,2688,0,1,2,30,46.0,16,1,0
7527,SCROP88423,2688,0,1,2,30,54.0,3,1,0
7528,SCROP88424,2687,0,1,2,40,42.0,10,1,0
7529,SCROP88425,2688,0,1,2,50,43.0,5,2,0
7530,SCROP88426,2688,0,1,2,60,28.0,27,2,0
7531,SCROP88427,2688,0,1,2,20,37.0,17,2,0
7532,SCROP88428,2688,0,1,2,20,29.0,21,1,0
7533,SCROP88429,2688,0,1,2,40,25.0,28,3,0
7534,SCROP88430,2688,0,1,2,50,35.0,22,2,0
7535,SCROP88431,2688,0,1,2,40,40.0,15,1,0
7536,SCROP88432,2840,0,1,2,5,20.0,33,2,0
7537,SCROP88433,2840,0,1,2,10,10.0,29,2,0
7538,SCROP88434,2840,0,1,2,10,15.0,36,3,0
7539,SCROP88435,2840,0,1,2,10,20.0,36,2,0
7540,SCROP88436,2840,0,1,2,10,34.0,18,2,0
7541,SCROP88437,2840,0,1,2,15,10.0,28,2,0
7542,SCROP88438,2840,0,1,2,20,47.0,3,1,0
7543,SCROP88439,2840,0,1,2,40,45.0,11,2,0
7544,SCROP88440,2840,0,1,2,50,46.0,12,3,0
7545,SCROP88441,2840,0,1,2,60,27.0,28,2,0
7546,SCROP88442,2999,0,1,2,5,32.0,10,2,0
7547,SCROP88443,2999,0,1,2,5,33.0,24,2,0
7548,SCROP88444,2999,0,1,2,10,20.0,9,2,0
7549,SCROP88445,2999,0,1,2,20,15.0,29,1,0
7550,SCROP88446,2999,0,1,2,20,19.0,34,2,0
7551,SCROP88447,2999,0,1,2,20,24.0,29,2,0
7552,SCROP88448,2999,0,1,2,20,35.0,25,2,0
7553,SCROP88449,2999,0,1,2,20,36.0,22,2,0
7554,SCROP88450,2999,0,1,2,30,17.0,37,1,0
7555,SCROP88451,2999,0,1,2,30,38.0,24,2,0
7556,SCROP88452,2999,0,1,2,30,47.0,11,2,0
7557,SCROP88453,2999,0,1,2,40,37.0,19,2,0
7558,SCROP88454,2999,0,1,2,45,48.0,5,2,0
7559,SCROP88455,2999,0,1,2,45,48.0,9,1,0
7560,SCROP88456,2999,0,1,2,60,33.0,22,2,0
7561,SCROP88457,2999,0,1,2,20,26.0,30,2,0
7562,SCROP88458,2999,0,1,2,20,32.0,27,2,0
7563,SCROP88459,2999,0,1,2,60,38.0,14,2,0
7564,SCROP88460,2999,0,1,2,30,24.0,28,1,0
7565,SCROP88461,3164,0,1,2,5,18.0,36,3,0
7566,SCROP88462,3164,0,1,2,10,10.0,45,2,0
7567,SCROP88463,3164,0,1,2,10,31.0,23,1,0
7568,SCROP88464,3165,0,1,2,10,42.0,11,2,0
7569,SCROP88465,3164,0,1,2,20,27.0,30,2,0
7570,SCROP88466,3165,0,1,2,25,15.0,42,1,0
7571,SCROP88467,3165,0,1,2,30,22.0,35,1,0
7572,SCROP88468,3164,0,1,2,30,36.0,19,3,0
7573,SCROP88469,3164,0,1,2,40,42.0,17,1,0
7574,SCROP88470,3164,0,1,2,45,52.0,5,3,0
7575,SCROP88471,3165,0,1,2,40,40.0,18,1,0
7576,SCROP88473,3337,0,1,2,15,29.0,17,1,0
7577,SCROP88474,3336,0,1,2,20,25.0,30,1,0
7578,SCROP88475,3337,0,1,2,20,30.0,26,2,0
7579,SCROP88476,3337,0,1,2,20,38.0,20,2,0
7580,SCROP88477,3337,0,1,2,30,42.0,13,2,0
7581,SCROP88478,3337,0,1,2,50,51.0,8,1,0
7582,SCROP88479,3516,0,1,2,20,37.0,19,1,0
7583,SCROP88480,3516,0,1,2,25,50.0,4,3,0
7584,SCROP88481,3702,0,1,2,10,56.0,6,1,1
7585,SCROP88482,3702,0,1,2,15,31.0,27,2,0
7586,SCROP88483,3702,0,1,2,15,40.0,20,3,0
7587,SCROP88484,3702,0,1,2,30,26.0,30,2,0
7588,SCROP88485,3702,0,1,2,40,29.0,23,2,0
7589,SCROP88486,3702,0,1,2,40,30.0,24,2,0
7590,SCROP88487,3702,0,1,2,20,40.0,15,2,0
7591,SCROP88488,3702,0,1,2,40,50.0,8,3,0
7592,SCROP88489,3895,0,1,2,10,23.0,39,2,0
7593,SCROP88490,3895,0,1,2,40,32.0,30,2,0
7594,SCROP88492,3895,0,1,2,20,18.0,31,3,0
7595,SCROP88494,3896,0,1,2,60,48.0,10,1,0
7596,SCROP88495,4096,0,1,2,10,16.0,45,1,0
7597,SCROP88496,4096,0,1,2,20,31.0,25,2,0
7598,SCROP88497,4096,0,1,2,60,30.0,34,2,0
7599,SCROP88498,169,1,0,2,10,9.0,4,2,0
7600,SCROP88499,168,1,0,2,10,15.0,3,1,0
7601,SCROP88500,168,1,0,2,40,18.0,4,3,0
7602,SCROP88501,188,1,0,2,40,10.0,2,2,0
7603,SCROP88502,209,1,0,2,10,19.0,1,2,0
7604,SCROP88503,209,1,0,2,20,21.0,3,2,0
7605,SCROP88506,256,1,0,2,10,15.0,10,3,0
7606,SCROP88507,257,1,0,2,10,20.0,0,1,0
7607,SCROP88508,283,1,0,2,10,18.0,6,2,0
7608,SCROP88509,283,1,0,2,20,22.0,3,2,0
7609,SCROP88510,311,1,0,2,10,18.0,7,2,0
7610,SCROP88511,312,1,0,2,20,16.0,8,2,0
7611,SCROP88512,311,1,0,2,20,20.0,7,1,0
7612,SCROP88513,311,1,0,2,20,23.0,0,2,0
7613,SCROP88514,342,1,0,2,5,14.0,9,2,0
7614,SCROP88515,342,1,0,2,5,25.0,2,2,0
7615,SCROP88516,342,1,0,2,10,21.0,5,2,0
7616,SCROP88517,342,1,0,2,10,25.0,3,2,0
7617,SCROP88518,342,1,0,2,15,24.0,1,3,0
7618,SCROP88519,342,1,0,2,20,9.0,13,3,0
7619,SCROP88520,342,1,0,2,20,17.0,13,2,0
7620,SCROP88521,342,1,0,2,30,20.0,0,2,0
7621,SCROP88522,375,1,0,2,10,10.0,10,1,0
7622,SCROP88523,375,1,0,2,5,15.0,12,2,0
7623,SCROP88524,375,1,0,2,10,25.0,6,2,0
7624,SCROP88526,375,1,0,2,20,13.0,10,1,0
7625,SCROP88527,375,1,0,2,25,17.0,9,2,0
7626,SCROP88528,375,1,0,2,25,25.0,5,3,0
7627,SCROP88529,375,1,0,2,30,16.0,13,1,0
7628,SCROP88530,375,1,0,2,30,20.0,8,2,0
7629,SCROP88531,375,1,0,2,30,28.0,0,1,0
7630,SCROP88533,410,1,0,2,5,8.0,15,2,0
7631,SCROP88534,410,1,0,2,5,17.0,11,2,0
7632,SCROP88535,410,1,0,2,10,13.0,8,3,0
7633,SCROP88536,411,1,0,2,10,14.0,12,1,0
7634,SCROP88537,410,1,0,2,10,21.0,0,2,0
7635,SCROP88539,410,1,0,2,20,15.0,5,3,0
7636,SCROP88540,410,1,0,2,20,18.0,12,1,0
7637,SCROP88541,411,1,0,2,40,22.0,7,1,0
7638,SCROP88542,448,1,0,2,5,6.0,6,1,0
7639,SCROP88543,448,1,0,2,10,19.0,14,1,0
7640,SCROP88544,448,1,0,2,15,12.0,16,1,0
7641,SCROP88545,448,1,0,2,20,10.0,10,2,0
7642,SCROP88546,448,1,0,2,20,11.0,16,1,0
