Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Categoria_Pesticida__1,Categoria_Pesticida__2,Categoria_Pesticida__3,Temporada__1,Temporada__2,Temporada__3,dano_na_plantacao
SCROP87527,2139,0,0,30,44.0,2,0,1,0,0,0,1,0
SCROP87528,2138,0,0,40,32.0,19,0,1,0,1,0,0,0
SCROP87529,2138,0,0,40,36.0,17,0,1,0,0,1,0,0
SCROP87530,2139,0,0,50,27.0,12,0,1,0,0,1,0,0
SCROP87531,2139,0,0,50,53.0,1,0,1,0,0,1,0,0
SCROP87532,2138,0,0,75,50.0,1,0,1,0,0,1,0,0
SCROP87533,2139,0,0,20,32.0,20,0,1,0,0,0,1,0
SCROP87534,2139,0,0,20,20.0,19,0,1,0,1,0,0,0
SCROP87535,2138,0,0,20,44.0,6,0,1,0,0,1,0,0
SCROP87536,2138,0,0,20,37.0,13,0,1,0,0,0,1,0
SCROP87537,2138,0,0,30,37.0,14,0,1,0,0,1,0,0
SCROP87538,2139,0,0,20,47.0,6,0,1,0,0,1,0,0
SCROP87539,2138,0,0,20,27.0,1,0,1,0,0,0,1,0
SCROP87540,2138,0,0,40,31.0,20,0,1,0,0,0,1,0
SCROP87541,2267,0,0,10,6.0,31,0,1,0,1,0,0,0
SCROP87542,2267,0,0,10,8.0,36,0,1,0,0,1,0,0
SCROP87543,2267,0,0,10,20.0,9,0,1,0,0,1,0,0
SCROP87544,2267,0,0,10,20.0,24,0,1,0,0,1,0,0
SCROP87545,2267,0,0,20,6.0,37,0,1,0,0,1,0,0
SCROP87546,2267,0,0,20,30.0,23,0,1,0,1,0,0,0
SCROP87547,2267,0,0,20,31.0,13,0,1,0,0,1,0,0
SCROP87548,2267,0,0,20,37.0,14,0,1,0,0,1,0,0
SCROP87549,2267,0,0,30,43.0,7,0,1,0,0,1,0,0
SCROP87550,2267,0,0,30,50.0,7,0,1,0,1,0,0,0
SCROP87551,2267,0,0,40,13.0,29,0,1,0,1,0,0,0
SCROP87552,2267,0,0,40,17.0,39,0,1,0,1,0,0,0
SCROP87553,2267,0,0,50,33.0,20,0,1,0,1,0,0,0
SCROP87554,2267,0,0,50,44.0,4,0,1,0,0,1,0,0
SCROP87555,2267,0,0,50,45.0,3,0,1,0,0,1,0,0
SCROP87556,2267,0,0,60,34.0,21,0,1,0,1,0,0,0
SCROP87557,2267,0,0,80,30.0,26,0,1,0,1,0,0,0
SCROP87558,2267,0,0,10,18.0,33,0,1,0,0,1,0,0
SCROP87559,2267,0,0,10,60.0,1,0,1,0,1,0,0,0
SCROP87560,2267,0,0,20,36.0,19,0,1,0,0,1,0,0
SCROP87561,2401,0,0,5,5.0,40,0,1,0,0,0,1,0
SCROP87562,2401,0,0,5,7.0,30,0,1,0,0,1,0,0
SCROP87563,2401,0,0,20,27.0,12,0,1,0,0,1,0,0
SCROP87564,2401,0,0,20,26.0,21,0,1,0,0,0,1,0
SCROP87565,2402,0,0,20,28.0,20,0,1,0,1,0,0,0
SCROP87566,2401,0,0,20,31.0,18,0,1,0,1,0,0,0
SCROP87567,2402,0,0,20,37.0,15,0,1,0,0,1,0,0
SCROP87568,2401,0,0,20,38.0,16,0,1,0,0,0,1,0
SCROP87569,2401,0,0,20,48.0,2,0,1,0,1,0,0,0
SCROP87570,2401,0,0,20,55.0,3,0,1,0,1,0,0,0
SCROP87571,2401,0,0,30,22.0,32,0,1,0,0,1,0,0
SCROP87572,2401,0,0,30,34.0,15,0,1,0,0,1,0,0
SCROP87573,2401,0,0,30,39.0,15,0,1,0,1,0,0,0
SCROP87574,2401,0,0,30,44.0,8,0,1,0,0,1,0,0
SCROP87575,2402,0,0,30,45.0,5,0,1,0,0,1,0,0
SCROP87576,2402,0,0,30,50.0,3,0,1,0,0,0,1,0
SCROP87577,2402,0,0,40,19.0,31,0,1,0,0,1,0,0
SCROP87578,2402,0,0,40,42.0,13,0,1,0,0,0,1,0
SCROP87579,2401,0,0,40,48.0,10,0,1,0,1,0,0,0
SCROP87580,2401,0,0,40,27.0,1,0,1,0,1,0,0,0
SCROP87581,2402,0,0,45,22.0,32,0,1,0,0,1,0,0
SCROP87582,2401,0,0,80,40.0,15,0,1,0,0,0,1,0
SCROP87583,2401,0,0,80,44.0,10,0,1,0,0,0,1,0
SCROP87584,2401,0,0,20,40.0,12,0,1,0,0,1,0,0
SCROP87585,2402,0,0,40,27.0,5,0,1,0,1,0,0,0
SCROP87586,2541,0,0,5,27.0,36,0,1,0,1,0,0,0
SCROP87587,2542,0,0,10,27.0,40,0,1,0,1,0,0,0
SCROP87588,2542,0,0,10,18.0,35,0,1,0,1,0,0,0
SCROP87589,2542,0,0,10,27.0,19,0,1,0,0,1,0,0
SCROP87590,2541,0,0,15,25.0,24,0,1,0,0,0,1,0
SCROP87591,2541,0,0,20,10.0,31,0,1,0,1,0,0,0
SCROP87592,2541,0,0,20,35.0,23,0,1,0,0,1,0,0
SCROP87593,2542,0,0,25,40.0,14,0,1,0,0,0,1,0
SCROP87594,2542,0,0,30,33.0,21,0,1,0,0,1,0,0
SCROP87595,2542,0,0,30,34.0,20,0,1,0,0,0,1,0
SCROP87596,2542,0,0,40,10.0,39,0,1,0,0,0,1,0
SCROP87597,2542,0,0,40,32.0,15,0,1,0,0,1,0,0
SCROP87598,2542,0,0,40,43.0,10,0,1,0,0,0,1,0
SCROP87599,2541,0,0,40,47.0,7,0,1,0,0,1,0,0
SCROP87600,2541,0,0,20,35.0,7,0,1,0,1,0,0,0
SCROP87601,2542,0,0,20,23.0,30,0,1,0,0,1,0,0
SCROP87602,2542,0,0,40,14.0,41,0,1,0,0,0,1,0
SCROP87603,2542,0,0,40,29.0,26,0,1,0,0,1,0,0
SCROP87604,2541,0,0,25,42.0,13,0,1,0,1,0,0,0
SCROP87605,2688,0,0,5,30.0,20,0,1,0,0,1,0,0
SCROP87606,2688,0,0,10,20.0,22,0,1,0,1,0,0,0
SCROP87607,2687,0,0,20,29.0,29,0,1,0,1,0,0,0
SCROP87608,2687,0,0,20,40.0,17,0,1,0,0,0,1,0
SCROP87609,2688,0,0,20,41.0,5,0,1,0,1,0,0,0
SCROP87610,2688,0,0,30,35.0,15,0,1,0,1,0,0,0
SCROP87611,2688,0,0,30,42.0,4,0,1,0,1,0,0,0
SCROP87612,2687,0,0,30,50.0,8,0,1,0,0,0,1,0
SCROP87613,2687,0,0,40,38.0,13,0,1,0,0,0,1,0
SCROP87614,2687,0,0,10,27.0,22,0,1,0,1,0,0,0
SCROP87615,2688,0,0,15,40.0,16,0,1,0,0,0,1,0
SCROP87616,2688,0,0,30,27.0,14,0,1,0,0,1,0,0
SCROP87617,2688,0,0,40,37.0,22,0,1,0,0,1,0,0
SCROP87618,2688,0,0,20,20.0,37,0,1,0,1,0,0,0
SCROP87619,2687,0,0,35,53.0,3,0,1,0,0,0,1,0
SCROP87620,2688,0,0,20,14.0,37,0,1,0,1,0,0,0
SCROP87621,2688,0,0,20,27.0,29,0,1,0,0,1,0,0
SCROP87622,2688,0,0,30,47.0,10,0,1,0,0,1,0,0
SCROP87623,2687,0,0,80,27.0,9,0,1,0,0,0,1,0
SCROP87624,2840,0,0,5,19.0,37,0,1,0,0,1,0,0
SCROP87625,2840,0,0,5,40.0,13,0,1,0,0,1,0,0
SCROP87626,2840,0,0,25,27.0,16,0,1,0,0,1,0,0
SCROP87627,2840,0,0,35,23.0,37,0,1,0,0,1,0,0
SCROP87628,2840,0,0,40,18.0,35,0,1,0,0,0,1,0
SCROP87629,2840,0,0,40,46.0,8,0,1,0,0,1,0,0
SCROP87630,2840,0,0,40,27.0,18,0,1,0,0,1,0,0
SCROP87631,2840,0,0,20,20.0,20,0,1,0,0,1,0,0
SCROP87632,2840,0,0,20,56.0,7,0,1,0,0,1,0,1
SCROP87633,2840,0,0,40,45.0,6,0,1,0,0,1,0,0
SCROP87634,2999,0,0,10,27.0,14,0,1,0,1,0,0,0
SCROP87635,2999,0,0,10,30.0,24,0,1,0,0,0,1,1
SCROP87636,2999,0,0,10,46.0,7,0,1,0,1,0,0,0
SCROP87637,2999,0,0,10,48.0,6,0,1,0,0,0,1,0
SCROP87638,2999,0,0,15,56.0,2,0,1,0,0,0,1,0
SCROP87639,2999,0,0,20,11.0,43,0,1,0,0,1,0,0
SCROP87640,2999,0,0,20,26.0,29,0,1,0,0,1,0,0
SCROP87641,2999,0,0,20,26.0,32,0,1,0,1,0,0,0
SCROP87642,2999,0,0,20,34.0,27,0,1,0,0,1,0,0
SCROP87643,2999,0,0,20,40.0,20,0,1,0,0,1,0,0
SCROP87644,2999,0,0,40,43.0,13,0,1,0,0,1,0,0
SCROP87645,2999,0,0,30,56.0,2,0,1,0,0,1,0,0
SCROP87646,3165,0,0,5,27.0,44,0,1,0,0,1,0,0
SCROP87647,3164,0,0,10,40.0,15,0,1,0,0,0,1,0
SCROP87648,3164,0,0,15,35.0,22,0,1,0,0,0,1,0
SCROP87649,3164,0,0,20,25.0,25,0,1,0,0,1,0,0
SCROP87650,3164,0,0,20,32.0,21,0,1,0,0,1,0,0
SCROP87651,3164,0,0,20,45.0,15,0,1,0,1,0,0,1
SCROP87652,3164,0,0,20,27.0,10,0,1,0,0,1,0,0
SCROP87653,3164,0,0,30,27.0,25,0,1,0,1,0,0,0
SCROP87654,3165,0,0,30,44.0,10,0,1,0,1,0,0,0
SCROP87655,3164,0,0,30,53.0,5,0,1,0,1,0,0,0
SCROP87656,3165,0,0,40,30.0,15,0,1,0,1,0,0,0
SCROP87657,3165,0,0,40,32.0,30,0,1,0,0,0,1,0
SCROP87658,3164,0,0,20,49.0,10,0,1,0,1,0,0,0
SCROP87659,3164,0,0,20,50.0,8,0,1,0,0,1,0,0
SCROP87660,3337,0,0,10,18.0,38,0,1,0,0,1,0,0
SCROP87661,3337,0,0,10,33.0,18,0,1,0,0,0,1,0
SCROP87662,3336,0,0,20,33.0,15,0,1,0,0,1,0,0
SCROP87663,3337,0,0,20,27.0,19,0,1,0,0,0,1,0
SCROP87664,3337,0,0,20,39.0,20,0,1,0,0,1,0,0
SCROP87665,3337,0,0,20,48.0,8,0,1,0,0,1,0,0
SCROP87666,3336,0,0,40,27.0,14,0,1,0,0,1,0,0
SCROP87667,3336,0,0,25,60.0,6,0,1,0,1,0,0,0
SCROP87668,3516,0,0,10,37.0,22,0,1,0,1,0,0,0
SCROP87669,3516,0,0,15,30.0,10,0,1,0,0,1,0,0
SCROP87670,3516,0,0,20,22.0,32,0,1,0,0,1,0,0
SCROP87671,3515,0,0,20,23.0,35,0,1,0,1,0,0,0
SCROP87672,3516,0,0,20,26.0,31,0,1,0,0,0,1,0
SCROP87673,3516,0,0,20,33.0,20,0,1,0,0,1,0,0
SCROP87674,3516,0,0,20,44.0,16,0,1,0,0,1,0,0
SCROP87675,3515,0,0,15,40.0,19,0,1,0,0,0,1,0
SCROP87676,3516,0,0,20,26.0,34,0,1,0,0,0,1,0
SCROP87677,3516,0,0,15,50.0,12,0,1,0,0,1,0,0
SCROP87678,3515,0,0,40,42.0,17,0,1,0,0,1,0,0
SCROP87679,3702,0,0,10,17.0,37,0,1,0,0,1,0,0
SCROP87680,3702,0,0,10,33.0,27,0,1,0,1,0,0,0
SCROP87681,3702,0,0,20,19.0,38,0,1,0,0,1,0,0
SCROP87682,3702,0,0,20,30.0,25,0,1,0,1,0,0,0
SCROP87683,3702,0,0,20,37.0,22,0,1,0,0,1,0,0
SCROP87684,3702,0,0,20,45.0,18,0,1,0,0,1,0,0
SCROP87685,3702,0,0,20,55.0,5,0,1,0,0,0,1,1
SCROP87686,3702,0,0,20,60.0,4,0,1,0,0,1,0,1
SCROP87687,3702,0,0,20,27.0,33,0,1,0,1,0,0,0
SCROP87688,3702,0,0,15,33.0,20,0,1,0,0,1,0,0
SCROP87689,3702,0,0,20,45.0,17,0,1,0,0,1,0,0
SCROP87690,3895,0,0,20,27.0,19,0,1,0,1,0,0,0
SCROP87691,3895,0,0,20,41.0,19,0,1,0,0,1,0,0
SCROP87692,3895,0,0,25,25.0,34,0,1,0,0,1,0,0
SCROP87693,4096,0,0,5,21.0,38,0,1,0,1,0,0,0
SCROP87694,4096,0,0,20,32.0,20,0,1,0,1,0,0,0
SCROP87695,4096,0,0,20,40.0,28,0,1,0,1,0,0,0
SCROP87696,4096,0,0,20,49.0,17,0,1,0,0,1,0,1
SCROP87697,4096,0,0,20,27.0,39,0,1,0,1,0,0,0
SCROP87698,4096,0,0,10,35.0,25,0,1,0,1,0,0,0
SCROP87699,151,0,1,15,12.0,2,0,1,0,0,1,0,0
SCROP87700,150,0,1,20,20.0,0,0,1,0,1,0,0,0
SCROP87701,151,0,1,45,19.0,1,0,1,0,0,1,0,0
SCROP87702,168,0,1,20,19.0,3,0,1,0,0,1,0,0
SCROP87703,188,0,1,5,11.0,7,0,1,0,0,1,0,0
SCROP87704,188,0,1,15,27.0,7,0,1,0,0,1,0,0
SCROP87705,188,0,1,30,25.0,0,0,1,0,0,1,0,0
SCROP87706,209,0,1,10,20.0,0,0,1,0,0,0,1,0
SCROP87707,209,0,1,60,13.0,6,0,1,0,0,1,0,0
SCROP87708,232,0,1,20,13.0,9,0,1,0,0,1,0,0
SCROP87709,231,0,1,20,16.0,9,0,1,0,0,1,0,0
SCROP87710,232,0,1,30,15.0,8,0,1,0,0,1,0,0
SCROP87711,232,0,1,40,15.0,7,0,1,0,1,0,0,0
SCROP87712,256,0,1,20,16.0,5,0,1,0,0,1,0,0
SCROP87713,256,0,1,25,15.0,7,0,1,0,1,0,0,0
SCROP87714,257,0,1,30,22.0,1,0,1,0,0,1,0,0
SCROP87715,256,0,1,40,25.0,3,0,1,0,1,0,0,0
SCROP87716,257,0,1,50,17.0,3,0,1,0,0,0,1,0
SCROP87717,257,0,1,70,15.0,5,0,1,0,1,0,0,0
SCROP87718,256,0,1,80,23.0,1,0,1,0,0,1,0,0
SCROP87719,283,0,1,15,20.0,3,0,1,0,0,1,0,0
SCROP87720,283,0,1,20,12.0,1,0,1,0,0,1,0,0
SCROP87721,283,0,1,20,15.0,6,0,1,0,1,0,0,0
SCROP87722,283,0,1,30,15.0,5,0,1,0,0,1,0,0
SCROP87723,283,0,1,40,20.0,0,0,1,0,1,0,0,0
SCROP87724,312,0,1,20,20.0,7,0,1,0,0,0,1,0
SCROP87725,312,0,1,20,22.0,0,0,1,0,1,0,0,0
SCROP87726,312,0,1,25,16.0,1,0,1,0,1,0,0,0
SCROP87727,312,0,1,30,13.0,9,0,1,0,1,0,0,0
SCROP87728,312,0,1,40,15.0,11,0,1,0,0,1,0,0
SCROP87729,342,0,1,20,27.0,10,0,1,0,0,1,0,0
SCROP87730,342,0,1,25,27.0,1,0,1,0,0,1,0,0
SCROP87731,342,0,1,30,13.0,8,0,1,0,0,0,1,0
SCROP87732,342,0,1,35,25.0,1,0,1,0,0,0,1,0
SCROP87733,342,0,1,40,17.0,7,0,1,0,1,0,0,0
SCROP87734,342,0,1,40,23.0,2,0,1,0,0,1,0,0
SCROP87735,375,0,1,5,6.0,13,0,1,0,0,1,0,0
SCROP87736,375,0,1,10,23.0,0,0,1,0,0,1,0,0
SCROP87737,375,0,1,20,7.0,14,0,1,0,0,1,0,0
SCROP87738,375,0,1,25,24.0,6,0,1,0,1,0,0,0
SCROP87739,375,0,1,30,15.0,14,0,1,0,1,0,0,0
SCROP87740,375,0,1,30,18.0,8,0,1,0,0,1,0,0
SCROP87741,375,0,1,40,22.0,1,0,1,0,0,1,0,0
SCROP87742,375,0,1,60,13.0,13,0,1,0,1,0,0,0
SCROP87743,410,0,1,10,14.0,15,0,1,0,0,1,0,0
SCROP87744,410,0,1,20,12.0,14,0,1,0,1,0,0,0
SCROP87745,410,0,1,20,13.0,15,0,1,0,1,0,0,0
SCROP87746,410,0,1,20,20.0,15,0,1,0,0,0,1,0
SCROP87747,411,0,1,20,23.0,6,0,1,0,0,1,0,0
SCROP87748,411,0,1,20,24.0,6,0,1,0,0,1,0,0
SCROP87749,410,0,1,25,22.0,4,0,1,0,0,0,1,0
SCROP87750,411,0,1,25,24.0,3,0,1,0,0,0,1,0
SCROP87751,411,0,1,30,21.0,6,0,1,0,0,0,1,0
SCROP87752,410,0,1,30,24.0,0,0,1,0,1,0,0,0
SCROP87753,411,0,1,30,26.0,3,0,1,0,0,1,0,0
SCROP87754,411,0,1,35,15.0,13,0,1,0,0,1,0,0
SCROP87755,410,0,1,40,16.0,2,0,1,0,1,0,0,0
SCROP87756,411,0,1,40,23.0,6,0,1,0,0,1,0,0
SCROP87757,410,0,1,60,17.0,13,0,1,0,0,1,0,0
SCROP87758,410,0,1,60,24.0,3,0,1,0,1,0,0,0
SCROP87759,410,0,1,10,12.0,13,0,1,0,1,0,0,0
SCROP87760,448,0,1,10,27.0,5,0,1,0,0,0,1,0
SCROP87761,448,0,1,15,16.0,15,0,1,0,0,1,0,0
SCROP87762,448,0,1,15,23.0,1,0,1,0,1,0,0,0
SCROP87763,448,0,1,15,24.0,6,0,1,0,0,1,0,0
SCROP87764,448,0,1,20,15.0,6,0,1,0,0,1,0,0
SCROP87765,448,0,1,25,9.0,5,0,1,0,0,1,0,0
SCROP87766,448,0,1,25,19.0,6,0,1,0,0,0,1,0
SCROP87767,448,0,1,25,22.0,5,0,1,0,0,1,0,0
SCROP87768,448,0,1,25,32.0,4,0,1,0,0,1,0,0
SCROP87769,448,0,1,30,20.0,2,0,1,0,0,1,0,0
SCROP87770,448,0,1,30,31.0,1,0,1,0,1,0,0,0
SCROP87771,448,0,1,40,20.0,9,0,1,0,0,0,1,0
SCROP87772,448,0,1,40,20.0,12,0,1,0,0,0,1,0
SCROP87773,488,0,1,30,15.0,16,0,1,0,1,0,0,0
SCROP87774,488,0,1,10,17.0,14,0,1,0,1,0,0,0
SCROP87775,488,0,1,10,20.0,5,0,1,0,0,1,0,0
SCROP87776,488,0,1,15,10.0,17,0,1,0,0,1,0,0
SCROP87777,488,0,1,15,11.0,17,0,1,0,1,0,0,0
SCROP87778,488,0,1,15,12.0,11,0,1,0,0,1,0,0
SCROP87779,488,0,1,15,13.0,17,0,1,0,0,1,0,0
SCROP87780,489,0,1,15,15.0,14,0,1,0,1,0,0,0
SCROP87781,488,0,1,20,24.0,6,0,1,0,0,1,0,0
SCROP87782,488,0,1,30,16.0,11,0,1,0,0,0,1,0
SCROP87783,488,0,1,30,23.0,13,0,1,0,1,0,0,0
SCROP87784,488,0,1,30,35.0,2,0,1,0,0,1,0,0
SCROP87785,488,0,1,40,10.0,12,0,1,0,0,1,0,0
SCROP87786,488,0,1,40,18.0,17,0,1,0,1,0,0,0
SCROP87787,488,0,1,40,20.0,12,0,1,0,0,0,1,0
SCROP87788,488,0,1,40,28.0,7,0,1,0,0,1,0,0
SCROP87789,488,0,1,50,27.0,2,0,1,0,1,0,0,0
SCROP87790,489,0,1,75,28.0,5,0,1,0,0,0,1,0
SCROP87791,531,0,1,40,27.0,5,0,1,0,0,0,1,0
SCROP87792,531,0,1,10,10.0,18,0,1,0,0,1,0,0
SCROP87793,531,0,1,10,27.0,11,0,1,0,0,0,1,0
SCROP87794,531,0,1,10,28.0,4,0,1,0,0,1,0,0
SCROP87795,531,0,1,15,27.0,13,0,1,0,1,0,0,0
SCROP87796,531,0,1,20,27.0,10,0,1,0,0,1,0,0
SCROP87797,531,0,1,25,14.0,13,0,1,0,1,0,0,0
SCROP87798,531,0,1,25,14.0,16,0,1,0,1,0,0,0
SCROP87799,531,0,1,25,31.0,3,0,1,0,1,0,0,0
SCROP87800,531,0,1,30,27.0,13,0,1,0,1,0,0,0
SCROP87801,531,0,1,30,16.0,16,0,1,0,1,0,0,0
SCROP87802,531,0,1,35,27.0,13,0,1,0,1,0,0,0
SCROP87803,531,0,1,40,10.0,7,0,1,0,0,1,0,0
SCROP87804,531,0,1,40,12.0,16,0,1,0,1,0,0,0
SCROP87805,531,0,1,40,15.0,13,0,1,0,1,0,0,0
SCROP87806,531,0,1,40,23.0,9,0,1,0,0,1,0,0
SCROP87807,531,0,1,40,24.0,6,0,1,0,1,0,0,0
SCROP87808,531,0,1,40,25.0,3,0,1,0,1,0,0,0
SCROP87809,531,0,1,60,21.0,9,0,1,0,0,0,1,0
SCROP87810,531,0,1,60,22.0,7,0,1,0,1,0,0,0
SCROP87811,531,0,1,60,27.0,12,0,1,0,1,0,0,0
SCROP87812,531,0,1,60,23.0,14,0,1,0,1,0,0,0
SCROP87813,531,0,1,60,28.0,4,0,1,0,0,0,1,0
SCROP87814,577,0,1,5,18.0,14,0,1,0,0,1,0,0
SCROP87815,577,0,1,10,12.0,12,0,1,0,0,1,0,0
SCROP87816,577,0,1,10,14.0,16,0,1,0,1,0,0,0
SCROP87817,577,0,1,10,24.0,9,0,1,0,0,1,0,0
SCROP87818,577,0,1,10,24.0,14,0,1,0,0,0,1,0
SCROP87819,577,0,1,20,14.0,17,0,1,0,0,0,1,0
SCROP87820,577,0,1,20,23.0,3,0,1,0,1,0,0,0
SCROP87821,577,0,1,25,25.0,0,0,1,0,0,0,1,0
SCROP87822,577,0,1,25,29.0,6,0,1,0,0,1,0,0
SCROP87823,577,0,1,30,9.0,19,0,1,0,0,1,0,0
SCROP87824,577,0,1,30,10.0,17,0,1,0,0,1,0,0
SCROP87825,577,0,1,30,17.0,17,0,1,0,0,1,0,0
SCROP87826,577,0,1,35,15.0,15,0,1,0,0,1,0,0
SCROP87827,577,0,1,35,25.0,3,0,1,0,0,0,1,0
SCROP87828,577,0,1,40,15.0,13,0,1,0,0,0,1,0
SCROP87829,577,0,1,40,28.0,8,0,1,0,0,1,0,0
SCROP87830,577,0,1,45,20.0,15,0,1,0,1,0,0,0
SCROP87831,577,0,1,60,20.0,10,0,1,0,0,0,1,0
SCROP87832,577,0,1,80,10.0,14,0,1,0,0,1,0,0
SCROP87833,625,0,1,10,17.0,4,0,1,0,0,1,0,0
SCROP87834,625,0,1,10,24.0,10,0,1,0,0,1,0,0
SCROP87835,625,0,1,15,21.0,7,0,1,0,0,0,1,0
SCROP87836,625,0,1,15,22.0,13,0,1,0,0,1,0,0
SCROP87837,625,0,1,15,25.0,2,0,1,0,0,1,0,0
SCROP87838,626,0,1,15,26.0,6,0,1,0,0,1,0,0
SCROP87839,625,0,1,20,27.0,16,0,1,0,0,1,0,0
SCROP87840,625,0,1,20,22.0,0,0,1,0,1,0,0,0
SCROP87841,625,0,1,20,22.0,8,0,1,0,0,1,0,0
SCROP87842,625,0,1,20,25.0,8,0,1,0,0,0,1,0
SCROP87843,626,0,1,25,22.0,11,0,1,0,0,0,1,0
SCROP87844,625,0,1,30,18.0,2,0,1,0,1,0,0,0
SCROP87845,625,0,1,30,20.0,12,0,1,0,0,0,1,0
SCROP87846,626,0,1,40,14.0,20,0,1,0,0,1,0,0
SCROP87847,626,0,1,40,20.0,9,0,1,0,0,1,0,0
SCROP87848,625,0,1,40,27.0,6,0,1,0,1,0,0,0
SCROP87849,625,0,1,40,25.0,9,0,1,0,0,1,0,0
SCROP87850,625,0,1,45,25.0,4,0,1,0,0,1,0,0
SCROP87851,626,0,1,50,17.0,12,0,1,0,1,0,0,0
SCROP87852,625,0,1,50,25.0,0,0,1,0,0,0,1,0
SCROP87853,625,0,1,55,11.0,18,0,1,0,1,0,0,0
SCROP87854,625,0,1,60,16.0,15,0,1,0,0,1,0,0
SCROP87855,625,0,1,60,22.0,8,0,1,0,0,1,0,0
SCROP87856,625,0,1,80,31.0,4,0,1,0,0,0,1,0
SCROP87857,625,0,1,20,16.0,20,0,1,0,0,1,0,0
SCROP87858,677,0,1,30,30.0,7,0,1,0,0,1,0,0
SCROP87859,677,0,1,10,13.0,20,0,1,0,0,1,0,0
SCROP87860,677,0,1,10,27.0,1,0,1,0,0,0,1,0
SCROP87861,677,0,1,15,12.0,13,0,1,0,1,0,0,0
SCROP87862,677,0,1,15,15.0,19,0,1,0,0,1,0,0
SCROP87863,677,0,1,15,18.0,18,0,1,0,1,0,0,0
SCROP87864,677,0,1,15,20.0,0,0,1,0,0,1,0,0
SCROP87865,677,0,1,15,22.0,11,0,1,0,0,1,0,0
SCROP87866,677,0,1,20,11.0,20,0,1,0,0,1,0,0
SCROP87867,677,0,1,20,21.0,16,0,1,0,0,1,0,0
SCROP87868,677,0,1,20,25.0,2,0,1,0,0,1,0,0
SCROP87869,677,0,1,20,28.0,5,0,1,0,0,1,0,0
SCROP87870,677,0,1,25,24.0,9,0,1,0,1,0,0,0
SCROP87871,677,0,1,25,27.0,10,0,1,0,0,0,1,0
SCROP87872,677,0,1,30,7.0,18,0,1,0,0,1,0,0
SCROP87873,677,0,1,30,23.0,12,0,1,0,0,1,0,0
SCROP87874,677,0,1,30,31.0,6,0,1,0,1,0,0,0
SCROP87875,677,0,1,40,13.0,18,0,1,0,1,0,0,0
SCROP87876,677,0,1,40,16.0,14,0,1,0,1,0,0,0
SCROP87877,677,0,1,40,20.0,15,0,1,0,0,1,0,0
SCROP87878,677,0,1,40,21.0,14,0,1,0,0,0,1,0
SCROP87879,677,0,1,40,36.0,1,0,1,0,0,1,0,0
SCROP87880,677,0,1,50,24.0,8,0,1,0,0,0,1,0
SCROP87881,677,0,1,50,37.0,3,0,1,0,0,1,0,0
SCROP87882,677,0,1,55,16.0,14,0,1,0,0,0,1,0
SCROP87883,677,0,1,60,12.0,21,0,1,0,0,1,0,0
SCROP87884,677,0,1,60,20.0,3,0,1,0,0,0,1,0
SCROP87885,677,0,1,60,27.0,5,0,1,0,1,0,0,0
SCROP87886,677,0,1,80,10.0,21,0,1,0,0,1,0,0
SCROP87887,677,0,1,80,16.0,16,0,1,0,0,1,0,0
SCROP87888,732,0,1,5,27.0,17,0,1,0,1,0,0,0
SCROP87889,731,0,1,5,22.0,10,0,1,0,0,1,0,0
SCROP87890,732,0,1,10,9.0,22,0,1,0,0,0,1,0
SCROP87891,731,0,1,10,15.0,22,0,1,0,0,1,0,0
SCROP87892,731,0,1,10,17.0,15,0,1,0,0,1,0,0
SCROP87893,732,0,1,15,22.0,10,0,1,0,0,1,0,0
SCROP87894,732,0,1,15,27.0,3,0,1,0,0,1,0,0
SCROP87895,731,0,1,20,21.0,22,0,1,0,0,1,0,0
SCROP87896,732,0,1,20,23.0,11,0,1,0,1,0,0,0
SCROP87897,731,0,1,20,30.0,0,0,1,0,0,1,0,0
SCROP87898,732,0,1,20,32.0,12,0,1,0,0,1,0,0
SCROP87899,731,0,1,25,20.0,11,0,1,0,0,1,0,0
SCROP87900,731,0,1,30,21.0,3,0,1,0,0,0,1,0
SCROP87901,731,0,1,30,27.0,8,0,1,0,0,0,1,0
SCROP87902,731,0,1,35,30.0,7,0,1,0,0,0,1,0
SCROP87903,731,0,1,40,21.0,15,0,1,0,0,1,0,0
SCROP87904,732,0,1,40,32.0,5,0,1,0,1,0,0,0
SCROP87905,732,0,1,50,24.0,8,0,1,0,0,1,0,0
SCROP87906,731,0,1,50,26.0,5,0,1,0,0,1,0,0
SCROP87907,732,0,1,60,36.0,2,0,1,0,0,1,0,0
SCROP87908,732,0,1,80,31.0,6,0,1,0,0,1,0,0
SCROP87909,732,0,1,40,12.0,22,0,1,0,0,1,0,0
SCROP87910,789,0,1,5,5.0,23,0,1,0,0,0,1,0
SCROP87911,790,0,1,5,6.0,5,0,1,0,1,0,0,0
SCROP87912,789,0,1,10,8.0,22,0,1,0,1,0,0,0
SCROP87913,789,0,1,10,13.0,22,0,1,0,0,1,0,0
SCROP87914,789,0,1,10,16.0,9,0,1,0,1,0,0,0
SCROP87915,789,0,1,10,17.0,11,0,1,0,0,0,1,0
SCROP87916,789,0,1,15,16.0,20,0,1,0,0,1,0,0
