,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada
86968,SCROP86969,1576,1,0,3,10,,0,2
86969,SCROP86970,1575,1,1,3,40,44.0,0,3
86970,SCROP86971,1678,1,0,3,15,,0,2
86971,SCROP86972,1678,1,0,3,20,30.0,0,1
86972,SCROP86973,1678,1,0,3,25,30.0,0,2
86973,SCROP86974,1678,1,0,3,40,36.0,0,2
86974,SCROP86975,1678,1,0,3,40,38.0,0,1
86975,SCROP86976,1678,1,0,3,40,43.0,0,1
86976,SCROP86977,1678,1,0,3,10,44.0,0,1
86977,SCROP86978,1678,1,0,3,30,50.0,0,1
86978,SCROP86979,1678,1,0,3,20,35.0,0,1
86979,SCROP86980,1678,1,0,3,20,48.0,0,2
86980,SCROP86981,1678,1,0,3,15,45.0,0,1
86981,SCROP86982,1678,1,0,3,20,,0,2
86982,SCROP86983,1678,1,1,3,10,31.0,0,2
86983,SCROP86984,1678,1,1,3,25,,0,2
86984,SCROP86985,1678,1,1,3,20,36.0,0,1
86985,SCROP86986,1678,1,1,3,20,22.0,0,1
86986,SCROP86987,1785,1,0,3,5,,0,2
86987,SCROP86988,1785,1,0,3,35,48.0,0,1
86988,SCROP86989,1786,1,0,3,45,,0,2
86989,SCROP86990,1785,1,1,3,10,45.0,0,3
86990,SCROP86991,1785,1,1,3,15,52.0,0,3
86991,SCROP86992,1785,1,1,3,5,15.0,0,2
86992,SCROP86993,1898,1,0,3,10,18.0,0,2
86993,SCROP86994,1898,1,0,3,20,15.0,0,2
86994,SCROP86995,1898,1,0,3,20,53.0,0,1
86995,SCROP86996,1898,1,0,3,30,42.0,0,2
86996,SCROP86997,1898,1,0,3,30,52.0,0,2
86997,SCROP86998,1898,1,0,3,40,48.0,0,1
86998,SCROP86999,1898,1,0,3,30,54.0,0,3
86999,SCROP87000,1898,1,1,3,15,36.0,0,1
87000,SCROP87001,1898,1,1,3,15,52.0,0,1
87001,SCROP87002,2015,1,0,3,10,35.0,0,3
87002,SCROP87003,2015,1,0,3,15,50.0,0,2
87003,SCROP87004,2015,1,0,3,20,36.0,0,3
87004,SCROP87005,2015,1,0,3,10,42.0,0,2
87005,SCROP87006,2016,1,0,3,20,43.0,0,1
87006,SCROP87007,2016,1,0,3,20,46.0,0,2
87007,SCROP87008,2016,1,0,3,15,50.0,0,2
87008,SCROP87009,2016,1,1,3,10,40.0,0,1
87009,SCROP87010,2016,1,1,3,15,32.0,0,2
87010,SCROP87011,2015,1,1,3,25,47.0,0,2
87011,SCROP87012,2016,1,1,3,40,49.0,0,3
87012,SCROP87013,2016,1,1,3,20,43.0,0,2
87013,SCROP87014,2138,1,0,3,5,51.0,0,3
87014,SCROP87015,2139,1,0,3,15,42.0,0,2
87015,SCROP87016,2138,1,0,3,20,44.0,0,3
87016,SCROP87017,2139,1,0,3,30,28.0,0,1
87017,SCROP87018,2138,1,0,3,40,50.0,0,2
87018,SCROP87019,2139,1,0,3,10,25.0,0,3
87019,SCROP87020,2138,1,1,3,10,21.0,0,3
87020,SCROP87021,2138,1,1,3,15,53.0,0,2
87021,SCROP87022,2138,1,1,3,20,25.0,0,2
87022,SCROP87023,2138,1,1,3,20,,0,2
87023,SCROP87024,2139,1,1,3,10,40.0,0,2
87024,SCROP87025,2267,1,0,3,20,,0,2
87025,SCROP87026,2267,1,0,3,30,47.0,0,1
87026,SCROP87027,2267,1,0,3,15,30.0,0,2
87027,SCROP87028,2267,1,1,3,20,31.0,0,2
87028,SCROP87029,2267,1,1,3,20,30.0,0,2
87029,SCROP87030,2267,1,1,3,5,50.0,0,3
87030,SCROP87031,2267,1,1,3,30,,0,2
87031,SCROP87032,2401,1,0,3,10,37.0,0,2
87032,SCROP87033,2401,1,0,3,20,52.0,0,1
87033,SCROP87034,2401,1,0,3,15,30.0,0,2
87034,SCROP87035,2402,1,0,3,10,20.0,0,3
87035,SCROP87036,2401,1,0,3,20,,0,2
87036,SCROP87037,2402,1,1,3,15,46.0,0,2
87037,SCROP87038,2402,1,1,3,25,52.0,0,1
87038,SCROP87039,2402,1,1,3,40,21.0,0,2
87039,SCROP87040,2541,1,0,3,15,43.0,0,1
87040,SCROP87041,2541,1,0,3,60,55.0,0,2
87041,SCROP87042,2541,1,0,3,5,41.0,0,2
87042,SCROP87043,2542,1,0,3,15,45.0,0,2
87043,SCROP87044,2541,1,1,3,25,53.0,0,1
87044,SCROP87045,2541,1,1,3,30,55.0,0,2
87045,SCROP87046,2542,1,1,3,60,53.0,0,1
87046,SCROP87047,2541,1,1,3,25,50.0,0,1
87047,SCROP87048,2688,1,0,3,15,,0,3
87048,SCROP87049,2687,1,0,3,40,20.0,0,2
87049,SCROP87050,2688,1,0,3,10,40.0,0,2
87050,SCROP87051,2688,1,1,3,30,46.0,0,3
87051,SCROP87052,2687,1,1,3,20,54.0,0,2
87052,SCROP87053,2840,1,1,3,15,,0,2
87053,SCROP87054,2840,1,1,3,20,,0,3
87054,SCROP87055,2999,1,0,3,10,35.0,0,1
87055,SCROP87056,2999,1,0,3,20,48.0,0,1
87056,SCROP87057,2999,1,0,3,20,56.0,0,2
87057,SCROP87058,2999,1,0,3,40,36.0,0,1
87058,SCROP87059,2999,1,1,3,15,39.0,0,1
87059,SCROP87060,2999,1,1,3,10,50.0,0,2
87060,SCROP87061,2999,1,1,3,10,37.0,0,2
87061,SCROP87062,3164,1,0,3,10,30.0,0,1
87062,SCROP87063,3336,1,0,3,20,26.0,0,2
87063,SCROP87064,3337,1,0,3,20,48.0,0,2
87064,SCROP87065,3336,1,1,3,5,24.0,0,1
87065,SCROP87066,3337,1,1,3,10,51.0,0,2
87066,SCROP87067,3337,1,1,3,25,46.0,0,2
87067,SCROP87068,3336,1,1,3,10,,0,2
87068,SCROP87069,3516,1,0,3,10,60.0,0,2
87069,SCROP87070,3516,1,1,3,15,50.0,0,1
87070,SCROP87071,3516,1,1,3,20,36.0,0,1
87071,SCROP87072,3702,1,1,3,5,50.0,0,3
87072,SCROP87073,3895,1,0,3,20,55.0,0,1
87073,SCROP87074,3895,1,1,3,20,55.0,0,3
87074,SCROP87075,4096,1,0,3,5,40.0,0,1
87075,SCROP87076,4096,1,1,3,5,50.0,0,1
87076,SCROP87077,168,0,0,2,5,20.0,2,1
87077,SCROP87078,188,0,0,2,20,14.0,7,1
87078,SCROP87079,188,0,0,2,30,19.0,1,3
87079,SCROP87080,256,0,0,2,25,,10,2
87080,SCROP87081,256,0,0,2,25,15.0,7,2
87081,SCROP87082,283,0,0,2,20,17.0,6,2
87082,SCROP87083,283,0,0,2,40,24.0,3,1
87083,SCROP87084,283,0,0,2,50,25.0,0,2
87084,SCROP87085,311,0,0,2,15,18.0,10,3
87085,SCROP87086,311,0,0,2,10,9.0,12,3
87086,SCROP87087,311,0,0,2,40,22.0,3,2
87087,SCROP87088,342,0,0,2,20,22.0,5,2
87088,SCROP87089,342,0,0,2,60,20.0,3,2
87089,SCROP87090,375,0,0,2,20,18.0,9,3
87090,SCROP87091,375,0,0,2,40,26.0,4,1
87091,SCROP87092,410,0,0,2,10,21.0,6,2
87092,SCROP87093,410,0,0,2,20,14.0,15,2
87093,SCROP87094,411,0,0,2,20,22.0,5,2
87094,SCROP87095,410,0,0,2,25,18.0,13,3
87095,SCROP87096,411,0,0,2,30,,6,1
87096,SCROP87097,410,0,0,2,40,,8,1
87097,SCROP87098,410,0,0,2,40,24.0,9,2
87098,SCROP87099,410,0,0,2,60,20.0,11,2
87099,SCROP87100,411,0,0,2,60,28.0,1,2
87100,SCROP87101,448,0,0,2,10,22.0,6,2
87101,SCROP87102,448,0,0,2,20,16.0,14,3
87102,SCROP87103,448,0,0,2,20,17.0,14,1
87103,SCROP87104,448,0,0,2,20,26.0,2,1
87104,SCROP87105,448,0,0,2,30,20.0,7,1
87105,SCROP87106,448,0,0,2,30,23.0,5,2
87106,SCROP87107,448,0,0,2,30,30.0,5,3
87107,SCROP87108,448,0,0,2,40,15.0,15,1
87108,SCROP87109,448,0,0,2,40,20.0,3,2
87109,SCROP87110,448,0,0,2,40,,1,3
87110,SCROP87111,448,0,0,2,50,20.0,11,1
87111,SCROP87112,448,0,0,2,30,12.0,14,3
87112,SCROP87113,489,0,0,2,5,,9,1
87113,SCROP87114,488,0,0,2,10,18.0,17,1
87114,SCROP87115,488,0,0,2,20,22.0,15,2
87115,SCROP87116,488,0,0,2,20,25.0,13,2
87116,SCROP87117,488,0,0,2,20,30.0,1,1
87117,SCROP87118,488,0,0,2,25,12.0,15,2
87118,SCROP87119,488,0,0,2,40,20.0,10,3
87119,SCROP87120,488,0,0,2,40,32.0,1,2
87120,SCROP87121,531,0,0,2,10,25.0,0,2
87121,SCROP87122,531,0,0,2,10,27.0,0,1
87122,SCROP87123,531,0,0,2,20,12.0,15,2
87123,SCROP87124,531,0,0,2,20,,16,1
87124,SCROP87125,531,0,0,2,20,30.0,4,1
87125,SCROP87126,531,0,0,2,30,14.0,17,3
87126,SCROP87127,531,0,0,2,30,15.0,3,3
87127,SCROP87128,531,0,0,2,30,34.0,6,2
87128,SCROP87129,531,0,0,2,40,24.0,2,2
87129,SCROP87130,531,0,0,2,50,,7,1
87130,SCROP87131,531,0,0,2,60,19.0,14,3
87131,SCROP87132,577,0,0,2,5,10.0,19,2
87132,SCROP87133,577,0,0,2,10,15.0,19,2
87133,SCROP87134,577,0,0,2,15,18.0,17,1
87134,SCROP87135,577,0,0,2,15,24.0,9,2
87135,SCROP87136,577,0,0,2,15,25.0,8,3
87136,SCROP87137,577,0,0,2,20,15.0,18,1
87137,SCROP87138,577,0,0,2,20,27.0,7,2
87138,SCROP87139,577,0,0,2,20,29.0,6,2
87139,SCROP87140,577,0,0,2,25,24.0,9,1
87140,SCROP87141,577,0,0,2,25,24.0,10,3
87141,SCROP87142,577,0,0,2,35,28.0,8,2
87142,SCROP87143,577,0,0,2,60,27.0,5,1
87143,SCROP87144,577,0,0,2,80,35.0,0,1
87144,SCROP87145,577,0,0,2,50,28.0,6,1
87145,SCROP87146,625,0,0,2,20,30.0,5,2
87146,SCROP87147,626,0,0,2,5,33.0,7,2
87147,SCROP87148,625,0,0,2,20,12.0,20,2
87148,SCROP87149,625,0,0,2,20,,16,2
87149,SCROP87150,626,0,0,2,20,25.0,17,2
87150,SCROP87151,625,0,0,2,20,28.0,0,1
87151,SCROP87152,626,0,0,2,30,12.0,1,2
87152,SCROP87153,625,0,0,2,40,,18,2
87153,SCROP87154,626,0,0,2,40,21.0,14,2
87154,SCROP87155,626,0,0,2,50,33.0,0,2
87155,SCROP87156,626,0,0,2,60,11.0,14,2
87156,SCROP87157,626,0,0,2,20,20.0,14,1
87157,SCROP87158,677,0,0,2,50,22.0,12,3
87158,SCROP87159,677,0,0,2,10,17.0,18,3
87159,SCROP87160,677,0,0,2,10,30.0,6,3
87160,SCROP87161,677,0,0,2,15,13.0,20,2
87161,SCROP87162,677,0,0,2,20,22.0,13,3
87162,SCROP87163,677,0,0,2,20,26.0,12,2
87163,SCROP87164,677,0,0,2,20,28.0,2,1
87164,SCROP87165,677,0,0,2,25,15.0,16,2
87165,SCROP87166,677,0,0,2,30,18.0,17,1
87166,SCROP87167,677,0,0,2,30,19.0,2,1
87167,SCROP87168,677,0,0,2,30,26.0,13,2
87168,SCROP87169,677,0,0,2,35,19.0,14,2
87169,SCROP87170,677,0,0,2,50,20.0,16,2
87170,SCROP87171,677,0,0,2,85,11.0,20,1
87171,SCROP87172,677,0,0,2,20,23.0,11,2
87172,SCROP87173,732,0,0,2,40,25.0,12,1
87173,SCROP87174,731,0,0,2,5,15.0,17,1
87174,SCROP87175,732,0,0,2,10,22.0,15,3
87175,SCROP87176,731,0,0,2,15,12.0,22,1
87176,SCROP87177,732,0,0,2,15,,4,3
87177,SCROP87178,731,0,0,2,20,20.0,13,2
87178,SCROP87179,732,0,0,2,20,21.0,11,2
87179,SCROP87180,732,0,0,2,20,22.0,6,2
87180,SCROP87181,732,0,0,2,20,26.0,14,2
87181,SCROP87182,731,0,0,2,20,30.0,5,3
87182,SCROP87183,731,0,0,2,25,,20,2
87183,SCROP87184,732,0,0,2,25,26.0,10,1
87184,SCROP87185,731,0,0,2,30,,19,2
87185,SCROP87186,731,0,0,2,30,18.0,21,1
87186,SCROP87187,732,0,0,2,30,,6,3
87187,SCROP87188,731,0,0,2,40,14.0,17,3
87188,SCROP87189,732,0,0,2,40,18.0,16,1
87189,SCROP87190,731,0,0,2,60,18.0,18,1
87190,SCROP87191,731,0,0,2,60,26.0,7,2
87191,SCROP87192,731,0,0,2,30,14.0,22,2
87192,SCROP87193,790,0,0,2,20,18.0,15,2
87193,SCROP87194,790,0,0,2,20,23.0,1,2
87194,SCROP87195,789,0,0,2,25,17.0,14,2
87195,SCROP87196,790,0,0,2,30,24.0,10,2
87196,SCROP87197,789,0,0,2,30,24.0,11,1
87197,SCROP87198,789,0,0,2,40,15.0,22,2
87198,SCROP87199,789,0,0,2,40,28.0,11,2
87199,SCROP87200,790,0,0,2,40,37.0,2,1
87200,SCROP87201,789,0,0,2,45,34.0,7,3
87201,SCROP87202,789,0,0,2,50,32.0,6,2
87202,SCROP87203,790,0,0,2,35,25.0,8,2
87203,SCROP87204,851,0,0,2,5,,2,1
87204,SCROP87205,851,0,0,2,15,20.0,17,2
87205,SCROP87206,851,0,0,2,20,19.0,16,2
87206,SCROP87207,851,0,0,2,20,21.0,17,1
87207,SCROP87208,851,0,0,2,20,27.0,10,1
87208,SCROP87209,851,0,0,2,20,28.0,10,2
87209,SCROP87210,851,0,0,2,25,17.0,22,1
87210,SCROP87211,851,0,0,2,30,22.0,16,1
87211,SCROP87212,850,0,0,2,30,24.0,12,1
87212,SCROP87213,851,0,0,2,40,21.0,16,1
87213,SCROP87214,851,0,0,2,40,,17,1
87214,SCROP87215,850,0,0,2,40,,13,2
87215,SCROP87216,851,0,0,2,40,34.0,8,2
87216,SCROP87217,851,0,0,2,60,20.0,19,2
87217,SCROP87218,851,0,0,2,60,29.0,10,1
87218,SCROP87219,851,0,0,2,60,,12,1
87219,SCROP87220,851,0,0,2,40,32.0,6,2
87220,SCROP87221,915,0,0,2,10,32.0,5,2
87221,SCROP87222,916,0,0,2,20,14.0,21,2
87222,SCROP87223,915,0,0,2,20,15.0,22,2
87223,SCROP87224,915,0,0,2,20,24.0,13,2
87224,SCROP87225,915,0,0,2,20,24.0,19,2
87225,SCROP87226,916,0,0,2,20,28.0,12,1
87226,SCROP87227,916,0,0,2,25,17.0,20,1
87227,SCROP87228,915,0,0,2,30,20.0,18,2
87228,SCROP87229,915,0,0,2,30,36.0,3,1
87229,SCROP87230,916,0,0,2,35,26.0,21,1
87230,SCROP87231,915,0,0,2,35,35.0,5,1
87231,SCROP87232,916,0,0,2,40,18.0,20,2
87232,SCROP87233,915,0,0,2,40,21.0,16,2
87233,SCROP87234,916,0,0,2,40,23.0,5,2
87234,SCROP87235,915,0,0,2,40,33.0,5,3
87235,SCROP87236,916,0,0,2,40,37.0,3,1
87236,SCROP87237,915,0,0,2,20,40.0,5,3
87237,SCROP87238,915,0,0,2,50,40.0,0,2
87238,SCROP87239,984,0,0,2,20,,16,1
87239,SCROP87240,984,0,0,2,5,23.0,16,2
87240,SCROP87241,984,0,0,2,10,25.0,8,1
87241,SCROP87242,984,0,0,2,15,34.0,3,1
87242,SCROP87243,984,0,0,2,20,25.0,9,1
87243,SCROP87244,984,0,0,2,20,31.0,16,1
87244,SCROP87245,984,0,0,2,20,37.0,1,2
87245,SCROP87246,984,0,0,2,30,22.0,16,3
87246,SCROP87247,984,0,0,2,30,,8,2
87247,SCROP87248,984,0,0,2,30,32.0,7,2
87248,SCROP87249,984,0,0,2,40,21.0,20,2
87249,SCROP87250,984,0,0,2,40,30.0,4,1
87250,SCROP87251,984,0,0,2,40,31.0,12,2
87251,SCROP87252,984,0,0,2,50,35.0,10,1
87252,SCROP87253,984,0,0,2,60,,1,2
87253,SCROP87254,984,0,0,2,60,,8,1
87254,SCROP87255,984,0,0,2,20,23.0,16,1
87255,SCROP87256,984,0,0,2,20,34.0,2,3
87256,SCROP87257,1056,0,0,2,5,13.0,27,2
87257,SCROP87258,1056,0,0,2,10,35.0,7,3
87258,SCROP87259,1056,0,0,2,10,39.0,5,2
87259,SCROP87260,1056,0,0,2,15,,18,1
87260,SCROP87261,1056,0,0,2,20,25.0,14,1
87261,SCROP87262,1056,0,0,2,20,41.0,8,1
87262,SCROP87263,1056,0,0,2,20,43.0,1,3
87263,SCROP87264,1056,0,0,2,25,27.0,14,3
87264,SCROP87265,1056,0,0,2,30,19.0,19,1
87265,SCROP87266,1056,0,0,2,30,,3,2
87266,SCROP87267,1056,0,0,2,30,42.0,3,3
87267,SCROP87268,1056,0,0,2,35,24.0,3,2
87268,SCROP87269,1056,0,0,2,40,25.0,20,2
87269,SCROP87270,1056,0,0,2,40,27.0,15,2
87270,SCROP87271,1056,0,0,2,40,35.0,12,2
87271,SCROP87272,1056,0,0,2,40,40.0,2,2
87272,SCROP87273,1056,0,0,2,40,44.0,0,1
87273,SCROP87274,1056,0,0,2,60,30.0,2,2
87274,SCROP87275,1056,0,0,2,60,40.0,1,3
87275,SCROP87276,1132,0,0,2,10,13.0,28,3
87276,SCROP87277,1132,0,0,2,10,,25,2
87277,SCROP87278,1132,0,0,2,10,14.0,26,2
87278,SCROP87279,1132,0,0,2,10,17.0,21,2
87279,SCROP87280,1132,0,0,2,10,21.0,20,2
87280,SCROP87281,1132,0,0,2,10,22.0,19,2
87281,SCROP87282,1132,0,0,2,10,36.0,4,2
87282,SCROP87283,1132,0,0,2,15,17.0,22,2
87283,SCROP87284,1132,0,0,2,15,20.0,14,2
87284,SCROP87285,1132,0,0,2,20,16.0,22,3
87285,SCROP87286,1132,0,0,2,20,,2,3
87286,SCROP87287,1132,0,0,2,20,30.0,11,1
87287,SCROP87288,1132,0,0,2,20,31.0,4,2
87288,SCROP87289,1132,0,0,2,40,13.0,27,1
87289,SCROP87290,1132,0,0,2,40,18.0,16,3
87290,SCROP87291,1132,0,0,2,40,,15,2
87291,SCROP87292,1132,0,0,2,40,,7,1
87292,SCROP87293,1132,0,0,2,40,35.0,11,2
87293,SCROP87294,1132,0,0,2,40,36.0,6,2
87294,SCROP87295,1132,0,0,2,60,25.0,13,1
87295,SCROP87296,1132,0,0,2,60,,15,2
87296,SCROP87297,1132,0,0,2,20,36.0,3,2
87297,SCROP87298,1132,0,0,2,30,,13,1
87298,SCROP87299,1132,0,0,2,40,50.0,0,3
87299,SCROP87300,1212,0,0,2,5,17.0,24,2
87300,SCROP87301,1212,0,0,2,5,29.0,14,2
87301,SCROP87302,1212,0,0,2,10,,3,3
87302,SCROP87303,1212,0,0,2,10,,12,2
87303,SCROP87304,1212,0,0,2,10,28.0,14,1
87304,SCROP87305,1212,0,0,2,10,40.0,5,3
87305,SCROP87306,1212,0,0,2,15,24.0,18,1
87306,SCROP87307,1212,0,0,2,15,30.0,6,2
87307,SCROP87308,1212,0,0,2,20,14.0,17,2
87308,SCROP87309,1212,0,0,2,20,20.0,13,2
87309,SCROP87310,1212,0,0,2,20,23.0,14,2
87310,SCROP87311,1212,0,0,2,20,26.0,13,1
87311,SCROP87312,1212,0,0,2,30,17.0,20,1
87312,SCROP87313,1212,0,0,2,30,31.0,1,2
87313,SCROP87314,1212,0,0,2,30,32.0,9,2
87314,SCROP87315,1212,0,0,2,40,21.0,18,2
87315,SCROP87316,1212,0,0,2,40,25.0,4,2
87316,SCROP87317,1212,0,0,2,40,30.0,7,3
87317,SCROP87318,1212,0,0,2,80,41.0,2,3
87318,SCROP87319,1212,0,0,2,20,12.0,26,2
87319,SCROP87320,1212,0,0,2,30,,21,1
87320,SCROP87321,1212,0,0,2,40,32.0,6,2
87321,SCROP87322,1296,0,0,2,10,,13,2
87322,SCROP87323,1297,0,0,2,10,37.0,2,3
87323,SCROP87324,1296,0,0,2,10,41.0,3,2
87324,SCROP87325,1297,0,0,2,20,13.0,28,3
87325,SCROP87326,1297,0,0,2,20,15.0,12,1
87326,SCROP87327,1297,0,0,2,20,15.0,30,2
87327,SCROP87328,1296,0,0,2,20,17.0,27,1
87328,SCROP87329,1297,0,0,2,20,20.0,22,2
87329,SCROP87330,1296,0,0,2,20,23.0,9,2
87330,SCROP87331,1297,0,0,2,20,25.0,6,3
87331,SCROP87332,1297,0,0,2,20,38.0,3,2
87332,SCROP87333,1296,0,0,2,30,16.0,20,2
87333,SCROP87334,1296,0,0,2,30,25.0,5,1
87334,SCROP87335,1297,0,0,2,30,34.0,7,2
87335,SCROP87336,1296,0,0,2,40,27.0,13,2
87336,SCROP87337,1296,0,0,2,40,28.0,5,1
87337,SCROP87338,1297,0,0,2,40,29.0,12,3
87338,SCROP87339,1296,0,0,2,40,33.0,12,1
87339,SCROP87340,1297,0,0,2,50,22.0,20,1
87340,SCROP87341,1296,0,0,2,55,16.0,30,2
87341,SCROP87342,1297,0,0,2,55,,1,3
87342,SCROP87343,1296,0,0,2,60,,19,2
87343,SCROP87344,1296,0,0,2,60,28.0,20,2
87344,SCROP87345,1296,0,0,2,60,,12,1
87345,SCROP87346,1296,0,0,2,60,35.0,8,3
87346,SCROP87347,1296,0,0,2,60,48.0,2,1
87347,SCROP87348,1296,0,0,2,75,33.0,1,3
87348,SCROP87349,1296,0,0,2,40,33.0,11,2
87349,SCROP87350,1385,0,0,2,10,5.0,24,1
87350,SCROP87351,1385,0,0,2,15,20.0,21,2
87351,SCROP87352,1385,0,0,2,15,38.0,2,3
87352,SCROP87353,1385,0,0,2,20,16.0,30,1
87353,SCROP87354,1385,0,0,2,20,18.0,17,3
87354,SCROP87355,1385,0,0,2,20,,1,1
87355,SCROP87356,1385,0,0,2,20,22.0,21,2
87356,SCROP87357,1385,0,0,2,20,23.0,24,1
87357,SCROP87358,1385,0,0,2,20,24.0,4,2
87358,SCROP87359,1385,0,0,2,20,30.0,20,1
87359,SCROP87360,1385,0,0,2,20,31.0,7,2
87360,SCROP87361,1385,0,0,2,20,32.0,21,1
87361,SCROP87362,1385,0,0,2,25,12.0,31,2
87362,SCROP87363,1385,0,0,2,25,,3,1
87363,SCROP87364,1385,0,0,2,30,34.0,12,2
87364,SCROP87365,1385,0,0,2,40,35.0,11,1
87365,SCROP87366,1385,0,0,2,40,45.0,4,1
87366,SCROP87367,1385,0,0,2,40,46.0,2,2
87367,SCROP87368,1385,0,0,2,50,24.0,21,2
87368,SCROP87369,1385,0,0,2,50,,3,2
87369,SCROP87370,1385,0,0,2,55,47.0,2,3
87370,SCROP87371,1385,0,0,2,60,22.0,8,2
87371,SCROP87372,1385,0,0,2,60,35.0,7,2
87372,SCROP87373,1385,0,0,2,40,38.0,9,2
87373,SCROP87374,1478,0,0,2,10,15.0,22,1
87374,SCROP87375,1478,0,0,2,15,35.0,7,2
87375,SCROP87376,1478,0,0,2,20,25.0,28,1
87376,SCROP87377,1478,0,0,2,20,36.0,13,3
87377,SCROP87378,1478,0,0,2,20,52.0,0,1
87378,SCROP87379,1478,0,0,2,25,27.0,19,2
87379,SCROP87380,1478,0,0,2,30,23.0,13,2
87380,SCROP87381,1478,0,0,2,30,27.0,14,2
87381,SCROP87382,1478,0,0,2,35,27.0,22,1
87382,SCROP87383,1478,0,0,2,40,22.0,18,2
87383,SCROP87384,1478,0,0,2,40,,16,2
87384,SCROP87385,1478,0,0,2,40,32.0,22,1
87385,SCROP87386,1478,0,0,2,40,,6,1
87386,SCROP87387,1478,0,0,2,40,37.0,15,2
87387,SCROP87388,1478,0,0,2,40,42.0,6,2
87388,SCROP87389,1478,0,0,2,40,44.0,6,2
87389,SCROP87390,1478,0,0,2,50,34.0,12,2
87390,SCROP87391,1478,0,0,2,50,43.0,1,2
87391,SCROP87392,1478,0,0,2,60,26.0,6,1
87392,SCROP87393,1478,0,0,2,70,30.0,22,2
87393,SCROP87394,1478,0,0,2,20,31.0,14,2
87394,SCROP87395,1478,0,0,2,40,28.0,18,3
87395,SCROP87396,1478,0,0,2,20,39.0,0,1
87396,SCROP87397,1478,0,0,2,40,33.0,17,3
87397,SCROP87398,1576,0,0,2,10,23.0,26,1
87398,SCROP87399,1576,0,0,2,10,26.0,12,2
87399,SCROP87400,1576,0,0,2,20,19.0,26,2
87400,SCROP87401,1576,0,0,2,20,21.0,17,1
87401,SCROP87402,1576,0,0,2,20,,6,1
87402,SCROP87403,1575,0,0,2,20,31.0,14,2
87403,SCROP87404,1575,0,0,2,20,37.0,8,1
87404,SCROP87405,1576,0,0,2,20,41.0,5,2
87405,SCROP87406,1576,0,0,2,20,42.0,1,1
87406,SCROP87407,1575,0,0,2,20,44.0,4,3
87407,SCROP87408,1575,0,0,2,40,21.0,21,2
87408,SCROP87409,1575,0,0,2,40,37.0,5,2
87409,SCROP87410,1576,0,0,2,40,42.0,7,1
87410,SCROP87411,1575,0,0,2,40,50.0,2,2
87411,SCROP87412,1575,0,0,2,50,31.0,18,1
87412,SCROP87413,1575,0,0,2,50,42.0,1,1
87413,SCROP87414,1575,0,0,2,50,45.0,6,2
87414,SCROP87415,1575,0,0,2,60,35.0,13,3
87415,SCROP87416,1575,0,0,2,20,24.0,25,2
87416,SCROP87417,1575,0,0,2,20,20.0,23,2
87417,SCROP87418,1576,0,0,2,15,20.0,23,1
87418,SCROP87419,1678,0,0,2,10,,6,2
87419,SCROP87420,1678,0,0,2,15,23.0,21,2
87420,SCROP87421,1678,0,0,2,15,24.0,24,2
87421,SCROP87422,1678,0,0,2,20,11.0,28,2
87422,SCROP87423,1678,0,0,2,20,25.0,24,2
87423,SCROP87424,1678,0,0,2,20,25.0,27,2
87424,SCROP87425,1678,0,0,2,20,44.0,10,3
87425,SCROP87426,1678,0,0,2,30,38.0,8,3
87426,SCROP87427,1678,0,0,2,35,38.0,8,2
87427,SCROP87428,1678,0,0,2,35,47.0,1,1
87428,SCROP87429,1678,0,0,2,40,7.0,32,2
87429,SCROP87430,1678,0,0,2,40,13.0,33,1
87430,SCROP87431,1678,0,0,2,40,25.0,21,2
87431,SCROP87432,1678,0,0,2,40,,14,3
87432,SCROP87433,1678,0,0,2,40,37.0,12,2
87433,SCROP87434,1678,0,0,2,40,47.0,2,2
87434,SCROP87435,1678,0,0,2,40,,0,1
87435,SCROP87436,1678,0,0,2,50,29.0,19,2
87436,SCROP87437,1678,0,0,2,50,40.0,4,2
87437,SCROP87438,1678,0,0,2,20,16.0,29,2
87438,SCROP87439,1678,0,0,2,20,39.0,7,2
87439,SCROP87440,1678,0,0,2,40,,19,2
87440,SCROP87441,1785,0,0,2,5,20.0,20,2
87441,SCROP87442,1785,0,0,2,10,19.0,26,3
87442,SCROP87443,1785,0,0,2,10,25.0,15,2
87443,SCROP87444,1785,0,0,2,20,21.0,35,2
87444,SCROP87445,1785,0,0,2,20,24.0,14,2
87445,SCROP87446,1785,0,0,2,20,30.0,10,1
87446,SCROP87447,1786,0,0,2,20,32.0,15,2
87447,SCROP87448,1785,0,0,2,25,35.0,15,1
87448,SCROP87449,1785,0,0,2,30,15.0,35,1
87449,SCROP87450,1786,0,0,2,30,29.0,16,2
87450,SCROP87451,1785,0,0,2,30,40.0,4,2
87451,SCROP87452,1786,0,0,2,40,7.0,25,3
87452,SCROP87453,1785,0,0,2,40,32.0,17,2
87453,SCROP87454,1785,0,0,2,40,34.0,15,2
87454,SCROP87455,1785,0,0,2,30,,18,2
87455,SCROP87456,1785,0,0,2,20,48.0,3,3
87456,SCROP87457,1785,0,0,2,20,22.0,25,3
87457,SCROP87458,1786,0,0,2,20,40.0,7,3
87458,SCROP87459,1785,0,0,2,80,23.0,26,1
